scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L14V318,14,318,2013-04-03,l'amendement n° 3348 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,l'amendement n° 3348 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,84,84,11,73,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17030
VTANR5L14V319,14,319,2013-04-03,l'amendement n° 3410 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,l'amendement n° 3410 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,78,78,11,67,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17030
VTANR5L14V320,14,320,2013-04-03,l'amendement n° 3462 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,l'amendement n° 3462 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,75,75,11,64,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17030
VTANR5L14V321,14,321,2013-04-03,l'amendement n° 3575 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,l'amendement n° 3575 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,79,79,10,69,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17030
VTANR5L14V322,14,322,2013-04-03,l'amendement n° 3619 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,l'amendement n° 3619 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi de sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,81,81,11,70,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17030
VTANR5L14V323,14,323,2013-04-04,l'amendement n° 1413 rectifié de M. Germain à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 1413 rectifié de M. Germain à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,71,66,20,46,5,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V324,14,324,2013-04-04,le sous-amendement n° 5553 de M. Vercamer à l'amendement n° 12 de M. Door à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,le sous-amendement n° 5553 de M. Vercamer à l'amendement n° 12 de M. Door à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,76,76,22,54,0,2,Président du groupe de l'union des démocrates et indépendants,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V325,14,325,2013-04-04,l'amendement n° 12 de M. Door à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 12 de M. Door à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,76,76,20,56,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V326,14,326,2013-04-04,l'amendement n° 1335 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 1335 de Mme Fraysse et les amendements identiques à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,73,71,13,58,2,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V327,14,327,2013-04-04,l'amendement n° 4437 de M. Cherpion et les amendements identiques à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4437 de M. Cherpion et les amendements identiques à l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,62,62,14,48,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V328,14,328,2013-04-04,l'article premier du projet de loi relatif à la sécurisation de l'emploi.,l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,84,71,61,10,13,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V329,14,329,2013-04-04,l'amendement n° 446 rectifié de Mme Fraysse et les amendements identiques après l'article premier du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 446 rectifié de Mme Fraysse et les amendements identiques après l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,72,71,6,65,1,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V330,14,330,2013-04-04,l'amendement n° 506 rectifié de Mme Fraysse et les amendements identiques après l'article premier du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 506 rectifié de Mme Fraysse et les amendements identiques après l'article premier du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,67,67,11,56,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17031
VTANR5L14V331,14,331,2013-04-04,l'amendement n° 2053 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2053 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,72,72,9,63,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17033
VTANR5L14V332,14,332,2013-04-04,l'amendement n° 456 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 456 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,59,51,51,0,8,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17033
VTANR5L14V333,14,333,2013-04-04,l'amendement n° 4886 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4886 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,61,50,11,39,11,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17033
VTANR5L14V334,14,334,2013-04-04,l'amendement n° 4818 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4818 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteDissidentsPositionGroupe,70,70,70,0,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17033
VTANR5L14V335,14,335,2013-04-04,l'amendement n° 4302 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4302 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,64,64,8,56,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17033
VTANR5L14V336,14,336,2013-04-04,l'amendement n° 985 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 985 de Mme Fraysse et les amendements identiques à l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,62,60,10,50,2,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17033
VTANR5L14V337,14,337,2013-04-04,l'amendement n° 3535 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 3535 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,31,31,8,23,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V338,14,338,2013-04-04,l'amendement n° 706 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 706 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,38,38,8,30,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V339,14,339,2013-04-04,l'amendement n° 666 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 666 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,42,42,7,35,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V340,14,340,2013-04-04,l'amendement n° 2976 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2976 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,45,45,8,37,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V341,14,341,2013-04-04,l'amendement n° 3135 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 3135 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,51,51,8,43,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V342,14,342,2013-04-04,l'amendement n° 2825 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2825 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,51,51,8,43,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V343,14,343,2013-04-04,l'amendement n° 686 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 686 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,46,46,8,38,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V344,14,344,2013-04-04,l'amendement n° 3233 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 3233 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,44,44,8,36,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V345,14,345,2013-04-04,l'amendement n° 2013 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2013 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,52,52,8,44,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V346,14,346,2013-04-04,l'amendement n° 1957 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 1957 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,56,56,8,48,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V347,14,347,2013-04-04,l'amendement n° 2113 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2113 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,61,60,8,52,1,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V348,14,348,2013-04-04,l'amendement n° 2266 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2266 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,49,49,7,42,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V349,14,349,2013-04-04,l'amendement n° 4458 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4458 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,56,56,8,48,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V350,14,350,2013-04-04,l'amendement n° 4232 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4232 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,59,59,8,51,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V351,14,351,2013-04-04,l'amendement n° 4577 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4577 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,48,48,12,36,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V352,14,352,2013-04-04,l'amendement n° 940 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 940 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,54,54,8,46,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V353,14,353,2013-04-04,l'amendement n° 1902 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 1902 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,49,49,8,41,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V354,14,354,2013-04-04,l'amendement n° 4732 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 4732 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,53,53,8,45,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V355,14,355,2013-04-04,l'amendement n° 1473 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 1473 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,57,57,8,49,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V356,14,356,2013-04-04,l'amendement n° 826 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 826 de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,59,57,8,49,2,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V357,14,357,2013-04-04,l'amendement n° 5068 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 5068 rectifié de Mme Fraysse et les amendements identiques après l'article 2 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,54,52,12,40,2,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V358,14,358,2013-04-04,l'amendement n° 2083 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2083 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,56,53,8,45,3,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17032
VTANR5L14V359,14,359,2013-04-05,l'amendement n° 3672 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 3672 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,37,35,9,26,2,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V360,14,360,2013-04-05,l'amendement n° 82  de M. Taugourdeau  à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 82  de M. Taugourdeau  à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,44,44,17,27,0,2,Président du groupe de l'union pour un mouvement populaire,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V361,14,361,2013-04-05,l'amendement n° 416 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 416 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,47,43,10,33,4,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V362,14,362,2013-04-05,l'amendement n° 526 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 526 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,55,55,15,40,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V363,14,363,2013-04-05,l'amendement n° 646 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 646 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,51,48,9,39,3,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V364,14,364,2013-04-05,l'amendement n° 656 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 656 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,48,48,8,40,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V365,14,365,2013-04-05,l'amendement n° 3629 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 3629 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,43,40,10,30,3,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V366,14,366,2013-04-05,l'amendement n° 846 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 846 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,43,38,8,30,5,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V367,14,367,2013-04-05,l'amendement n° 3514 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 3514 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,39,37,8,29,2,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V368,14,368,2013-04-05,l'amendement n° 866 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 866 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,39,37,8,29,2,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V369,14,369,2013-04-05,l'amendement n° 5338 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 5338 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,48,48,8,40,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V370,14,370,2013-04-05,l'amendement n° 3473 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 3473 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,50,50,11,39,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
VTANR5L14V371,14,371,2013-04-05,l'amendement n° 2706 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,l'amendement n° 2706 de Mme Fraysse et les amendements identiques à l'article 3 du projet de loi relatif à la sécurisation de l'emploi.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteDissidentsPositionGroupe,48,48,8,40,0,2,Président du groupe de la gauche démocrate et républicaine,PO644420,SCR5A2013O1,RUANR5L14S2013IDS17035
