scrutin_id,legislature,numero,date_scrutin,titre,objet,code_type_vote,libelle_type_vote,sort_code,sort_libelle,mode_publication,nombre_votants,suffrages_exprimes,pour,contre,abstentions,non_votants,demandeur,organe_ref,session_ref,seance_ref
VTANR5L15V1888,15,1888,2019-05-10,l'article 9 du projet de loi pour la conservation et la restauration de la cathédrale Notre-Dame de Paris et instituant une souscription nationale à cet effet (première lecture).,l'article 9 du projet de loi pour la conservation et la restauration de la cathédrale Notre-Dame de Paris et instituant une souscription nationale à cet effet (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,45,40,25,15,5,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21642
VTANR5L15V1889,15,1889,2019-05-10,l'ensemble du projet de loi pour la conservation et la restauration de la cathédrale Notre-Dame de Paris et instituant une souscription nationale à cet effet (première lecture).,l'ensemble du projet de loi pour la conservation et la restauration de la cathédrale Notre-Dame de Paris et instituant une souscription nationale à cet effet (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,47,37,32,5,10,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21642
VTANR5L15V1890,15,1890,2019-05-13,"la motion de rejet préalable, déposée par M. Christian Jacob, du projet de loi de transformation de la fonction publique (première lecture).","la motion de rejet préalable, déposée par M. Christian Jacob, du projet de loi de transformation de la fonction publique (première lecture).",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,72,67,20,47,5,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21619
VTANR5L15V1891,15,1891,2019-05-13,"la motion de renvoi en commission, déposée par M. Christian Jacob, du projet de loi de transformation de la fonction publique (première lecture).","la motion de renvoi en commission, déposée par M. Christian Jacob, du projet de loi de transformation de la fonction publique (première lecture).",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,79,79,26,53,0,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21619
VTANR5L15V1892,15,1892,2019-05-14,l'amendement n° 748 de M. Marleix et l'amendement identique suivant à l'article premier du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 748 de M. Marleix et l'amendement identique suivant à l'article premier du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,89,89,34,55,0,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21620
VTANR5L15V1893,15,1893,2019-05-14,l'article premier du projet de loi de transformation de la fonction publique (première lecture).,l'article premier du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,102,101,66,35,1,2,"Président du groupe ""UDI, Agir et Indépendants""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21620
VTANR5L15V1894,15,1894,2019-05-14,l'article 3 du projet de loi de transformation de la fonction publique (première lecture).,l'article 3 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,54,52,38,14,2,2,"Président du groupe ""UDI, Agir et Indépendants""Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21621
VTANR5L15V1895,15,1895,2019-05-16,l'amendement de suppression n° 144 de M. Peu et les amendements identiques suivants à l'article 4 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement de suppression n° 144 de M. Peu et les amendements identiques suivants à l'article 4 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,76,76,19,57,0,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21624
VTANR5L15V1896,15,1896,2019-05-16,l'amendement n° 79 de M. Masson et les amendements identiques suivants à l'article 4 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 79 de M. Masson et les amendements identiques suivants à l'article 4 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,64,64,12,52,0,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21624
VTANR5L15V1897,15,1897,2019-05-16,l'article 4 du projet de loi de transformation de la fonction publique (première lecture).,l'article 4 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,51,49,33,16,2,2,"Président du groupe ""UDI, Agir et Indépendants""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21624
VTANR5L15V1898,15,1898,2019-05-16,l'amendement n° 597 de M. Vallaud avant l'article 6 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 597 de M. Vallaud avant l'article 6 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,64,62,24,38,2,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21624
VTANR5L15V1899,15,1899,2019-05-16,l'amendement n° 593 de Mme Karamanli avant l'article 6 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 593 de Mme Karamanli avant l'article 6 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,66,65,23,42,1,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21624
VTANR5L15V1900,15,1900,2019-05-16,l'amendement de suppression n° 138 de M. Peu et les amendements identiques suivants à l'article 7 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement de suppression n° 138 de M. Peu et les amendements identiques suivants à l'article 7 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,67,65,17,48,2,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21625
VTANR5L15V1901,15,1901,2019-05-16,l'amendement n° 35 de M. Reda et les amendements identiques suivants à l'article 7 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 35 de M. Reda et les amendements identiques suivants à l'article 7 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,64,63,29,34,1,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21625
VTANR5L15V1902,15,1902,2019-05-16,l'amendement n° 298 de M. Marleix et les amendements identiques suivants à l'article 8 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 298 de M. Marleix et les amendements identiques suivants à l'article 8 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,59,54,48,6,5,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21625
VTANR5L15V1903,15,1903,2019-05-16,l'amendement n° 1121 du Gouvernement et les amendements identiques suivants après l'article 10 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 1121 du Gouvernement et les amendements identiques suivants après l'article 10 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,51,50,50,0,1,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21626
VTANR5L15V1904,15,1904,2019-05-17,l'article 16 du projet de loi de transformation de la fonction publique (première lecture).,l'article 16 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,40,39,37,2,1,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21628
VTANR5L15V1905,15,1905,2019-05-17,l'article 16 bis du projet de loi de transformation de la fonction publique (première lecture).,l'article 16 bis du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,38,35,33,2,3,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21628
VTANR5L15V1906,15,1906,2019-05-17,l'amendement n° 123 (rect.) de M. Benoit après l'article 16 quater du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 123 (rect.) de M. Benoit après l'article 16 quater du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,27,23,7,16,4,2,"Président du groupe ""UDI, Agir et Indépendants""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21628
VTANR5L15V1907,15,1907,2019-05-17,l'amendement n° 124 (rect.) de M. Benoit après l'article 16 quater du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 124 (rect.) de M. Benoit après l'article 16 quater du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,28,24,7,17,4,2,"Président du groupe ""UDI, Agir et Indépendants""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21628
VTANR5L15V1908,15,1908,2019-05-17,l'amendement de suppression n° 161 de M. Peu et les amendements identiques suivants à l'article 18 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement de suppression n° 161 de M. Peu et les amendements identiques suivants à l'article 18 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,34,33,7,26,1,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21629
VTANR5L15V1909,15,1909,2019-05-17,l'amendement n° 1136 du Gouvernement après l'article 18 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 1136 du Gouvernement après l'article 18 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,33,30,25,5,3,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21629
VTANR5L15V1910,15,1910,2019-05-20,l'article 22 du projet de loi de transformation de la fonction publique (première lecture).,l'article 22 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,53,52,35,17,1,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21643
VTANR5L15V1911,15,1911,2019-05-20,l'amendement de suppression n° 133 de M. Peu et l'amendement identique suivant à l'article 26 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement de suppression n° 133 de M. Peu et l'amendement identique suivant à l'article 26 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,65,58,13,45,7,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21644
VTANR5L15V1912,15,1912,2019-05-21,l'ensemble de la proposition de loi portant création d'une Agence nationale de la cohésion des territoires (nouvelle lecture).,l'ensemble de la proposition de loi portant création d'une Agence nationale de la cohésion des territoires (nouvelle lecture).,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,541,423,361,62,118,1,Conférence des Présidents,PO717460,SCR5A2019O1,RUANR5L15S2019IDS21646
VTANR5L15V1913,15,1913,2019-05-21,l'amendement de suppression n° 162 de M. Peu et les amendements identiques suivants à l'article 28 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement de suppression n° 162 de M. Peu et les amendements identiques suivants à l'article 28 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,142,137,50,87,5,2,"Présidente du groupe ""Socialistes et apparentés""Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21646
VTANR5L15V1914,15,1914,2019-05-21,l'amendement n° 547 de M. Juanico à l'article 28 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 547 de M. Juanico à l'article 28 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,107,101,45,56,6,2,"Présidente du groupe ""Socialistes et apparentés""Président du groupe ""UDI, Agir et Indépendants""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21646
VTANR5L15V1915,15,1915,2019-05-21,l'article 28 du projet de loi de transformation de la fonction publique (première lecture).,l'article 28 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,107,102,57,45,5,2,"Présidente du groupe ""Socialistes et apparentés""Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21646
VTANR5L15V1916,15,1916,2019-05-21,l'amendement n° 351 de M. Favennec Becot à l'article 29 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 351 de M. Favennec Becot à l'article 29 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,54,52,19,33,2,2,"Président du groupe ""Libertés et Territoires""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21646
VTANR5L15V1917,15,1917,2019-05-21,l'amendement n° 125 de M. Benoit après l'article 36 du projet de loi de transformation de la fonction publique (première lecture).,l'amendement n° 125 de M. Benoit après l'article 36 du projet de loi de transformation de la fonction publique (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,89,78,51,27,11,2,"Président du groupe ""UDI, Agir et Indépendants""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21647
VTANR5L15V1918,15,1918,2019-05-23,l'article unique du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement du Royaume de Belgique relatif à la coopération dans le domaine de la mobilité terrestre (première lecture).,l'article unique du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et le Gouvernement du Royaume de Belgique relatif à la coopération dans le domaine de la mobilité terrestre (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,40,39,39,0,1,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21650
VTANR5L15V1919,15,1919,2019-05-23,l'article unique du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et l'Autorité européenne des marchés financiers relatif au siège de l'Autorité et à ses privilèges et immunités sur le territoire français (première lecture).,l'article unique du projet de loi autorisant l'approbation de l'accord entre le Gouvernement de la République française et l'Autorité européenne des marchés financiers relatif au siège de l'Autorité et à ses privilèges et immunités sur le territoire français (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,34,33,33,0,1,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21651
VTANR5L15V1920,15,1920,2019-05-23,l'ensemble du projet de loi autorisant l'approbation de l'accord-cadre sur la coopération sanitaire transfrontalière entre le Gouvernement de la République française et le Conseil fédéral suisse et de l'accord-cadre entre le Gouvernement de la République française et le Gouvernement du Grand-Duché de Luxembourg sur la coopération sanitaire transfrontalière (première lecture).,l'ensemble du projet de loi autorisant l'approbation de l'accord-cadre sur la coopération sanitaire transfrontalière entre le Gouvernement de la République française et le Conseil fédéral suisse et de l'accord-cadre entre le Gouvernement de la République française et le Gouvernement du Grand-Duché de Luxembourg sur la coopération sanitaire transfrontalière (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,29,29,29,0,0,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21651
VTANR5L15V1921,15,1921,2019-05-27,"la motion de renvoi en commission, déposée par M. Christian Jacob, de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.","la motion de renvoi en commission, déposée par M. Christian Jacob, de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.",SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,65,65,25,40,0,1,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21666
VTANR5L15V1922,15,1922,2019-05-27,l'amendement n° 196 de Mme Karamanli et les amendements identiques suivants après l'article 2 de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,l'amendement n° 196 de Mme Karamanli et les amendements identiques suivants après l'article 2 de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,73,66,17,49,7,1,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21667
VTANR5L15V1923,15,1923,2019-05-28,l'ensemble du projet de loi de transformation de la fonction publique (première lecture).,l'ensemble du projet de loi de transformation de la fonction publique (première lecture).,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,560,507,351,156,53,2,Conférence des Présidents,PO717460,SCR5A2019O1,RUANR5L15S2019IDS21668
VTANR5L15V1924,15,1924,2019-05-28,l'amendement n° 386 de M. Gosselin et l'amendement identique suivant à l'article 8 de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,l'amendement n° 386 de M. Gosselin et l'amendement identique suivant à l'article 8 de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,139,136,44,92,3,1,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21669
VTANR5L15V1925,15,1925,2019-05-28,l'amendement n° 92 de M. Le Fur et les amendements identiques suivants à l'article 8 de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,l'amendement n° 92 de M. Le Fur et les amendements identiques suivants à l'article 8 de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,117,112,48,64,5,1,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21669
VTANR5L15V1926,15,1926,2019-06-04,l'ensemble de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,l'ensemble de la proposition de résolution tendant à modifier le Règlement de l'Assemblée nationale.,SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,362,355,347,8,7,1,Conférence des Présidents,PO717460,SCR5A2019O1,RUANR5L15S2019IDS21675
VTANR5L15V1927,15,1927,2019-06-04,l'amendement n° 2447 de M. Wulfranc après l'article 2 du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 2447 de M. Wulfranc après l'article 2 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,64,63,20,43,1,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21676
VTANR5L15V1928,15,1928,2019-06-05,l'amendement de supression n° 794 de la commission des finances et les amendements identiques suivants à l'article 2 bis du projet de loi d'orientation des mobilités (première lecture).,l'amendement de supression n° 794 de la commission des finances et les amendements identiques suivants à l'article 2 bis du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,94,94,55,39,0,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21677
VTANR5L15V1929,15,1929,2019-06-06,l'article 7 du projet de loi d'orientation des mobilités (première lecture).,l'article 7 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,64,57,57,0,7,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21679
VTANR5L15V1930,15,1930,2019-06-06,l'article 11 du projet de loi d'orientation des mobilités (première lecture).,l'article 11 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,44,40,40,0,4,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21680
VTANR5L15V1931,15,1931,2019-06-06,l'amendement n°4 de M. Descoeur et l'amendement identique suivant à l'article 15 bis B du projet de loi d'orientation des mobilités (première lecture).,l'amendement n°4 de M. Descoeur et l'amendement identique suivant à l'article 15 bis B du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,52,50,16,34,2,2,"Président du groupe ""Les Républicains""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21681
VTANR5L15V1932,15,1932,2019-06-07,l'amendement n° 2900 (2e rect.) de Mme Couillard à l'article 20 du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 2900 (2e rect.) de Mme Couillard à l'article 20 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,38,37,34,3,1,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21682
VTANR5L15V1933,15,1933,2019-06-07,l'amendement n° 2323 de M. Prud'homme après l'article 20 du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 2323 de M. Prud'homme après l'article 20 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,41,41,4,37,0,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21683
VTANR5L15V1934,15,1934,2019-06-07,l'article 22 du projet de loi d'orientation des mobilités (première lecture).,l'article 22 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,39,37,37,0,2,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21683
VTANR5L15V1935,15,1935,2019-06-07,l'article 22 bis AA du projet de loi d'orientation des mobilités (première lecture).,l'article 22 bis AA du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,34,34,34,0,0,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21683
VTANR5L15V1936,15,1936,2019-06-07,l'article 23 du projet de loi d'orientation des mobilités (première lecture).,l'article 23 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,35,28,28,0,7,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21684
VTANR5L15V1937,15,1937,2019-06-11,l'article 26 AA du projet de loi d'orientation des mobilités (première lecture).,l'article 26 AA du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,85,68,62,6,17,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21694
VTANR5L15V1938,15,1938,2019-06-11,l'article 26 AB du projet de loi d'orientation des mobilités (première lecture).,l'article 26 AB du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,58,57,57,0,1,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21694
VTANR5L15V1939,15,1939,2019-06-11,l'article 26 du projet de loi d'orientation des mobilités (première lecture).,l'article 26 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,62,60,60,0,2,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21695
VTANR5L15V1940,15,1940,2019-06-11,l'amendement n° 2461 de M. Wulfranc après l'article 26 du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 2461 de M. Wulfranc après l'article 26 du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,48,43,7,36,5,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21695
VTANR5L15V1941,15,1941,2019-06-12,"la déclaration de politique générale du Gouvernement de M. Édouard Philippe (application de l'article 49, alinéa premier, de la Constitution).","la déclaration de politique générale du Gouvernement de M. Édouard Philippe (application de l'article 49, alinéa premier, de la Constitution).",SPS,scrutin public solennel,adopté,l'Assemblée nationale a adopté,DecompteNominatif,573,526,363,163,47,1,Gouvernement,PO717460,SCR5A2019O1,RUANR5L15S2019IDS21696
VTANR5L15V1942,15,1942,2019-06-13,l'article 28 ter du projet de loi d'orientation des mobilités (première lecture).,l'article 28 ter du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,40,37,37,0,3,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21698
VTANR5L15V1943,15,1943,2019-06-13,l'amendement n° 2424 de M. Wulfranc à l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 2424 de M. Wulfranc à l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,41,38,6,32,3,2,"Président du groupe ""de la Gauche démocrate et républicaine""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21699
VTANR5L15V1944,15,1944,2019-06-13,l'amendement n° 3239 de M. Bouillon à l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 3239 de M. Bouillon à l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,42,42,13,29,0,2,"Présidente du groupe ""Socialistes et apparentés""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21699
VTANR5L15V1945,15,1945,2019-06-13,l'amendement n° 2637 de Mme Panot à l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,l'amendement n° 2637 de Mme Panot à l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,rejeté,L'Assemblée nationale n'a pas adopté,DecompteNominatif,39,33,6,27,6,2,"Président du groupe ""La France insoumise""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21699
VTANR5L15V1946,15,1946,2019-06-13,l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,l'article 1er A et rapport annexé du projet de loi d'orientation des mobilités (première lecture).,SPO,scrutin public ordinaire,adopté,l'Assemblée nationale a adopté,DecompteNominatif,44,36,35,1,8,2,"Président du groupe ""La République en Marche""",PO717460,SCR5A2019O1,RUANR5L15S2019IDS21700
