acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group
PA719946,0.28156654783260715,-0.3902300636943087,Peltier,Guillaume,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loir-et-Cher,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Guillaume Peltier,0.3172751674581506,-0.3902300636943087,119,0.26226051945699275,-0.39586814371825485,0.020112450820236934,proche,True,False,73.0,0.6134453781512605,594.0,202,83,96,23,0,0.1138613861386138,0.0,0.8861386138613861,179,175,4,0.9776536312849162,#1C2EFA,Opposition,Loir-et-Cher,1976-08-27,54.0,46.0
PA719952,0.03953213889568679,0.6084556846479974,Mis,Jean-Michel,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loire,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Jean-Michel Mis,0.0445456538948104,0.6084556846479974,332,0.026784150942995827,0.4733814855692043,0.1356744281492256,intermédiaire,False,False,211.0,0.6355421686746988,312.0,1212,529,681,2,0,0.0016501650165016,0.0,0.9983498349834984,1210,1200,10,0.9917355371900828,#702A82,Majoritaire,Loire,1967-07-28,34.0,74.0
PA719960,0.011971900280208144,0.3942013598800499,Faure-Muntian,Valéria,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loire,Agent d'assurances,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Valéria Faure-Muntian,0.0134901915566102,0.3942013598800499,332,0.026784150942995827,0.4733814855692043,0.08055367821426618,proche,True,False,85.0,0.2560240963855422,174.0,880,355,506,19,0,0.021590909090909,0.0,0.9784090909090908,860,839,21,0.9755813953488373,#702A82,Majoritaire,Loire,1984-09-02,256.0,240.0
PA719972,0.00270161283312606,0.379341457788017,Sarles,Nathalie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Loire,Salariée du secteur médical,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Nathalie Sarles,0.0030442347311327,0.379341457788017,332,0.026784150942995827,0.4733814855692043,0.09707469014578317,proche,True,False,62.0,0.18674698795180722,147.0,1012,357,619,36,0,0.0355731225296442,0.0,0.9644268774703556,976,941,35,0.9641393442622952,#702A82,Majoritaire,Loire,1962-04-17,292.0,278.0
PA719980,0.018196329958645133,0.4638368885134478,Borowczyk,Julien,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Loire,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Julien Borowczyk,0.0205040111447654,0.4638368885134478,332,0.026784150942995827,0.4733814855692043,0.012839392595290858,proche,True,False,111.0,0.33433734939759036,200.0,1453,499,937,17,0,0.0116999311768754,0.0,0.9883000688231246,1436,1411,25,0.9825905292479108,#702A82,Majoritaire,Loire,1979-05-02,191.0,186.0
PA719994,0.0442808522238687,0.5580160782279516,Kamowski,Catherine,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Isère,Professeur du secondaire et technique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Catherine Kamowski,0.0498966049506346,0.5580160782279516,332,0.026784150942995827,0.4733814855692043,0.08642423751601276,proche,True,False,237.0,0.713855421686747,338.0,1313,461,834,18,0,0.0137090632140137,0.0,0.9862909367859864,1295,1282,13,0.98996138996139,#702A82,Majoritaire,Isère,1958-04-08,209.0,95.0
PA720002,0.04846682358171496,0.2498823850954813,El Haïry,Sarah,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Loire-Atlantique,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Sarah El Haïry,0.0546134463998726,0.2498823850954813,44,0.05548791092720787,0.3045318099829089,0.05509859624382124,proche,True,False,12.0,0.2727272727272727,360.0,611,261,299,51,0,0.0834697217675941,0.0,0.9165302782324058,556,538,18,0.9676258992805756,#F26D22,Minoritaire,Loire-Atlantique,1989-03-16,42.0,31.0
PA720006,0.0811122491062984,0.3707240823425238,Geismar,Luc,PO774834,DEM,Mouvement Démocrate (MoDem) et Démocrates apparentés,Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Loire-Atlantique,Directeur régional des ventes,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Luc Geismar,0.0913990053726396,0.3707240823425238,8,0.0678402684156649,0.3468427171672124,0.027321513027084087,proche,True,False,7.0,0.875,470.0,304,149,152,3,0,0.0098684210526315,0.0,0.9901315789473684,299,293,6,0.979933110367893,#F26D22,Minoritaire,Loire-Atlantique,1966-11-01,4.0,5.0
PA720014,0.057084286996240026,0.5726289450042812,Tiegna,Huguette,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Lot,"Docteur, Ingénieur Recherche et Dévelopement","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Huguette Tiegna,0.0643237872374261,0.5726289450042812,332,0.026784150942995827,0.4733814855692043,0.10376972799984754,intermédiaire,False,False,281.0,0.8463855421686747,397.0,1304,469,833,2,0,0.0015337423312883,0.0,0.9984662576687116,1302,1293,9,0.9930875576036866,#702A82,Majoritaire,Lot,1982-04-01,32.0,67.0
PA720022,0.0596362046626314,0.5817705391079943,Lauzzana,Michel,PO730964,LAREM,La République en Marche,LaREM,M.,MLZ,1,Lot-et-Garonne,Médecin,https://www.hatvp.fr/pages_nominatives/lauzzana-michel,#702A82,Majoritaire,Michel Lauzzana,0.0671993422746853,0.5817705391079943,332,0.026784150942995827,0.4733814855692043,0.11325830813071729,intermédiaire,False,False,290.0,0.8734939759036144,407.0,876,315,559,2,0,0.002283105022831,0.0,0.997716894977169,874,868,6,0.9931350114416476,#702A82,Majoritaire,Lot-et-Garonne,1957-03-20,48.0,64.0
PA720030,0.03299593663475316,0.4378780580728186,Freschi,Alexandre,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Lot-et-Garonne,Dirigeant de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Alexandre Freschi,0.0371805223376663,0.4378780580728186,332,0.026784150942995827,0.4733814855692043,0.03604274747395704,proche,True,False,179.0,0.5391566265060241,278.0,840,349,490,1,0,0.0011904761904761,0.0,0.9988095238095238,839,823,16,0.9809296781883194,#702A82,Majoritaire,Lot-et-Garonne,1979-05-17,26.0,201.0
PA720038,0.03483041606122481,0.2792295401179399,Josso,Sandrine,PO774834,DEM,Mouvement Démocrate (MoDem) et Démocrates apparentés,Dem,Mme,SJO,7,Loire-Atlantique,Autre profession libérale,https://www.hatvp.fr/pages_nominatives/josso-sandrine,#F26D22,Minoritaire,Sandrine Josso,0.0392476527255359,0.2792295401179399,8,0.0678402684156649,0.3468427171672124,0.07524089355635141,proche,True,False,1.0,0.125,296.0,254,103,135,16,0,0.0629921259842519,0.0,0.937007874015748,237,220,17,0.9282700421940928,#F26D22,Minoritaire,Loire-Atlantique,1975-09-19,8.0,8.0
PA720046,0.021801741733426097,0.4177066585781614,Dufeu,Audrey,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Loire-Atlantique,Directrice établissement de santé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Audrey Dufeu,0.0245666657228912,0.4177066585781614,332,0.026784150942995827,0.4733814855692043,0.05589732338863965,proche,True,False,124.0,0.37349397590361444,216.0,753,322,413,18,0,0.0239043824701195,0.0,0.9760956175298804,734,718,16,0.9782016348773842,#702A82,Majoritaire,Loire-Atlantique,1980-06-03,264.0,223.0
PA720054,0.06352512805987946,0.5160343079817155,Haury,Yannick,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Loire-Atlantique,Pharmacien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Yannick Haury,0.0715814637716869,0.5160343079817155,332,0.026784150942995827,0.4733814855692043,0.056295316494861115,proche,True,False,300.0,0.9036144578313253,422.0,588,244,341,3,0,0.0051020408163265,0.0,0.9948979591836736,585,577,8,0.9863247863247864,#702A82,Majoritaire,Loire-Atlantique,1954-06-12,97.0,151.0
PA720066,0.04065636176953657,0.4917188181209981,Rist,Stéphanie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Loiret,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphanie Rist,0.0458124521110993,0.4917188181209981,332,0.026784150942995827,0.4733814855692043,0.02299339031832999,proche,True,False,215.0,0.6475903614457831,316.0,981,396,579,6,0,0.0061162079510703,0.0,0.9938837920489296,975,963,12,0.9876923076923076,#702A82,Majoritaire,Loiret,1973-08-06,121.0,130.5
PA720074,-0.011555283382004025,0.3741511615236462,Janvier,Caroline,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loiret,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Caroline Janvier,-0.0130207387854586,0.3741511615236462,332,0.026784150942995827,0.4733814855692043,0.10637936564271964,intermédiaire,False,False,34.0,0.10240963855421686,117.0,882,384,460,38,0,0.0430839002267573,0.0,0.9569160997732428,843,793,50,0.940688018979834,#702A82,Majoritaire,Loiret,1982-03-09,301.0,313.0
PA720092,0.03291584745695365,0.1935126706891568,Ramos,Richard,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,RRA,6,Loiret,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/ramos-richard,#F26D22,Minoritaire,Richard Ramos,0.0370902761507754,0.1935126706891568,44,0.05548791092720787,0.3045318099829089,0.11329054390738318,intermédiaire,False,False,8.0,0.18181818181818182,277.0,101,47,53,1,0,0.0099009900990099,0.0,0.99009900990099,100,97,3,0.97,#F26D22,Minoritaire,Loiret,1968-03-23,6.0,29.5
PA720100,0.19508342131681555,-0.4464427344981146,Pradié,Aurélien,PO730934,LR,Les Républicains,LR,M.,APR,1,Lot,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/pradie-aurelien,#1C2EFA,Opposition,Aurélien Pradié,0.2198241433261404,-0.4464427344981146,119,0.26226051945699275,-0.39586814371825485,0.08408657292983984,proche,True,False,18.0,0.15126050420168066,537.0,515,284,163,68,0,0.1320388349514563,0.0,0.8679611650485437,447,428,19,0.9574944071588368,#1C2EFA,Opposition,Lot,1986-03-14,88.0,95.0
PA720108,0.041309226691166,0.7320893756172032,Oppelt,Valérie,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Loire-Atlantique,Administrateur de sociétés,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Valérie Oppelt,0.0465481141736987,0.7320893756172032,332,0.026784150942995827,0.4733814855692043,0.25911532219955186,éloigné,False,True,219.0,0.6596385542168675,320.0,999,402,592,5,0,0.005005005005005,0.0,0.994994994994995,994,989,5,0.9949698189134808,#702A82,Majoritaire,Loire-Atlantique,1973-12-10,94.0,43.0
PA720116,-4.831234571052357e-07,0.3836984885979612,Brunet,Anne-France,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loire-Atlantique,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Anne-France Brunet,-5.443937745301758e-07,0.3836984885979612,332,0.026784150942995827,0.4733814855692043,0.09359731068688773,proche,True,False,56.0,0.1686746987951807,140.0,571,293,276,2,0,0.0035026269702276,0.0,0.9964973730297724,568,534,34,0.9401408450704224,#702A82,Majoritaire,Loire-Atlantique,1962-06-12,67.0,314.0
PA720124,0.009417892815104934,0.359322728203484,Amadou,Aude,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Loire-Atlantique,Ex-sportive de haut niveau,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Aude Amadou,0.0106122816897686,0.359322728203484,332,0.026784150942995827,0.4733814855692043,0.11537325102976335,intermédiaire,False,False,73.0,0.21987951807228914,160.0,898,395,455,48,0,0.0534521158129175,0.0,0.9465478841870824,850,821,29,0.9658823529411764,#702A82,Majoritaire,Loire-Atlantique,1980-02-29,309.0,276.0
PA720138,0.06528070143281109,0.5669142103020735,Saint-Paul,Laetitia,PO730964,LAREM,La République en Marche,LaREM,Mme,LSP,4,Maine-et-Loire,Officier de l'armée de Terre,https://www.hatvp.fr/pages_nominatives/saint-paul-laetitia,#702A82,Majoritaire,Laetitia Saint-Paul,0.0735596811422145,0.5669142103020735,332,0.026784150942995827,0.4733814855692043,0.10114521736379616,intermédiaire,False,False,304.0,0.9156626506024096,435.0,798,290,282,9,217,0.0112781954887218,0.2719298245614035,0.7167919799498746,572,568,4,0.993006993006993,#702A82,Majoritaire,Maine-et-Loire,1981-01-21,187.0,68.0
PA720146,0.022226114575606273,0.4154035133635479,Masséglia,Denis,PO730964,LAREM,La République en Marche,LaREM,M.,DMS,5,Maine-et-Loire,Ingénieur Arts et métiers,https://www.hatvp.fr/pages_nominatives/masseglia-denis,#702A82,Majoritaire,Denis Masséglia,0.0250448580564757,0.4154035133635479,332,0.026784150942995827,0.4733814855692043,0.05815686508578594,proche,True,False,126.0,0.3795180722891566,218.0,811,322,476,13,0,0.0160295930949445,0.0,0.9839704069050554,798,785,13,0.9837092731829574,#702A82,Majoritaire,Maine-et-Loire,1981-04-11,229.0,178.0
PA720154,0.058028048979375246,0.5755313738337593,Dubré-Chirat,Nicole,PO730964,LAREM,La République en Marche,LaREM,Mme,NDB,6,Maine-et-Loire,Retraitée de la fonction publique hospitalière et chargée de formation,https://www.hatvp.fr/pages_nominatives/dubre-chirat-nicole,#702A82,Majoritaire,Nicole Dubré-Chirat,0.0653872382885001,0.5755313738337593,332,0.026784150942995827,0.4733814855692043,0.10682125648469386,intermédiaire,False,False,286.0,0.8614457831325302,403.0,1898,638,1244,16,0,0.0084299262381454,0.0,0.9915700737618546,1881,1856,25,0.986709197235513,#702A82,Majoritaire,Maine-et-Loire,1951-12-18,164.0,148.0
PA720162,0.06889497837562969,0.3761059378274288,Bolo,Philippe,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Maine-et-Loire,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Philippe Bolo,0.0776323251800092,0.3761059378274288,44,0.05548791092720787,0.3045318099829089,0.07281898951695367,proche,True,False,35.0,0.7954545454545454,446.0,363,171,176,16,0,0.0440771349862259,0.0,0.955922865013774,344,335,9,0.9738372093023256,#F26D22,Minoritaire,Maine-et-Loire,1967-03-25,38.0,24.0
PA720170,0.033654148872077634,0.4542621894044563,Grandjean,Carole,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Meurthe-et-Moselle,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Carole Grandjean,0.0379222098691847,0.4542621894044563,332,0.026784150942995827,0.4733814855692043,0.020316110783832025,proche,True,False,185.0,0.5572289156626506,284.0,885,358,518,9,0,0.0101694915254237,0.0,0.9898305084745764,876,864,12,0.9863013698630136,#702A82,Majoritaire,Meurthe-et-Moselle,1983-05-18,176.0,152.0
PA720178,0.047087618439610686,0.2933881834509949,Garcia,Laurent,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Meurthe-et-Moselle,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Laurent Garcia,0.053059328747088,0.2933881834509949,44,0.05548791092720787,0.3045318099829089,0.013955118278250456,proche,True,False,11.0,0.25,353.0,138,81,55,2,0,0.0144927536231884,0.0,0.9855072463768116,134,133,1,0.9925373134328358,#F26D22,Minoritaire,Meurthe-et-Moselle,1970-05-31,11.0,4.0
PA720190,0.06782685810347953,0.6800562514375095,Sorre,Bertrand,PO730964,LAREM,La République en Marche,LaREM,M.,BSO,2,Manche,Enseignant 1er degré-directeur d'école (en disponibilité),https://www.hatvp.fr/pages_nominatives/sorre-bertrand,#702A82,Majoritaire,Bertrand Sorre,0.0764287445671114,0.6800562514375095,332,0.026784150942995827,0.4733814855692043,0.2107106135385211,intermédiaire,False,False,310.0,0.9337349397590361,442.0,842,353,487,2,0,0.002375296912114,0.0,0.997624703087886,840,838,2,0.9976190476190476,#702A82,Majoritaire,Manche,1965-05-08,50.0,17.0
PA720198,-0.004475502928299816,0.2143521227565214,Galbadon,Grégory,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Manche,Fonctionnaire territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Grégory Galbadon,-0.0050430917733876,0.2143521227565214,332,0.026784150942995827,0.4733814855692043,0.26090875178747397,éloigné,False,True,48.0,0.14457831325301204,132.0,154,61,92,1,0,0.0064935064935064,0.0,0.9935064935064936,153,144,9,0.9411764705882352,#702A82,Majoritaire,Manche,1973-01-21,132.0,312.0
PA720202,-0.034275995544000036,0.3305233366774245,Krimi,Sonia,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Manche,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Sonia Krimi,-0.0386229199090889,0.3305233366774245,332,0.026784150942995827,0.4733814855692043,0.15536020144747273,intermédiaire,False,False,16.0,0.04819277108433735,95.0,546,291,215,40,0,0.0732600732600732,0.0,0.9267399267399268,506,447,59,0.883399209486166,#702A82,Majoritaire,Manche,1982-12-20,322.0,331.0
PA720210,0.3169465524005966,-0.5212190189533135,Beauvais,Valérie,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Marne,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Valérie Beauvais,0.3571421081880999,-0.5212190189533135,119,0.26226051945699275,-0.39586814371825485,0.13676038944557067,intermédiaire,False,False,98.0,0.8235294117647058,619.0,1269,703,420,146,0,0.1150512214342001,0.0,0.8849487785657998,1118,1109,9,0.9919499105545616,#1C2EFA,Opposition,Marne,1963-03-08,56.0,7.0
PA720214,0.016466217144772987,0.2817673243094215,Kuric,Aina,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Marne,Chef d'entreprise dans l'œnologie,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Aina Kuric,0.0185544832730485,0.2817673243094215,332,0.026784150942995827,0.4733814855692043,0.19189175738721703,intermédiaire,False,False,105.0,0.31626506024096385,194.0,360,201,138,21,0,0.0583333333333333,0.0,0.9416666666666668,330,316,14,0.9575757575757576,#702A82,Majoritaire,Marne,1987-05-15,314.0,292.0
PA720222,0.06994175775183528,0.6046984590964004,Girardin,Éric,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Marne,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Éric Girardin,0.0788118584180088,0.6046984590964004,332,0.026784150942995827,0.4733814855692043,0.13822708331513298,intermédiaire,False,False,314.0,0.9457831325301205,450.0,1511,515,960,36,0,0.0238252812706816,0.0,0.9761747187293184,1475,1466,9,0.9938983050847456,#702A82,Majoritaire,Marne,1962-02-12,263.0,55.0
PA720230,0.1207574250452812,0.1266969121048051,Magnier,Lise,PO771923,AGIR-E,"UDI, Agir et Indépendants",UDI-AGIR,Mme,LMG,4,Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/magnier-lise,#94B7E1,Minoritaire,Lise Magnier,0.1360720318090988,0.1266969121048051,12,0.0805193039306545,0.18058169746734734,0.0672508474623377,proche,True,False,11.0,0.9166666666666666,511.0,459,219,208,32,0,0.0697167755991285,0.0,0.9302832244008714,420,411,9,0.9785714285714284,#94B7E1,Minoritaire,Marne,1984-12-31,12.0,9.0
PA720242,0.026648179012963128,0.4432498453842319,Abba,Bérangère,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Marne,Responsable de commerce,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Bérangère Abba,0.0300277342030669,0.4432498453842319,332,0.026784150942995827,0.4733814855692043,0.030131946976629298,proche,True,False,146.0,0.4397590361445783,241.0,545,199,344,2,0,0.0036697247706422,0.0,0.9963302752293578,543,537,6,0.988950276243094,#702A82,Majoritaire,Haute-Marne,1976-10-22,73.0,109.0
PA720246,0.017028046336276442,0.5389263567019329,Templier,Sylvain,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Marne,Ostéopathe,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Sylvain Templier,0.0191875643410563,0.5389263567019329,332,0.026784150942995827,0.4733814855692043,0.06626697298732795,proche,True,False,106.0,0.3192771084337349,195.0,604,277,326,1,0,0.0016556291390728,0.0,0.9983443708609272,603,595,8,0.9867330016583749,#702A82,Majoritaire,Haute-Marne,1971-12-27,36.0,147.0
PA720256,0.0515306864864724,0.3316724175317893,Bannier,Géraldine,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,Mme,GBA,2,Mayenne,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/bannier-geraldine,#F26D22,Minoritaire,Géraldine Bannier,0.0580658722070521,0.3316724175317893,44,0.05548791092720787,0.3045318099829089,0.027427581070825335,proche,True,False,15.0,0.3409090909090909,377.0,467,222,236,9,0,0.019271948608137,0.0,0.9807280513918628,456,440,16,0.9649122807017544,#F26D22,Minoritaire,Mayenne,1979-11-22,19.0,32.0
PA720268,0.024426680025221817,0.3683028190818336,Damaisin,Olivier,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Lot-et-Garonne,Représentant de commerce,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Olivier Damaisin,0.0275245019520441,0.3683028190818336,332,0.026784150942995827,0.4733814855692043,0.10510510843861125,intermédiaire,False,False,138.0,0.41566265060240964,230.0,1234,420,813,1,0,0.0008103727714748784,0.0,0.9991896272285252,1233,1195,38,0.9691808596918086,#702A82,Majoritaire,Lot-et-Garonne,1966-08-05,24.0,267.0
PA720278,-0.08443886199784714,0.1396366962649421,Orphelin,Matthieu,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Maine-et-Loire,Cadre supérieur (entreprises publiques),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Matthieu Orphelin,-0.0951475034465729,0.1396366962649421,332,0.026784150942995827,0.4733814855692043,0.35178991315184877,éloigné,False,True,2.0,0.006024096385542169,65.0,57,40,15,2,0,0.0350877192982456,0.0,0.9649122807017544,55,55,0,1.0,#702A82,Majoritaire,Maine-et-Loire,1972-12-03,290.0,6.5
