acteur_id,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique
PA335612,Lecoq,Jean-Paul,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,JLC,8,Seine-Maritime,Électricien,https://www.hatvp.fr/pages_nominatives/lecoq-jean-paul,#A41914,Opposition
PA335758,Riester,Franck,PO744425,UDI-AGIR,"UDI, Agir et Indépendants",UDI-AGIR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Seine-et-Marne,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition
PA335999,Batho,Delphine,PO723569,NI,Non inscrit,NI,Mme,DBT,2,Deux-Sèvres,Cadre territorial,https://www.hatvp.fr/pages_nominatives/batho-delphine,#8D949A,
PA336175,Pinel,Sylvia,PO759900,LT,Libertés et Territoires,LT,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Tarn-et-Garonne,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#66BF74,Opposition
PA336316,Bouchet,Jean-Claude,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Vaucluse,Gérant de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA336439,Clément,Jean-Michel,PO759900,LT,Libertés et Territoires,LT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Vienne,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#66BF74,Opposition
PA337483,Letchimy,Serge,PO758835,SOC,Socialistes et apparentés,SOC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Martinique,Urbaniste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA340343,Saulignac,Hervé,PO758835,SOC,Socialistes et apparentés,SOC,M.,HSA,1,Ardèche,Cadre (entreprises publiques),https://www.hatvp.fr/pages_nominatives/saulignac-herve-8266,#D46CA9,Opposition
PA340357,Victory,Michèle,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Ardèche,Professeur de lettres-anglais en lycée professionnel,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA340853,Leclerc,Sébastien,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Calvados,Autre profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA342196,Rouaux,Claudia,PO758835,SOC,Socialistes et apparentés,SOC,Mme,ROC,3,Ille-et-Vilaine,Gestionnaire à l'INRAE,https://www.hatvp.fr/pages_nominatives/rouaux-claudia,#D46CA9,Opposition
PA342240,Bourgeaux,Jean-Luc,PO730934,LR,Les Républicains,LR,M.,JBO,7,Ille-et-Vilaine,Agriculteur,https://www.hatvp.fr/pages_nominatives/bourgeaux-jean-luc-18806,#1C2EFA,Opposition
PA342415,Battistel,Marie-Noëlle,PO758835,SOC,Socialistes et apparentés,SOC,Mme,MNB,4,Isère,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/battistel-marie-noelle,#D46CA9,Opposition
PA342601,Brindeau,Pascal,PO771889,UDI_I,UDI et Indépendants,UDI-I,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loir-et-Cher,Juriste consultant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Minoritaire
PA342935,Dubois,Marianne,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Loiret,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA343493,Rouillard,Gwendal,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Morbihan,Cadre du secteur public,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA345722,Le Grip,Constance,PO730934,LR,Les Républicains,LR,Mme,CLG,6,Hauts-de-Seine,Conseillère parlementaire,https://www.hatvp.fr/pages_nominatives/le-grip-constance,#1C2EFA,Opposition
PA346054,Maquet,Emmanuel,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Somme,Agent général d'assurances,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA346218,Masson,Jean-Louis,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Var,Retraité fonction publique (hors enseignement),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA346876,Solère,Thierry,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Hauts-de-Seine,Cadre supérieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA405480,Pupponi,François,PO759900,LT,Libertés et Territoires,LT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Val-d'Oise,Administrateur des Finances publiques adjoint,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#66BF74,Opposition
PA421348,Villiers,André,PO771889,UDI_I,UDI et Indépendants,UDI-I,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Yonne,Agriculteur-propriétaire exploitant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition
PA429893,Carvounas,Luc,PO730946,NG,Nouvelle Gauche,NG,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Val-de-Marne,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition
PA441,Bello,Huguette,PO730940,GDR,Gauche démocrate et républicaine,GDR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Réunion,Directrice d'école maternelle,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition
PA508,Biémouret,Gisèle,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Gers,Assistante parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA588884,Autain,Clémentine,PO730958,FI,La France insoumise,FI,Mme,CAU,11,Seine-Saint-Denis,Journaliste et autre média,https://www.hatvp.fr/pages_nominatives/autain-clementine,#ED302C,Opposition
PA588886,Le Foll,Stéphane,PO730946,NG,Nouvelle Gauche,NG,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Sarthe,Enseignant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition
PA604,Bouley,Bernard,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Essonne,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA605036,Abad,Damien,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Ain,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA605069,Bricout,Jean-Louis,PO758835,SOC,Socialistes et apparentés,SOC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aisne,Cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA605084,Krabal,Jacques,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Aisne,Retraité de l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA605131,Castaner,Christophe,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Alpes-de-Haute-Provence,Autre profession,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA605518,Lambert,François-Michel,PO759900,LT,Libertés et Territoires,LT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",10,Bouches-du-Rhône,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA605694,Falorni,Olivier,PO759900,LT,Libertés et Territoires,LT,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Charente-Maritime,Professeur du secondaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#66BF74,Opposition
PA605963,Alauzet,Éric,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Doubs,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA605991,Genevard,Annie,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Doubs,Professeur du secondaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA606098,Marleix,Olivier,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Eure-et-Loir,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA606171,Ferrand,Richard,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Finistère,Cadre du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA606202,Dumas,Françoise,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Gard,"Cadre supérieur de la fonction publique, directeur territorial","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA606212,Collard,Gilbert,PO723569,NI,Non inscrit,NI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Gard,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#8D949A,
PA606507,Boudié,Florent,PO730964,LAREM,La République en Marche,LaREM,M.,FBU,10,Gironde,Cadre supérieur du secteur public,https://www.hatvp.fr/pages_nominatives/boudie-florent,#702A82,Majoritaire
PA606639,Vignal,Patrick,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Hérault,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA606675,André,François,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Ille-et-Vilaine,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA606712,Lurton,Gilles,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Ille-et-Vilaine,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA607090,Vigier,Jean-Pierre,PO730934,LR,Les Républicains,LR,M.,JVI,2,Haute-Loire,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/vigier-jean-pierre,#1C2EFA,Opposition
PA607155,Daniel,Yves,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Loire-Atlantique,Agriculteur-propriétaire retraité,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA607193,Errante,Sophie,PO730964,LAREM,La République en Marche,LaREM,Mme,SER,10,Loire-Atlantique,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/errante-sophie,#702A82,Majoritaire
PA607395,Travert,Stéphane,PO730964,LAREM,La République en Marche,LaREM,M.,str,3,Manche,Cadre secteur privé,https://www.hatvp.fr/pages_nominatives/travert-stephane,#702A82,Majoritaire
PA607553,Potier,Dominique,PO758835,SOC,Socialistes et apparentés,SOC,M.,DPO,5,Meurthe-et-Moselle,Agriculteur,https://www.hatvp.fr/pages_nominatives/potier-dominique,#D46CA9,Opposition
PA607595,Pellois,Hervé,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Morbihan,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA607619,Molac,Paul,PO759900,LT,Libertés et Territoires,LT,M.,PMO,4,Morbihan,Professeur du secondaire,https://www.hatvp.fr/pages_nominatives/molac-paul,#66BF74,Opposition
PA608011,Pueyo,Joaquim,PO758835,SOC,Socialistes et apparentés,SOC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Orne,Retraité de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA608016,Louwagie,Véronique,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Orne,Expert-comptable,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA608083,Bourguignon,Brigitte,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Pas-de-Calais,Fonctionnaire de catégorie B,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA608172,Pirès Beaune,Christine,PO758835,SOC,Socialistes et apparentés,SOC,Mme,CPI,2,Puy-de-Dôme,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/pires-beaune-christine,#D46CA9,Opposition
PA608292,Dubié,Jeanine,PO759900,LT,Libertés et Territoires,LT,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Hautes-Pyrénées,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#66BF74,Opposition
PA608416,Hetzel,Patrick,PO730934,LR,Les Républicains,LR,M.,PHE,7,Bas-Rhin,Professeur des Universités,https://www.hatvp.fr/pages_nominatives/hetzel-patrick,#1C2EFA,Opposition
PA608641,Blein,Yves,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",14,Rhône,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA608695,Untermaier,Cécile,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Saône-et-Loire,Fonctionnaire des grands corps de l'État,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA608741,Tolmont,Sylvie,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Sarthe,Cadre de la fonction publique consulaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA608826,Duby-Muller,Virginie,PO730934,LR,Les Républicains,LR,Mme,VDU,4,Haute-Savoie,Cadre du secteur privé,https://www.hatvp.fr/pages_nominatives/duby-muller-virginie,#1C2EFA,Opposition
PA609245,Lacroute,Valérie,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Seine-et-Marne,Profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA609332,Faure,Olivier,PO758835,SOC,Socialistes et apparentés,SOC,M.,OFU,11,Seine-et-Marne,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/faure-olivier,#D46CA9,Opposition
PA609520,Pompili,Barbara,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Somme,Assistante parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA609590,Rabault,Valérie,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Tarn-et-Garonne,Ingénieure,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA609726,Aubert,Julien,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Vaucluse,Magistrat à la Cour des Comptes,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA610654,Nilor,Jean-Philippe,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,JNI,4,Martinique,Collaborateur parlementaire,https://www.hatvp.fr/pages_nominatives/nilor-jean-philippe,#A41914,Opposition
PA610667,Serville,Gabriel,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Guyane,Professeur de Mathématiques - Proviseur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition
PA610681,Bareigts,Ericka,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Réunion,Cadre territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA610775,Gomès,Philippe,PO771889,UDI_I,"UDI, Agir et Indépendants",UDI-AGIR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Nouvelle-Calédonie,Cadre supérieur de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition
PA642695,Bothorel,Éric,PO730964,LAREM,La République en Marche,LaREM,M.,EBO,5,Côtes-d'Armor,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/bothorel-eric,#702A82,Majoritaire
PA642724,Barbier,Frédéric,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Doubs,Cadre en entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA642764,Aviragnet,Joël,PO758835,SOC,Socialistes et apparentés,SOC,M.,JAV,8,Haute-Garonne,Directeur d'un établissement pour l'enfance handicapée,https://www.hatvp.fr/pages_nominatives/aviragnet-joel,#D46CA9,Opposition
PA642788,Véran,Olivier,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Isère,Médecin neurologue hospitalier,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA642847,Bazin,Thibault,PO730934,LR,Les Républicains,LR,M.,TBA,4,Meurthe-et-Moselle,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/bazin-thibault,#1C2EFA,Opposition
PA642868,Christophe,Paul,PO771923,AGIR-E,"UDI, Agir et Indépendants",UDI-AGIR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",14,Nord,Directeur général des services,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#C7C034,Minoritaire
PA642935,Becht,Olivier,PO771923,AGIR-E,Agir ensemble,Agir ens,M.,OBE,5,Haut-Rhin,Magistrat,https://www.hatvp.fr/pages_nominatives/becht-olivier,#C7C034,Minoritaire
PA643004,Labille,Grégory,PO771889,UDI_I,UDI et Indépendants,UDI-I,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Somme,Professeur des écoles,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition
PA643089,Thiériot,Jean-Louis,PO730934,LR,Les Républicains,LR,M.,JLH,3,Seine-et-Marne,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/thieriot-jean-louis,#1C2EFA,Opposition
PA643103,Ferrara,Jean-Jacques,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Corse-du-Sud,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA643127,Questel,Bruno,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Eure,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA643134,Valentin,Isabelle,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Loire,Salariée agricole,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition
PA643145,Vainqueur-Christophe,Hélène,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Guadeloupe,Pharmacienne,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition
PA643157,Naillet,Philippe,PO758835,SOC,Socialistes et apparentés,SOC,M.,PNI,1,Réunion,Inspecteur assurance-vie,https://www.hatvp.fr/pages_nominatives/naillet-philippe,#D46CA9,Opposition
PA643175,Dupont,Stella,PO730964,LAREM,La République en Marche,LaREM,Mme,SDU,2,Maine-et-Loire,Comptable,https://www.hatvp.fr/pages_nominatives/dupont-stella,#702A82,Majoritaire
PA643192,Jourdan,Chantal,PO758835,SOC,Socialistes et apparentés,SOC,Mme,CJO,1,Orne,Psychologue,https://www.hatvp.fr/pages_nominatives/jourdan-chantal-20670,#D46CA9,Opposition
PA643205,Lang,Anne-Christine,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Paris,Cadre territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
PA672,Bridey,Jean-Jacques,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Val-de-Marne,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire
