acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name
PA609590,-0.159835152680736,-0.5550543829805752,Rabault,Valérie,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Tarn-et-Garonne,Ingénieure,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition,Valérie Rabault
PA609726,0.3481394825165342,-0.5029832365642627,Aubert,Julien,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Vaucluse,Magistrat à la Cour des Comptes,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Julien Aubert
PA610654,-0.150760537498935,-0.544704165488403,Nilor,Jean-Philippe,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,JNI,4,Martinique,Collaborateur parlementaire,https://www.hatvp.fr/pages_nominatives/nilor-jean-philippe,#A41914,Opposition,Jean-Philippe Nilor
PA610667,-0.1069521639424891,-0.3842553044578478,Serville,Gabriel,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Guyane,Professeur de Mathématiques - Proviseur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition,Gabriel Serville
PA610681,-0.138525748602871,-0.4199634465037288,Bareigts,Ericka,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Réunion,Cadre territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition,Ericka Bareigts
PA610775,0.0732776073578027,0.0453650952062085,Gomès,Philippe,PO771889,UDI_I,"UDI, Agir et Indépendants",UDI-AGIR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Nouvelle-Calédonie,Cadre supérieur de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition,Philippe Gomès
PA642695,-0.0053717707225411,0.4249658345993208,Bothorel,Éric,PO730964,LAREM,La République en Marche,LaREM,M.,EBO,5,Côtes-d'Armor,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/bothorel-eric,#702A82,Majoritaire,Éric Bothorel
PA642724,0.0564040341852499,0.3459821294462415,Barbier,Frédéric,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Doubs,Cadre en entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Frédéric Barbier
PA642764,-0.1620669928082444,-0.5590846325644135,Aviragnet,Joël,PO758835,SOC,Socialistes et apparentés,SOC,M.,JAV,8,Haute-Garonne,Directeur d'un établissement pour l'enfance handicapée,https://www.hatvp.fr/pages_nominatives/aviragnet-joel,#D46CA9,Opposition,Joël Aviragnet
PA642788,0.0315751111720069,0.4724481277114456,Véran,Olivier,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Isère,Médecin neurologue hospitalier,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Olivier Véran
PA642847,0.4260743205397729,-0.5522731149404625,Bazin,Thibault,PO730934,LR,Les Républicains,LR,M.,TBA,4,Meurthe-et-Moselle,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/bazin-thibault,#1C2EFA,Opposition,Thibault Bazin
PA642868,0.1468782205351738,0.1469320212788554,Christophe,Paul,PO771923,AGIR-E,"UDI, Agir et Indépendants",UDI-AGIR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",14,Nord,Directeur général des services,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#C7C034,Minoritaire,Paul Christophe
PA642935,0.1094498846019399,0.1729819440594272,Becht,Olivier,PO771923,AGIR-E,Agir ensemble,Agir ens,M.,OBE,5,Haut-Rhin,Magistrat,https://www.hatvp.fr/pages_nominatives/becht-olivier,#C7C034,Minoritaire,Olivier Becht
PA643004,0.1330600727594224,-0.1687331430871762,Labille,Grégory,PO771889,UDI_I,UDI et Indépendants,UDI-I,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Somme,Professeur des écoles,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition,Grégory Labille
PA643089,0.2567208236616069,-0.24182480102206,Thiériot,Jean-Louis,PO730934,LR,Les Républicains,LR,M.,JLH,3,Seine-et-Marne,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/thieriot-jean-louis,#1C2EFA,Opposition,Jean-Louis Thiériot
PA643103,0.2394767040244642,-0.3691059472710088,Ferrara,Jean-Jacques,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Corse-du-Sud,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Jean-Jacques Ferrara
PA643127,0.0577363173799421,0.5812547940467631,Questel,Bruno,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Eure,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Bruno Questel
PA643134,0.4609938208917478,-0.6790690476595083,Valentin,Isabelle,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Loire,Salariée agricole,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Isabelle Valentin
PA643145,-0.1175423484119795,-0.4093660082133186,Vainqueur-Christophe,Hélène,PO758835,SOC,Socialistes et apparentés,SOC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Guadeloupe,Pharmacienne,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#D46CA9,Opposition,Hélène Vainqueur-Christophe
PA643157,-0.1274051073589232,-0.4050462480498417,Naillet,Philippe,PO758835,SOC,Socialistes et apparentés,SOC,M.,PNI,1,Réunion,Inspecteur assurance-vie,https://www.hatvp.fr/pages_nominatives/naillet-philippe,#D46CA9,Opposition,Philippe Naillet
PA643175,-0.0187758047591547,0.353367814157085,Dupont,Stella,PO730964,LAREM,La République en Marche,LaREM,Mme,SDU,2,Maine-et-Loire,Comptable,https://www.hatvp.fr/pages_nominatives/dupont-stella,#702A82,Majoritaire,Stella Dupont
PA643192,-0.0924029474525251,-0.210524128167341,Jourdan,Chantal,PO758835,SOC,Socialistes et apparentés,SOC,Mme,CJO,1,Orne,Psychologue,https://www.hatvp.fr/pages_nominatives/jourdan-chantal-20670,#D46CA9,Opposition,Chantal Jourdan
PA643205,0.0389796198099664,0.4840228577734829,Lang,Anne-Christine,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Paris,Cadre territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Anne-Christine Lang
PA672,0.0327640301483545,0.8086756387793756,Bridey,Jean-Jacques,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Val-de-Marne,Cadre supérieur du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Jean-Jacques Bridey
PA677483,0.0382127654378344,0.4694457239292018,Mazars,Stéphane,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Aveyron,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphane Mazars
PA689,-0.1855025815695199,-0.5459884312709831,Buffet,Marie-George,PO730940,GDR,Gauche démocrate et républicaine,GDR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Seine-Saint-Denis,Employée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition,Marie-George Buffet
PA695100,0.1611582515790126,-0.1258870951641676,Habib,Meyer,PO771889,UDI_I,"UDI, Agir et Indépendants",UDI-AGIR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Français établis hors de France,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#94B7E1,Opposition,Meyer Habib
PA702052,0.0921707434397009,0.0891088276231489,Sage,Maina,PO771923,AGIR-E,Agir ensemble,Agir ens,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Polynésie Française,Consultant en communication,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#C7C034,Opposition,Maina Sage
PA702054,0.0269805103666095,0.3234481184210659,Claireaux,Stéphane,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Saint-Pierre-et-Miquelon,Infographiste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphane Claireaux
PA709315,0.3690721853955427,-0.3562685863940594,Viala,Arnaud,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aveyron,Profession rattachée à l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Arnaud Viala
PA712014,0.1040283028542588,0.1809357857756508,Ledoux,Vincent,PO771923,AGIR-E,Agir ensemble,Agir ens,M.,VLE,10,Nord,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/ledoux-vincent,#C7C034,Minoritaire,Vincent Ledoux
PA712015,0.2056033159727653,-0.3272574619066429,Dive,Julien,PO730934,LR,Les Républicains,LR,M.,JDV,2,Aisne,Chef de projet dans l'industrie,https://www.hatvp.fr/pages_nominatives/dive-julien,#1C2EFA,Opposition,Julien Dive
PA713448,0.1676232574459135,-0.2312517295454145,Brenier,Marine,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Alpes-Maritimes,Juriste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Marine Brenier
PA717151,0.03337020881785,0.3773882543541008,de Sarnez,Marielle,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Paris,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Marielle de Sarnez
PA717167,-0.0246795569496394,0.6451790721697679,Mahjoubi,Mounir,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",16,Paris,Autre profession libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Mounir Mahjoubi
PA717379,0.0596310990010448,0.5777137847368741,Maillard,Sylvain,PO730964,LAREM,La République en Marche,LaREM,M.,SMA,1,Paris,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/maillard-sylvain,#702A82,Majoritaire,Sylvain Maillard
PA718674,0.0591245431463799,0.6927982650756388,Givernet,Olga,PO730964,LAREM,La République en Marche,LaREM,Mme,OGI,3,Ain,Ingénieure,https://www.hatvp.fr/pages_nominatives/givernet-olga,#702A82,Majoritaire,Olga Givernet
PA718682,0.0163228532364583,0.3925307712564579,Trompille,Stéphane,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Ain,Employé de banque,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Stéphane Trompille
PA718694,0.080817778774825,0.8331333984836583,Delatte,Marc,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Aisne,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Marc Delatte
PA718706,-0.0365569054172258,0.3673666233799878,Fontaine-Domeizel,Emmanuelle,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Alpes-de-Haute-Provence,Infirmière libérale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Emmanuelle Fontaine-Domeizel
PA718710,0.0447291290927363,0.4296725842785543,Boyer,Pascale,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Hautes-Alpes,"Contremaître, agent de maîtrise","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Pascale Boyer
PA718720,-0.2488048909120733,-0.8352272518772171,Dufrègne,Jean-Paul,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Allier,Conseiller d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition,Jean-Paul Dufrègne
PA718728,-0.0351707992215464,0.3779891544538404,Vanceunebrock,Laurence,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Allier,Fonctionnaire de catégorie B,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Laurence Vanceunebrock
PA718736,0.0694857274301878,0.515829680358882,Peyrol,Bénédicte,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Allier,Conseiller juridique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Bénédicte Peyrol
PA718744,-0.0880617035144586,0.1538552948686324,Bagarry,Delphine,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Alpes-de-Haute-Provence,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#8D949A,,Delphine Bagarry
PA718756,0.0841361369105849,0.4565000529977369,Bono-Vandorme,Aude,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Aisne,Profession rattachée à l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Aude Bono-Vandorme
PA718768,0.1057151769436374,0.5946422003941052,Valetta Ardisson,Alexandra,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Alpes-Maritimes,Coordinatrice aménagement numérique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Alexandra Valetta Ardisson
PA718780,0.1912562220265784,-0.2981195358032677,Trastour-Isnart,Laurence,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Alpes-Maritimes,Rédacteur territorial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Laurence Trastour-Isnart
PA718784,0.270863713576719,-0.3801475950661913,Pauget,Éric,PO730934,LR,Les Républicains,LR,M.,EPA,7,Alpes-Maritimes,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/pauget-eric-6497,#1C2EFA,Opposition,Éric Pauget
PA718794,0.0625157223433846,0.6181259356561483,Hérin,Danièle,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Aude,Retraitée professeur d'université - ancienne présidente d'université,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Danièle Hérin
PA718802,0.0703951279342105,0.5356511256970515,Perea,Alain,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Aude,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Alain Perea
PA718810,0.031684857561869,0.4824386939721095,Robert,Mireille,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Aude,Enseignante 1er degré-directrice d'école,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Mireille Robert
PA718838,0.3034348143060002,-0.4867590788475096,Brun,Fabrice,PO730934,LR,Les Républicains,LR,M.,FBR,3,Ardèche,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/brun-fabrice,#1C2EFA,Opposition,Fabrice Brun
PA718850,0.4638406157959808,-0.6791315133190836,Cordier,Pierre,PO730934,LR,Les Républicains,LR,M.,PCD,2,Ardennes,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/cordier-pierre-2482,#1C2EFA,Opposition,Pierre Cordier
PA718860,-0.3479904749026201,-0.9374980689991042,Taurine,Bénédicte,PO730958,FI,La France insoumise,FI,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Ariège,Professeur du secondaire et technique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#ED302C,Opposition,Bénédicte Taurine
PA718868,-0.261477118955675,-0.7244260405376856,Larive,Michel,PO730958,FI,La France insoumise,FI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Ariège,Profession rattachée à l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#ED302C,Opposition,Michel Larive
PA718876,0.0928967701228946,0.5746295166200172,Besson-Moreau,Grégory,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Aube,Président de société,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Grégory Besson-Moreau
PA718884,0.2206634902157122,-0.2393225033456586,Bazin-Malgras,Valérie,PO730934,LR,Les Républicains,LR,Mme,VBA,2,Aube,Commerçante,https://www.hatvp.fr/pages_nominatives/bazin-malgras-valerie,#1C2EFA,Opposition,Valérie Bazin-Malgras
PA718894,0.0019006354361482,0.4487403919647793,Dombreval,Loïc,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Alpes-Maritimes,Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Loïc Dombreval
PA718902,0.0254692684143022,0.4746081184756375,Roussel,Cédric,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Alpes-Maritimes,Conseiller en gestion de patrimoine indépendant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Cédric Roussel
PA718910,-0.0335501340777083,0.4288822316159278,Colomb-Pitollat,Claire,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Bouches-du-Rhône,Ingénieure,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Claire Colomb-Pitollat
PA718918,0.0344254666902387,0.4676006291805066,Louis,Alexandra,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Bouches-du-Rhône,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#C7C034,Minoritaire,Alexandra Louis
PA718926,-0.1632001002923985,-0.6145554885178494,Dharréville,Pierre,PO730940,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",13,Bouches-du-Rhône,Employé (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#A41914,Opposition,Pierre Dharréville
PA718930,0.0376414583822917,0.4274408691006638,Petel,Anne-Laurence,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",14,Bouches-du-Rhône,Chargée des relations extérieures - secteur télécom,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Anne-Laurence Petel
PA718944,-0.0151074080181232,0.5088714366091813,Racon-Bouzon,Cathy,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Bouches-du-Rhône,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Cathy Racon-Bouzon
PA718954,0.0251679499276609,0.4821706913515202,Ahamada,Saïd,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Bouches-du-Rhône,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Saïd Ahamada
PA718962,0.0161305443918307,0.718900733261717,Zulesi,Jean-Marc,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Bouches-du-Rhône,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Jean-Marc Zulesi
PA718978,0.0697013518610521,0.3169681566828587,Laqhila,Mohamed,PO730970,MODEM,Mouvement Démocrate et apparentés,MODEM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",11,Bouches-du-Rhône,Expert-Comptable-Commissaire aux Comptes,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F26D22,Minoritaire,Mohamed Laqhila
PA718990,0.0870880143578823,0.4506370652503337,Blanc,Anne,PO730964,LAREM,La République en Marche,LaREM,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Aveyron,Infirmière diplômée d'Etat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Anne Blanc
PA719002,0.2837835524009421,-0.4451792299470488,Ravier,Julien,PO730934,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Bouches-du-Rhône,Directeur des relations institutionnelles et médias,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Julien Ravier
PA719006,0.0072871512609223,0.3967276558474634,Le Vigoureux,Fabrice,PO730964,LAREM,La République en Marche,LaREM,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Calvados,Professeur des Universités,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#702A82,Majoritaire,Fabrice Le Vigoureux
PA719020,0.2569247082316416,-0.351564419330346,Porte,Nathalie,PO730934,LR,Les Républicains,LR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Calvados,Cadreur-monteur en vidéo,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#1C2EFA,Opposition,Nathalie Porte
