acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name,dim1_raw,dim2_raw,group_members,group_dim1_mean,group_dim2_mean,distance_to_group_center,distance_to_group_label,close_to_group,far_from_group,rank_left_to_right,percentile_left_to_right,ideal_rank_left_to_right,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate,groupe_couleur_dep,position_politique_dep,departement_dep,date_naissance,rank_abstention_in_group,rank_most_loyal_in_group
PA2597,0.2122092436669455,-0.08515912609427302,Rochebloine,François,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loire,Directeur commercial,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,François Rochebloine,0.2122092436669455,-0.0899131450575244,32,0.16292705168217927,-0.11127573918638624,0.05577465308028813,proche,True,False,26.0,0.8125,411.0,186,68,92,26,0,0.1397849462365591,0.0,0.8602150537634409,160,158,2,0.9875,,Opposition,Loire,1945-10-31,6.0,10.0
PA2600,-0.1878276467265488,0.271729669358082,Rodet,Alain,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Vienne,Économiste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Alain Rodet,-0.1878276467265488,0.2868990124485253,316,-0.3421714223457844,0.2915641736600459,0.15561300920329754,intermédiaire,False,False,286.0,0.9050632911392406,325.0,13,11,2,0,0,0.0,0.0,1.0,13,13,0,1.0,,Majoritaire,Haute-Vienne,1944-06-04,109.5,94.0
PA2603,-0.2705355401421904,0.15268277691120113,Rogemont,Marcel,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Ille-et-Vilaine,Cadre,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Marcel Rogemont,-0.2705355401421904,0.1612063122043439,316,-0.3421714223457844,0.2915641736600459,0.15626817328553252,intermédiaire,False,False,212.0,0.6708860759493671,245.0,13,11,0,2,0,0.1538461538461538,0.0,0.8461538461538461,11,11,0,1.0,,Majoritaire,Ille-et-Vilaine,1948-01-03,307.0,94.0
PA2611,-0.3235192353854978,0.2280357035407179,Roman,Bernard,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Nord,"Avocat, administrateur territorial","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Bernard Roman,-0.3235192353854978,0.2407658254742243,316,-0.3421714223457844,0.2915641736600459,0.06621004904169635,proche,True,False,149.0,0.47151898734177217,175.0,7,4,3,0,0,0.0,0.0,1.0,7,7,0,1.0,,Majoritaire,Nord,1952-07-15,109.5,94.0
PA2631,-0.2815650002348651,0.2792294581751867,Rouquet,René,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9,Val-de-Marne,Électromécanicien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,René Rouquet,-0.2815650002348651,0.2948174779229905,316,-0.3421714223457844,0.2915641736600459,0.061848877169915994,proche,True,False,197.0,0.6234177215189873,229.0,29,15,14,0,0,0.0,0.0,1.0,29,29,0,1.0,,Majoritaire,Val-de-Marne,1946-02-15,109.5,94.0
PA2664,0.8286606350210773,-0.19944058580661742,Salen,Paul,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7,Loire,Retraité,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Paul Salen,0.8286606350210773,-0.2105743816832567,199,0.46164193442587176,-0.20970772531587795,0.3671622812058665,éloigné,False,True,194.0,0.9748743718592965,615.0,35,13,19,3,0,0.0857142857142857,0.0,0.9142857142857144,32,32,0,1.0,,Opposition,Loire,1949-06-17,169.5,36.5
PA2667,0.1715652235119503,-0.1533420416265204,Salles,Rudy,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Alpes-Maritimes,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Rudy Salles,0.1715652235119503,-0.1619023804556102,32,0.16292705168217927,-0.11127573918638624,0.042944054460955214,proche,True,False,18.0,0.5625,402.0,145,42,72,31,0,0.2137931034482758,0.0,0.7862068965517242,114,112,2,0.9824561403508772,,Opposition,Alpes-Maritimes,1954-07-30,20.0,17.0
PA266774,0.5350342458588151,-0.2436401596231107,Furst,Laurent,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6,Bas-Rhin,Directeur d'hôpital,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Laurent Furst,0.5350342458588151,-0.2572414022870576,199,0.46164193442587176,-0.20970772531587795,0.08085691977490121,proche,True,False,138.0,0.6934673366834171,558.0,54,25,26,3,0,0.0555555555555555,0.0,0.9444444444444444,51,50,1,0.9803921568627452,,Opposition,Bas-Rhin,1965-05-19,108.0,92.0
PA266776,0.4084878283916181,-0.2413753216756047,Reiss,Frédéric,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",8,Bas-Rhin,Agrégé de mathématiques,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Frédéric Reiss,0.4084878283916181,-0.2548501294752575,199,0.46164193442587176,-0.20970772531587795,0.06187241426923033,proche,True,False,95.0,0.47738693467336685,513.0,103,57,41,5,0,0.0485436893203883,0.0,0.9514563106796116,98,96,2,0.979591836734694,,Opposition,Bas-Rhin,1949-11-12,85.0,96.5
PA266788,0.3888774000271534,-0.2351537514415036,Morel-À-L'Huissier,Pierre,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Lozère,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Pierre Morel-À-L'Huissier,0.3888774000271534,-0.2482812392975326,199,0.46164193442587176,-0.20970772531587795,0.07708552206379804,proche,True,False,84.0,0.4221105527638191,502.0,87,43,38,6,0,0.0689655172413793,0.0,0.9310344827586208,81,79,2,0.9753086419753086,,Opposition,Lozère,1958-12-21,146.0,110.0
PA266797,0.3255740847726894,-0.2518196950268596,Gosselin,Philippe,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,PGS,1,Manche,Maître de conférences à Sciences Po,https://www.hatvp.fr/pages_nominatives/gosselin-philippe,,Opposition,Philippe Gosselin,0.3255740847726894,-0.2658775612871661,199,0.46164193442587176,-0.20970772531587795,0.14243552120935168,intermédiaire,False,False,32.0,0.16080402010050251,447.0,64,32,29,3,0,0.046875,0.0,0.953125,61,60,1,0.9836065573770492,,Opposition,Manche,1966-10-23,83.0,80.5
PA266863,-0.3065789704910311,0.2688305880640008,Fougerat,Jean-Pierre,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Loire-Atlantique,Sans profession déclarée,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Jean-Pierre Fougerat,-0.3065789704910311,0.2838380895752713,316,-0.3421714223457844,0.2915641736600459,0.04223314507689003,proche,True,False,169.0,0.5348101265822784,199.0,73,73,0,0,0,0.0,0.0,1.0,73,73,0,1.0,,Majoritaire,Loire-Atlantique,1953-05-11,109.5,94.0
PA267013,0.5591692477029132,-0.2662810224885482,Sordi,Michel,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Haut-Rhin,Cadre d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Michel Sordi,0.5591692477029132,-0.2811461941797553,199,0.46164193442587176,-0.20970772531587795,0.11274801456356313,intermédiaire,False,False,146.0,0.7336683417085427,566.0,51,26,22,3,0,0.0588235294117647,0.0,0.9411764705882352,48,47,1,0.9791666666666666,,Opposition,Haut-Rhin,1953-11-09,117.5,98.0
PA267042,0.2360098742896216,-0.07557500945274649,Favennec-Bécot,Yannick,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,YFA,3,Mayenne,Directeur de cabinet,https://www.hatvp.fr/pages_nominatives/favennec-becot-yannick,,Opposition,Yannick Favennec-Bécot,0.2360098742896216,-0.0797939938947489,32,0.16292705168217927,-0.11127573918638624,0.08133659117387004,proche,True,False,30.0,0.9375,418.0,189,65,91,33,0,0.1746031746031746,0.0,0.8253968253968254,156,151,5,0.967948717948718,,Opposition,Mayenne,1958-08-12,11.0,23.0
PA267057,0.4629994975530706,-0.06313038048099354,Lett,Céleste,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Moselle,Cadre hospitalier,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Céleste Lett,0.4629994975530706,-0.0666546419398497,199,0.46164193442587176,-0.20970772531587795,0.1465836314070877,intermédiaire,False,False,116.0,0.5829145728643216,535.0,35,13,19,3,0,0.0857142857142857,0.0,0.9142857142857144,32,32,0,1.0,,Opposition,Moselle,1951-05-07,169.5,36.5
PA267075,0.3869859213487143,-0.3697598684200823,Blanc,Étienne,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Ain,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Étienne Blanc,0.3869859213487143,-0.3904017597468255,199,0.46164193442587176,-0.20970772531587795,0.17660749927685804,intermédiaire,False,False,81.0,0.40703517587939697,499.0,19,5,13,1,0,0.0526315789473684,0.0,0.9473684210526316,18,15,3,0.8333333333333334,,Opposition,Ain,1954-08-29,95.5,198.5
PA267080,0.4860722287262241,-0.10899278295266161,Bertrand,Xavier,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Aisne,Agent d'assurance,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Xavier Bertrand,0.4860722287262241,-0.1150773188183877,199,0.46164193442587176,-0.20970772531587795,0.10363560630800504,intermédiaire,False,False,127.0,0.6381909547738693,546.0,13,5,8,0,0,0.0,0.0,1.0,13,13,0,1.0,,Opposition,Aisne,1965-03-21,4.0,36.5
PA267091,-0.2697100578719398,0.49325603572004834,Massat,Frédérique,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Ariège,Fonctionnaire territoriale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Frédérique Massat,-0.2697100578719398,0.5207921161743663,316,-0.3421714223457844,0.2915641736600459,0.21431345399354285,intermédiaire,False,False,216.0,0.6835443037974683,249.0,44,17,27,0,0,0.0,0.0,1.0,44,44,0,1.0,,Majoritaire,Ariège,1964-01-14,109.5,94.0
PA267148,0.3952225868704368,-0.18370821733937331,Gilard,Franck,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Eure,Consultant,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Franck Gilard,0.3952225868704368,-0.1939637517605423,199,0.46164193442587176,-0.20970772531587795,0.0713267421428316,proche,True,False,87.0,0.4371859296482412,505.0,32,12,18,2,0,0.0625,0.0,0.9375,30,29,1,0.9666666666666668,,Opposition,Eure,1950-11-01,129.0,136.0
PA267151,0.3823543722680282,-0.13068322816504244,Gorges,Jean-Pierre,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Eure-et-Loir,Directeur informatique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Pierre Gorges,0.3823543722680282,-0.1379786358725823,199,0.46164193442587176,-0.20970772531587795,0.11194368523001337,intermédiaire,False,False,74.0,0.37185929648241206,492.0,40,12,27,1,0,0.025,0.0,0.975,39,38,1,0.9743589743589745,,Opposition,Eure-et-Loir,1953-08-03,31.0,114.0
PA267165,0.3232244285386257,-0.14934824996746598,Chatel,Luc,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Haute-Marne,Directeur des ressources humaines,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Luc Chatel,0.3232244285386257,-0.1576856348730808,199,0.46164193442587176,-0.20970772531587795,0.15100553698583818,intermédiaire,False,False,30.0,0.1507537688442211,445.0,44,21,22,1,0,0.0227272727272727,0.0,0.9772727272727272,43,42,1,0.9767441860465116,,Opposition,Haute-Marne,1964-08-15,24.0,106.0
PA267178,0.302213430447897,-0.2434070084884919,Dhuicq,Nicolas,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Aube,Psychiatre des hôpitaux,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Nicolas Dhuicq,0.302213430447897,-0.2569952354609197,199,0.46164193442587176,-0.20970772531587795,0.1629511876820882,intermédiaire,False,False,21.0,0.10552763819095477,436.0,64,20,44,0,0,0.0,0.0,1.0,62,54,8,0.8709677419354839,,Opposition,Aube,1960-11-29,4.0,193.0
PA267188,-0.3755808500018111,0.6847487688168096,Carrillon-Couvreur,Martine,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Nièvre,Directrice d'un institut médico-éducatif,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Martine Carrillon-Couvreur,-0.3755808500018111,0.7229749552670375,316,-0.3421714223457844,0.2915641736600459,0.3946014644231461,éloigné,False,True,105.0,0.3322784810126582,123.0,16,13,3,0,0,0.0,0.0,1.0,16,16,0,1.0,,Majoritaire,Nièvre,1948-03-21,109.5,94.0
PA267200,0.5713651947876455,-0.029429852026899538,Huyghe,Sébastien,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,SHY,5,Nord,Notaire,https://www.hatvp.fr/pages_nominatives/huyghe-sebastien,,Opposition,Sébastien Huyghe,0.5713651947876455,-0.0310727772310248,199,0.46164193442587176,-0.20970772531587795,0.21104337341412674,intermédiaire,False,False,152.0,0.7638190954773869,572.0,43,24,18,1,0,0.0232558139534883,0.0,0.9767441860465116,42,41,1,0.9761904761904762,,Opposition,Nord,1969-10-25,25.5,108.5
PA267204,0.6211459946702798,-0.05416058398215769,Sermier,Jean-Marie,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3,Jura,Ancien viticulteur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Marie Sermier,0.6211459946702798,-0.0571841054192719,199,0.46164193442587176,-0.20970772531587795,0.222792411027719,intermédiaire,False,False,167.0,0.8391959798994975,587.0,73,37,31,5,0,0.0684931506849315,0.0,0.9315068493150684,68,68,0,1.0,,Opposition,Jura,1961-03-05,144.0,36.5
PA267227,0.3761120628717621,-0.15805601371725694,Grosskost,Arlette,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Haut-Rhin,Avocate,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Arlette Grosskost,0.3761120628717621,-0.1668795106333237,199,0.46164193442587176,-0.20970772531587795,0.09991625613046969,proche,True,False,67.0,0.33668341708542715,484.0,51,22,28,1,0,0.0196078431372549,0.0,0.9803921568627452,50,49,1,0.98,,Opposition,Haut-Rhin,1953-07-19,15.0,94.5
PA267233,-0.238151746958336,0.4121359451183318,Bouillon,Christophe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Seine-Maritime,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Christophe Bouillon,-0.238151746958336,0.4351434862755894,316,-0.3421714223457844,0.2915641736600459,0.15924083942349485,intermédiaire,False,False,245.0,0.7753164556962026,280.0,29,14,15,0,0,0.0,0.0,1.0,29,28,1,0.9655172413793104,,Majoritaire,Seine-Maritime,1969-03-04,109.5,220.0
PA267241,0.1923542402473614,-0.06778885175260216,Demilly,Stéphane,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Somme,Formateur en management,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Stéphane Demilly,0.1923542402473614,-0.071573172958202,32,0.16292705168217927,-0.11127573918638624,0.05250779756883155,proche,True,False,23.0,0.71875,407.0,137,35,68,34,0,0.2481751824817518,0.0,0.7518248175182481,103,103,0,1.0,,Opposition,Somme,1963-06-26,24.0,3.0
PA267246,0.2548789699884678,-0.33873232865429426,Heinrich,Michel,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Vosges,Pharmacien retraité,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Michel Heinrich,0.2548789699884678,-0.3576421036572239,199,0.46164193442587176,-0.20970772531587795,0.24371760652357233,intermédiaire,False,False,10.0,0.05025125628140704,423.0,63,34,27,2,0,0.0317460317460317,0.0,0.9682539682539684,61,53,8,0.8688524590163934,,Opposition,Vosges,1946-02-15,49.5,195.0
PA267260,0.3373904015283631,-0.08314331139886898,Poletti,Bérengère,PO656006,UMP,Union pour un Mouvement Populaire,UMP,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Ardennes,Sage-femme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Bérengère Poletti,0.3373904015283631,-0.0877847972523073,199,0.46164193442587176,-0.20970772531587795,0.17736119727137797,intermédiaire,False,False,41.0,0.20603015075376885,456.0,61,32,27,2,0,0.0327868852459016,0.0,0.9672131147540984,59,58,1,0.9830508474576272,,Opposition,Ardennes,1959-10-14,51.5,83.5
PA267266,0.3832774548689154,-0.10331749833879342,Censi,Yves,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Aveyron,Ingénieur conseil,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Yves Censi,0.3832774548689154,-0.109085210724599,199,0.46164193442587176,-0.20970772531587795,0.13213580912253953,intermédiaire,False,False,78.0,0.39195979899497485,496.0,43,19,21,3,0,0.0697674418604651,0.0,0.9302325581395348,40,40,0,1.0,,Opposition,Aveyron,1964-02-08,148.0,36.5
PA267278,-0.3495841673980379,0.08543068888293841,Martin,Philippe,PO656002,SRC,"Socialiste, républicain et citoyen",SRC,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Gers,Préfet,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Majoritaire,Philippe Martin,-0.3495841673980379,0.0901998678731445,316,-0.3421714223457844,0.2915641736600459,0.20626672619587413,intermédiaire,False,False,126.0,0.3987341772151899,147.0,12,9,1,2,0,0.1666666666666666,0.0,0.8333333333333334,10,10,0,1.0,,Majoritaire,Gers,1953-11-22,309.0,94.0
PA267285,0.1635111893790116,-0.3978768156615187,Wauquiez,Laurent,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,LWA,1,Haute-Loire,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/wauquiez-laurent,,Opposition,Laurent Wauquiez,0.1635111893790116,-0.42008833911702,199,0.46164193442587176,-0.20970772531587795,0.3525472276216363,éloigné,False,True,3.0,0.01507537688442211,400.0,46,21,22,3,0,0.0652173913043478,0.0,0.9347826086956522,43,43,0,1.0,,Opposition,Haute-Loire,1975-04-12,135.5,36.5
PA267289,0.4519264483730284,-0.09448506864703295,Door,Jean-Pierre,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4,Loiret,Cardiologue,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Jean-Pierre Door,0.4519264483730284,-0.0997597095304404,199,0.46164193442587176,-0.20970772531587795,0.11563153237361133,intermédiaire,False,False,114.0,0.5728643216080402,533.0,70,40,28,2,0,0.0285714285714285,0.0,0.9714285714285714,68,68,0,1.0,,Opposition,Loiret,1942-04-01,36.5,36.5
PA267306,-0.2379994612719043,-0.47119801136265554,Chassaigne,André,PO656018,GDR,Gauche démocrate et républicaine,GDR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Puy-de-Dôme,Retraité de l'éducation nationale,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,André Chassaigne,-0.2379994612719043,-0.4975026998229925,15,-0.2407486590036925,-0.39590140987902156,0.07534677354176263,proche,True,False,8.0,0.5333333333333333,281.0,246,119,97,30,0,0.1219512195121951,0.0,0.8780487804878049,214,214,0,1.0,,Minoritaire,Puy-de-Dôme,1950-07-02,4.0,3.0
PA267317,0.291942722540871,-0.4726953601580254,Le Mèner,Dominique,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5,Sarthe,Juriste,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Dominique Le Mèner,0.291942722540871,-0.4990836383038637,199,0.46164193442587176,-0.20970772531587795,0.31298613163246874,éloigné,False,True,16.0,0.08040201005025126,430.0,35,11,23,1,0,0.0285714285714285,0.0,0.9714285714285714,34,30,4,0.8823529411764706,,Opposition,Sarthe,1958-11-12,36.5,191.0
PA267327,0.4159788684393155,-0.2838159101309609,Meslot,Damien,PO656006,UMP,Union pour un Mouvement Populaire,UMP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1,Territoire de Belfort,Cadre bancaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Damien Meslot,0.4159788684393155,-0.2996599691381115,199,0.46164193442587176,-0.20970772531587795,0.08704676129460008,proche,True,False,99.0,0.49748743718592964,517.0,45,22,21,2,0,0.0444444444444444,0.0,0.9555555555555556,43,42,1,0.9767441860465116,,Opposition,Territoire de Belfort,1964-11-11,79.0,106.0
PA267330,0.1338206897917846,-0.11783817100909688,Zumkeller,Michel,PO656010,UDI,Union des démocrates et indépendants,UDI,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Territoire de Belfort,Comptable,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Opposition,Michel Zumkeller,0.1338206897917846,-0.1244165017795647,32,0.16292705168217927,-0.11127573918638624,0.02983698734661971,proche,True,False,9.0,0.28125,390.0,148,41,76,31,0,0.2094594594594594,0.0,0.7905405405405406,117,116,1,0.9914529914529916,,Opposition,Territoire de Belfort,1966-01-21,18.0,7.0
PA267336,-0.0944524763778744,0.031390591396819496,Giraud,Joël,PO656022,RRDP,"Radical, républicain, démocrate et progressiste",RRDP,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2,Hautes-Alpes,Administrateur civil hors-classe,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",,Minoritaire,Joël Giraud,-0.0944524763778744,0.0331429751237609,19,-0.11236614906604454,0.10698459073613975,0.07768753056502727,proche,True,False,10.0,0.5263157894736842,366.0,223,146,54,23,0,0.1031390134529148,0.0,0.8968609865470852,197,194,3,0.9847715736040608,,Minoritaire,Hautes-Alpes,1959-10-14,14.0,3.0
