acteur_id,nom,prenom,groupe_code,groupe_libelle_court,yes_no_votes_with_group_majority,votes_with_group,votes_against_group,group_loyalty_rate
PA605606,Valter,Clotilde,SRC,SRC,194,193,1,0.9948453608247423
PA605625,Attard,Isabelle,ECOLO,Écolo,151,137,14,0.9072847682119205
PA605625,Attard,Isabelle,NI,NI,40,36,4,0.9
PA605643,Calmette,Alain,SER,SER,31,31,0,1
PA605643,Calmette,Alain,SRC,SRC,220,219,1,0.9954545454545455
PA605694,Falorni,Olivier,RRDP,RRDP,147,128,19,0.8707482993197279
PA605703,Tallard,Suzanne,SER,SER,35,33,2,0.9428571428571428
PA605703,Tallard,Suzanne,SRC,SRC,264,215,49,0.8143939393939394
PA605745,Sansu,Nicolas,GDR,GDR,173,171,2,0.9884393063583815
PA605758,Dessus,Sophie,SRC,SRC,160,157,3,0.98125
PA605782,Marcangeli,Laurent,LES-REP,Les Républicains,30,30,0,1
PA605782,Marcangeli,Laurent,UMP,UMP,93,87,6,0.9354838709677419
PA605804,Grandguillaume,Laurent,SER,SER,15,15,0,1
PA605804,Grandguillaume,Laurent,SRC,SRC,151,150,1,0.9933774834437086
PA605830,Bouziane-Laroussi,Kheira,SER,SER,15,15,0,1
PA605830,Bouziane-Laroussi,Kheira,SRC,SRC,182,145,37,0.7967032967032966
PA605888,Le Houerou,Annie,SER,SER,40,39,1,0.975
PA605888,Le Houerou,Annie,SRC,SRC,238,229,9,0.9621848739495799
PA605922,Allain,Brigitte,ECOLO,Écolo,166,165,1,0.9939759036144579
PA605922,Allain,Brigitte,NI,NI,33,29,4,0.8787878787878788
PA605952,Romagnan,Barbara,SER,SER,31,26,5,0.8387096774193549
PA605952,Romagnan,Barbara,SRC,SRC,192,143,49,0.7447916666666666
PA605963,Alauzet,Éric,ECOLO,Écolo,167,159,8,0.9520958083832335
PA605963,Alauzet,Éric,SER,SER,39,31,8,0.7948717948717948
PA605991,Genevard,Annie,LES-REP,Les Républicains,69,69,0,1
PA605991,Genevard,Annie,R-UMP,Rassemblement-UMP,1,1,0,1
PA605991,Genevard,Annie,UMP,UMP,160,160,0,1
PA606030,Nieson,Nathalie,SER,SER,23,23,0,1
PA606030,Nieson,Nathalie,SRC,SRC,158,156,2,0.9873417721518988
PA606040,Destans,Jean-Louis,SER,SER,25,23,2,0.92
PA606040,Destans,Jean-Louis,SRC,SRC,165,163,2,0.9878787878787879
PA606098,Marleix,Olivier,LES-REP,Les Républicains,73,72,1,0.9863013698630136
PA606098,Marleix,Olivier,UMP,UMP,111,106,5,0.954954954954955
PA606149,Bleunven,Jean-Luc,SER,SER,13,10,3,0.7692307692307693
PA606149,Bleunven,Jean-Luc,SRC,SRC,173,158,15,0.9132947976878613
PA606161,Guittet,Chantal,SER,SER,39,37,2,0.9487179487179487
PA606161,Guittet,Chantal,SRC,SRC,226,208,18,0.9203539823008849
PA606171,Ferrand,Richard,SER,SER,12,11,1,0.9166666666666666
PA606171,Ferrand,Richard,SRC,SRC,176,163,13,0.9261363636363636
PA606202,Dumas,Françoise,SER,SER,7,7,0,1
PA606202,Dumas,Françoise,SRC,SRC,184,181,3,0.9836956521739131
PA606212,Collard,Gilbert,NI,NI,163,151,12,0.9263803680981595
PA606225,Prat,Patrice,SER,SER,4,4,0,1
PA606225,Prat,Patrice,SRC,SRC,106,97,9,0.9150943396226415
PA606230,Verdier,Fabrice,SER,SER,14,14,0,1
PA606230,Verdier,Fabrice,SRC,SRC,121,120,1,0.9917355371900827
PA606258,Cavard,Christophe,ECOLO,Écolo,143,134,9,0.9370629370629371
PA606258,Cavard,Christophe,SER,SER,25,24,1,0.96
PA606299,Moudenc,Jean-Luc,UMP,UMP,60,50,10,0.8333333333333334
PA606351,Delga,Carole,SER,SER,11,11,0,1
PA606351,Delga,Carole,SRC,SRC,93,92,1,0.989247311827957
PA606363,Borgel,Christophe,SER,SER,34,34,0,1
PA606363,Borgel,Christophe,SRC,SRC,222,221,1,0.9954954954954955
PA606375,Poumirol,Émilienne,NI,NI,2,2,0,1
PA606375,Poumirol,Émilienne,SRC,SRC,127,127,0,1
PA606412,Doucet,Sandrine,SER,SER,34,34,0,1
PA606412,Doucet,Sandrine,SRC,SRC,175,151,24,0.8628571428571429
PA606478,Foulon,Yves,LES-REP,Les Républicains,42,42,0,1
PA606478,Foulon,Yves,UMP,UMP,93,93,0,1
PA606495,Savary,Gilles,SER,SER,24,24,0,1
PA606495,Savary,Gilles,SRC,SRC,163,161,2,0.9877300613496932
PA606507,Boudié,Florent,SER,SER,29,29,0,1
PA606507,Boudié,Florent,SRC,SRC,173,169,4,0.976878612716763
PA606545,Roumégas,Jean-Louis,ECOLO,Écolo,157,155,2,0.9872611464968153
PA606545,Roumégas,Jean-Louis,NI,NI,17,17,0,1
PA606555,Le Dain,Anne-Yvonne,SER,SER,34,30,4,0.8823529411764706
PA606555,Le Dain,Anne-Yvonne,SRC,SRC,224,216,8,0.9642857142857143
PA606573,Dombre Coste,Fanny,SER,SER,27,27,0,1
PA606573,Dombre Coste,Fanny,SRC,SRC,151,147,4,0.9735099337748344
PA606586,Roig,Frédéric,SER,SER,29,27,2,0.9310344827586207
PA606586,Roig,Frédéric,SRC,SRC,170,160,10,0.9411764705882353
PA606606,Roqué,Dolores,SRC,SRC,6,6,0,1
PA606623,Denaja,Sébastien,SER,SER,26,26,0,1
PA606623,Denaja,Sébastien,SRC,SRC,221,218,3,0.9864253393665159
PA606631,Assaf,Christian,SER,SER,25,25,0,1
PA606631,Assaf,Christian,SRC,SRC,172,153,19,0.8895348837209303
PA606639,Vignal,Patrick,SER,SER,24,24,0,1
PA606639,Vignal,Patrick,SRC,SRC,125,123,2,0.984
PA606665,Chapdelaine,Marie-Anne,SER,SER,34,33,1,0.9705882352941176
PA606665,Chapdelaine,Marie-Anne,SRC,SRC,283,273,10,0.9646643109540636
PA606675,André,François,SER,SER,18,16,2,0.8888888888888888
PA606675,André,François,SRC,SRC,197,195,2,0.9898477157360406
PA606693,Le Callennec,Isabelle,LES-REP,Les Républicains,84,84,0,1
PA606693,Le Callennec,Isabelle,R-UMP,Rassemblement-UMP,1,1,0,1
PA606693,Le Callennec,Isabelle,UMP,UMP,147,145,2,0.9863945578231292
PA606712,Lurton,Gilles,LES-REP,Les Républicains,137,133,4,0.9708029197080292
PA606712,Lurton,Gilles,R-UMP,Rassemblement-UMP,1,1,0,1
PA606712,Lurton,Gilles,UMP,UMP,220,215,5,0.9772727272727273
PA606745,Bruneau,Isabelle,SER,SER,21,21,0,1
PA606745,Bruneau,Isabelle,SRC,SRC,144,132,12,0.9166666666666666
PA606793,Baumel,Laurent,SER,SER,17,17,0,1
PA606793,Baumel,Laurent,SRC,SRC,149,119,30,0.7986577181208053
PA606888,Barbier,Jean-Pierre,LES-REP,Les Républicains,52,52,0,1
PA606888,Barbier,Jean-Pierre,UMP,UMP,127,127,0,1
PA606899,Binet,Erwann,SER,SER,27,27,0,1
PA606899,Binet,Erwann,SRC,SRC,201,199,2,0.9900497512437811
PA606910,Bonneton,Michèle,ECOLO,Écolo,138,138,0,1
PA606910,Bonneton,Michèle,NI,NI,20,18,2,0.9
PA606924,Huillier,Joëlle,SER,SER,37,36,1,0.972972972972973
PA606924,Huillier,Joëlle,SRC,SRC,230,226,4,0.9826086956521739
PA606991,Robiliard,Denys,SER,SER,35,30,5,0.8571428571428571
PA606991,Robiliard,Denys,SRC,SRC,245,205,40,0.8367346938775511
PA607090,Vigier,Jean-Pierre,LES-REP,Les Républicains,46,46,0,1
PA607090,Vigier,Jean-Pierre,R-UMP,Rassemblement-UMP,1,1,0,1
PA607090,Vigier,Jean-Pierre,UMP,UMP,97,95,2,0.979381443298969
PA607155,Daniel,Yves,SER,SER,17,17,0,1
PA607155,Daniel,Yves,SRC,SRC,167,165,2,0.9880239520958084
PA607187,Rabin,Monique,SER,SER,18,17,1,0.9444444444444444
PA607187,Rabin,Monique,SRC,SRC,163,154,9,0.9447852760736196
PA607193,Errante,Sophie,SER,SER,34,34,0,1
PA607193,Errante,Sophie,SRC,SRC,184,182,2,0.9891304347826086
PA607256,Corre,Valérie,SER,SER,38,38,0,1
PA607256,Corre,Valérie,SRC,SRC,221,210,11,0.9502262443438914
PA607283,Lousteau,Lucette,SER,SER,31,31,0,1
PA607283,Lousteau,Lucette,SRC,SRC,173,169,4,0.976878612716763
PA607287,Fekl,Matthias,SRC,SRC,92,88,4,0.9565217391304348
PA607310,Belot,Luc,SER,SER,22,22,0,1
PA607310,Belot,Luc,SRC,SRC,185,183,2,0.9891891891891892
PA607369,Bardy,Serge,SER,SER,22,21,1,0.9545454545454546
PA607369,Bardy,Serge,SRC,SRC,168,153,15,0.9107142857142857
PA607395,Travert,Stéphane,SER,SER,28,27,1,0.9642857142857143
PA607395,Travert,Stéphane,SRC,SRC,197,185,12,0.9390862944162437
PA607489,Chevrollier,Guillaume,LES-REP,Les Républicains,97,97,0,1
PA607489,Chevrollier,Guillaume,R-UMP,Rassemblement-UMP,1,1,0,1
PA607489,Chevrollier,Guillaume,UMP,UMP,175,174,1,0.9942857142857143
PA607509,Khirouni,Chaynesse,SER,SER,35,28,7,0.8
PA607509,Khirouni,Chaynesse,SRC,SRC,195,170,25,0.8717948717948718
PA607553,Potier,Dominique,SER,SER,19,18,1,0.9473684210526315
PA607553,Potier,Dominique,SRC,SRC,167,162,5,0.9700598802395209
PA607595,Pellois,Hervé,SER,SER,31,30,1,0.967741935483871
PA607595,Pellois,Hervé,SRC,SRC,190,183,7,0.9631578947368421
PA607603,Le Ray,Philippe,LES-REP,Les Républicains,56,55,1,0.9821428571428571
PA607603,Le Ray,Philippe,UMP,UMP,121,116,5,0.9586776859504132
PA607606,Le Roch,Jean-Pierre,SER,SER,26,26,0,1
PA607606,Le Roch,Jean-Pierre,SRC,SRC,187,177,10,0.946524064171123
PA607619,Molac,Paul,ECOLO,Écolo,191,185,6,0.9685863874345549
PA607619,Molac,Paul,SER,SER,36,35,1,0.9722222222222222
PA607619,Molac,Paul,SRC,SRC,2,2,0,1
PA607632,Noguès,Philippe,NI,NI,62,56,6,0.9032258064516129
PA607632,Noguès,Philippe,SRC,SRC,125,98,27,0.784
PA607691,Kalinowski,Laurent,SER,SER,36,34,2,0.9444444444444444
PA607691,Kalinowski,Laurent,SRC,SRC,156,144,12,0.9230769230769231
PA607699,Zanetti,Paola,SER,SER,30,30,0,1
PA607699,Zanetti,Paola,SRC,SRC,182,161,21,0.8846153846153846
PA607761,Linkenheld,Audrey,SER,SER,33,33,0,1
PA607761,Linkenheld,Audrey,SRC,SRC,175,164,11,0.9371428571428572
PA607769,Pauvros,Rémi,SER,SER,32,32,0,1
PA607769,Pauvros,Rémi,SRC,SRC,153,153,0,1
PA607846,Darmanin,Gérald,LES-REP,Les Républicains,14,14,0,1
PA607846,Darmanin,Gérald,UMP,UMP,106,100,6,0.9433962264150944
PA607892,Allossery,Jean-Pierre,SER,SER,40,38,2,0.95
PA607892,Allossery,Jean-Pierre,SRC,SRC,203,199,4,0.9802955665024631
PA607919,Dufour-Tonini,Anne-Lise,SER,SER,9,9,0,1
PA607919,Dufour-Tonini,Anne-Lise,SRC,SRC,129,120,9,0.9302325581395349
PA608011,Pueyo,Joaquim,SER,SER,29,29,0,1
PA608011,Pueyo,Joaquim,SRC,SRC,186,185,1,0.9946236559139785
PA608016,Louwagie,Véronique,LES-REP,Les Républicains,88,86,2,0.9772727272727273
PA608016,Louwagie,Véronique,R-UMP,Rassemblement-UMP,1,1,0,1
PA608016,Louwagie,Véronique,UMP,UMP,159,159,0,1
PA608038,Goasdoué,Yves,SER,SER,27,27,0,1
PA608038,Goasdoué,Yves,SRC,SRC,158,157,1,0.9936708860759493
PA608083,Bourguignon,Brigitte,SER,SER,35,34,1,0.9714285714285714
PA608083,Bourguignon,Brigitte,SRC,SRC,231,229,2,0.9913419913419913
PA608098,Capet,Yann,SER,SER,14,14,0,1
PA608098,Capet,Yann,SRC,SRC,140,140,0,1
PA608120,Saint-André,Stéphane,RRDP,RRDP,137,134,3,0.9781021897810219
PA608158,Bays,Nicolas,SER,SER,23,22,1,0.9565217391304348
PA608158,Bays,Nicolas,SRC,SRC,136,136,0,1
PA608172,Pirès Beaune,Christine,SER,SER,33,30,3,0.9090909090909091
PA608172,Pirès Beaune,Christine,SRC,SRC,230,220,10,0.9565217391304348
PA608186,Auroi,Danielle,ECOLO,Écolo,162,161,1,0.9938271604938271
PA608186,Auroi,Danielle,NI,NI,23,23,0,1
PA608235,Chabanne,Nathalie,SER,SER,18,18,0,1
PA608235,Chabanne,Nathalie,SRC,SRC,152,122,30,0.8026315789473685
PA608264,Capdevielle,Colette,SER,SER,43,39,4,0.9069767441860465
PA608264,Capdevielle,Colette,SRC,SRC,225,209,16,0.9288888888888889
PA608276,Alaux,Sylviane,SER,SER,25,24,1,0.96
PA608276,Alaux,Sylviane,SRC,SRC,132,123,9,0.9318181818181818
PA608292,Dubié,Jeanine,RRDP,RRDP,193,192,1,0.9948186528497409
PA608310,Cresta,Jacques,SER,SER,11,11,0,1
PA608310,Cresta,Jacques,SRC,SRC,159,159,0,1
PA608328,Neuville,Ségolène,SRC,SRC,64,64,0,1
PA608348,Aylagas,Pierre,SER,SER,14,14,0,1
PA608348,Aylagas,Pierre,SRC,SRC,161,160,1,0.9937888198757764
PA608363,Bies,Philippe,SER,SER,30,30,0,1
PA608363,Bies,Philippe,SRC,SRC,188,184,4,0.9787234042553191
PA608380,Rohfritsch,Sophie,LES-REP,Les Républicains,49,47,2,0.9591836734693877
PA608380,Rohfritsch,Sophie,R-UMP,Rassemblement-UMP,1,1,0,1
PA608380,Rohfritsch,Sophie,UMP,UMP,127,126,1,0.9921259842519685
PA608416,Hetzel,Patrick,LES-REP,Les Républicains,60,59,1,0.9833333333333333
PA608416,Hetzel,Patrick,R-UMP,Rassemblement-UMP,1,1,0,1
PA608416,Hetzel,Patrick,UMP,UMP,161,150,11,0.9316770186335404
PA608434,Sturni,Claude,LES-REP,Les Républicains,42,41,1,0.9761904761904762
PA608434,Sturni,Claude,R-UMP,Rassemblement-UMP,1,1,0,1
PA608434,Sturni,Claude,UMP,UMP,148,147,1,0.9932432432432432
PA608495,Braillard,Thierry,RRDP,RRDP,69,68,1,0.9855072463768116
PA608574,Geoffroy,Hélène,SRC,SRC,161,153,8,0.9503105590062112
PA608641,Blein,Yves,SER,SER,40,40,0,1
PA608641,Blein,Yves,SRC,SRC,190,190,0,1
PA608662,Chrétien,Alain,LES-REP,Les Républicains,68,68,0,1
PA608662,Chrétien,Alain,UMP,UMP,113,111,2,0.9823008849557522
PA608672,Thévenoud,Thomas,NI,NI,42,26,16,0.6190476190476191
PA608672,Thévenoud,Thomas,SRC,SRC,93,93,0,1
PA608684,Gueugneau,Edith,SER,SER,21,21,0,1
PA608684,Gueugneau,Edith,SRC,SRC,139,124,15,0.8920863309352518
PA608686,Baumel,Philippe,SER,SER,23,23,0,1
PA608686,Baumel,Philippe,SRC,SRC,152,130,22,0.8552631578947368
PA608695,Untermaier,Cécile,SER,SER,28,28,0,1
PA608695,Untermaier,Cécile,SRC,SRC,194,189,5,0.9742268041237113
PA608718,Dubois,Françoise,SER,SER,34,32,2,0.9411764705882353
PA608718,Dubois,Françoise,SRC,SRC,231,225,6,0.974025974025974
PA608741,Tolmont,Sylvie,SER,SER,19,19,0,1
PA608741,Tolmont,Sylvie,SRC,SRC,178,175,3,0.9831460674157303
PA608778,Santais,Béatrice,SER,SER,25,24,1,0.96
PA608778,Santais,Béatrice,SRC,SRC,162,161,1,0.9938271604938271
PA608785,Laclais,Bernadette,SER,SER,35,34,1,0.9714285714285714
PA608785,Laclais,Bernadette,SRC,SRC,270,263,7,0.9740740740740741
PA608826,Duby-Muller,Virginie,LES-REP,Les Républicains,60,58,2,0.9666666666666667
PA608826,Duby-Muller,Virginie,UMP,UMP,108,106,2,0.9814814814814815
PA608851,Dion,Sophie,LES-REP,Les Républicains,50,50,0,1
PA608851,Dion,Sophie,UMP,UMP,95,93,2,0.9789473684210527
PA608920,Dagoma,Seybah,SER,SER,17,17,0,1
PA608920,Dagoma,Seybah,SRC,SRC,151,149,2,0.9867549668874173
PA609016,Baupin,Denis,ECOLO,Écolo,196,188,8,0.9591836734693877
PA609042,Cherki,Pascal,SER,SER,16,14,2,0.875
PA609042,Cherki,Pascal,SRC,SRC,155,105,50,0.6774193548387096
PA609205,Troallic,Catherine,SER,SER,24,24,0,1
PA609205,Troallic,Catherine,SRC,SRC,142,142,0,1
PA609218,Grelier,Estelle,SRC,SRC,181,181,0,1
PA609222,Chauvel,Dominique,NI,NI,1,1,0,1
PA609222,Chauvel,Dominique,SRC,SRC,93,92,1,0.989247311827957
PA609245,Lacroute,Valérie,LES-REP,Les Républicains,66,65,1,0.9848484848484849
PA609245,Lacroute,Valérie,UMP,UMP,111,111,0,1
PA609292,Rihan Cypel,Eduardo,SER,SER,26,26,0,1
PA609292,Rihan Cypel,Eduardo,SRC,SRC,157,156,1,0.9936305732484076
PA609314,Bréhier,Emeric,SER,SER,32,32,0,1
PA609314,Bréhier,Emeric,SRC,SRC,202,201,1,0.995049504950495
PA609332,Faure,Olivier,SER,SER,19,17,2,0.8947368421052632
PA609332,Faure,Olivier,SRC,SRC,164,161,3,0.9817073170731707
PA609345,de Mazières,François,LES-REP,Les Républicains,35,35,0,1
PA609345,de Mazières,François,UMP,UMP,101,99,2,0.9801980198019802
PA609365,Guaino,Henri,LES-REP,Les Républicains,44,40,4,0.9090909090909091
PA609365,Guaino,Henri,UMP,UMP,110,102,8,0.9272727272727272
PA609435,Descamps-Crosnier,Françoise,SER,SER,34,31,3,0.9117647058823529
PA609435,Descamps-Crosnier,Françoise,SRC,SRC,274,267,7,0.9744525547445255
PA609442,Tétart,Jean-Marie,LES-REP,Les Républicains,42,37,5,0.8809523809523809
PA609442,Tétart,Jean-Marie,UMP,UMP,111,111,0,1
PA609465,Mallé,Jean-Philippe,SRC,SRC,84,83,1,0.9880952380952381
PA609513,Boistard,Pascale,SRC,SRC,130,128,2,0.9846153846153847
PA609520,Pompili,Barbara,ECOLO,Écolo,156,147,9,0.9423076923076923
PA609535,Buisine,Jean-Claude,SER,SER,30,27,3,0.9
PA609535,Buisine,Jean-Claude,SRC,SRC,242,224,18,0.9256198347107438
PA609578,Gourjade,Linda,SER,SER,21,20,1,0.9523809523809523
PA609578,Gourjade,Linda,SRC,SRC,126,113,13,0.8968253968253969
PA609590,Rabault,Valérie,SER,SER,28,26,2,0.9285714285714286
PA609590,Rabault,Valérie,SRC,SRC,164,159,5,0.9695121951219512
PA609691,Fournier-Armand,Michèle,SER,SER,20,19,1,0.95
PA609691,Fournier-Armand,Michèle,SRC,SRC,123,123,0,1
PA609709,Maréchal-Le Pen,Marion,NI,NI,206,191,15,0.9271844660194175
PA609726,Aubert,Julien,LES-REP,Les Républicains,62,60,2,0.967741935483871
PA609726,Aubert,Julien,UMP,UMP,139,134,5,0.9640287769784173
PA609740,Leboeuf,Alain,LES-REP,Les Républicains,71,67,4,0.9436619718309859
PA609740,Leboeuf,Alain,R-UMP,Rassemblement-UMP,1,1,0,1
PA609740,Leboeuf,Alain,UMP,UMP,127,126,1,0.9921259842519685
PA609743,Bulteau,Sylviane,SER,SER,22,22,0,1
PA609743,Bulteau,Sylviane,SRC,SRC,198,196,2,0.98989898989899
PA609764,Moreau,Yannick,LES-REP,Les Républicains,43,41,2,0.9534883720930233
PA609764,Moreau,Yannick,NI,NI,56,56,0,1
PA609764,Moreau,Yannick,UMP,UMP,99,93,6,0.9393939393939394
PA609775,Fourage,Hugues,SER,SER,24,23,1,0.9583333333333334
PA609775,Fourage,Hugues,SRC,SRC,186,183,3,0.9838709677419355
PA609816,Massonneau,Véronique,ECOLO,Écolo,204,196,8,0.9607843137254902
PA609816,Massonneau,Véronique,SER,SER,40,39,1,0.975
PA609816,Massonneau,Véronique,SRC,SRC,2,2,0,1
PA609845,Beaubatie,Catherine,SER,SER,19,17,2,0.8947368421052632
PA609845,Beaubatie,Catherine,SRC,SRC,172,170,2,0.9883720930232558
PA609963,Pouzol,Michel,SER,SER,29,29,0,1
PA609963,Pouzol,Michel,SRC,SRC,161,137,24,0.8509316770186336
PA609983,Olivier,Maud,SER,SER,23,23,0,1
PA609983,Olivier,Maud,SRC,SRC,137,129,8,0.9416058394160584
PA610002,Sas,Eva,ECOLO,Écolo,157,155,2,0.9872611464968153
PA610002,Sas,Eva,NI,NI,16,16,0,1
PA610045,Boutih,Malek,SER,SER,18,18,0,1
PA610045,Boutih,Malek,SRC,SRC,104,104,0,1
PA610066,Bachelay,Alexis,SER,SER,33,28,5,0.8484848484848485
PA610066,Bachelay,Alexis,SRC,SRC,162,148,14,0.9135802469135802
PA610075,Pietrasanta,Sébastien,SER,SER,29,29,0,1
PA610075,Pietrasanta,Sébastien,SRC,SRC,147,143,4,0.9727891156462585
PA610125,Fromantin,Jean-Christophe,NI,NI,26,18,8,0.6923076923076923
PA610125,Fromantin,Jean-Christophe,UDI,UDI,133,128,5,0.9624060150375939
PA610195,Sommaruga,Julie,SER,SER,32,32,0,1
PA610195,Sommaruga,Julie,SRC,SRC,135,128,7,0.9481481481481482
PA610203,Germain,Jean-Marc,SER,SER,23,23,0,1
PA610203,Germain,Jean-Marc,SRC,SRC,164,122,42,0.7439024390243902
PA610245,Hanotin,Mathieu,SER,SER,16,12,4,0.75
PA610245,Hanotin,Mathieu,SRC,SRC,145,118,27,0.8137931034482758
PA610291,Hammadi,Razzy,SER,SER,30,29,1,0.9666666666666667
PA610291,Hammadi,Razzy,SRC,SRC,166,162,4,0.9759036144578314
PA610313,Pochon,Elisabeth,SER,SER,33,32,1,0.9696969696969697
PA610313,Pochon,Elisabeth,SRC,SRC,182,178,4,0.978021978021978
PA610354,Popelin,Pascal,SER,SER,27,27,0,1
PA610354,Popelin,Pascal,SRC,SRC,224,222,2,0.9910714285714286
PA610427,Abeille,Laurence,ECOLO,Écolo,166,164,2,0.9879518072289156
PA610427,Abeille,Laurence,NI,NI,23,23,0,1
PA610481,Laurent,Jean-Luc,SER,SER,41,33,8,0.8048780487804879
PA610481,Laurent,Jean-Luc,SRC,SRC,255,187,68,0.7333333333333333
PA610521,Carpentier,Jean-Noël,RRDP,RRDP,122,116,6,0.9508196721311475
PA610529,Sebaoun,Gérard,SER,SER,43,36,7,0.8372093023255814
PA610529,Sebaoun,Gérard,SRC,SRC,245,181,64,0.7387755102040816
PA610539,Doucet,Philippe,SER,SER,14,14,0,1
PA610539,Doucet,Philippe,SRC,SRC,138,138,0,1
PA610594,Lefebvre,Dominique,SER,SER,38,36,2,0.9473684210526315
PA610594,Lefebvre,Dominique,SRC,SRC,269,265,4,0.9851301115241635
PA610615,Chalus,Ary,NI,NI,1,0,1,0
PA610615,Chalus,Ary,RRDP,RRDP,126,122,4,0.9682539682539683
PA610634,Azerot,Bruno Nestor,GDR,GDR,90,47,43,0.5222222222222223
PA610654,Nilor,Jean-Philippe,GDR,GDR,89,79,10,0.8876404494382022
PA610667,Serville,Gabriel,GDR,GDR,91,58,33,0.6373626373626373
PA610681,Bareigts,Ericka,SRC,SRC,129,128,1,0.9922480620155039
PA610701,Vlody,Jean Jacques,SER,SER,12,12,0,1
PA610701,Vlody,Jean Jacques,SRC,SRC,140,138,2,0.9857142857142858
PA610729,Orphé,Monique,SER,SER,15,15,0,1
PA610729,Orphé,Monique,SRC,SRC,155,149,6,0.9612903225806452
PA610733,Robert,Thierry,RRDP,RRDP,93,67,26,0.7204301075268817
PA610752,Said,Boinali,SER,SER,14,14,0,1
PA610752,Said,Boinali,SRC,SRC,140,138,2,0.9857142857142858
PA610758,Aboubacar,Ibrahim,SER,SER,20,20,0,1
PA610758,Aboubacar,Ibrahim,SRC,SRC,180,174,6,0.9666666666666667
PA610770,Lagarde,Sonia,UDI,UDI,105,102,3,0.9714285714285714
PA610775,Gomès,Philippe,UDI,UDI,123,112,11,0.9105691056910569
PA610804,Tahuaitu,Jonas,LES-REP,Les Républicains,5,4,1,0.8
PA610804,Tahuaitu,Jonas,UDI,UDI,84,78,6,0.9285714285714286
PA610820,Tuaiva,Jean-Paul,UDI,UDI,72,71,1,0.9861111111111112
PA610824,Vergé,David,SRC,SRC,10,10,0,1
PA610830,Gibbes,Daniel,LES-REP,Les Républicains,50,50,0,1
PA610830,Gibbes,Daniel,UMP,UMP,125,122,3,0.976
PA610850,Narassiguin,Corinne,SRC,SRC,13,13,0,1
PA610860,Coronado,Sergio,ECOLO,Écolo,146,143,3,0.9794520547945206
PA610860,Coronado,Sergio,NI,NI,11,11,0,1
PA610873,Lemaire,Axelle,SRC,SRC,71,71,0,1
PA610891,Cordery,Philip,SER,SER,17,16,1,0.9411764705882353
PA610891,Cordery,Philip,SRC,SRC,154,148,6,0.961038961038961
PA610905,Leroy,Arnaud,SER,SER,23,23,0,1
PA610905,Leroy,Arnaud,SRC,SRC,150,144,6,0.96
PA610924,Schmid,Claudine,LES-REP,Les Républicains,74,73,1,0.9864864864864865
PA610924,Schmid,Claudine,UMP,UMP,126,126,0,1
PA610936,Le Borgn',Pierre-Yves,SER,SER,17,16,1,0.9411764705882353
PA610936,Le Borgn',Pierre-Yves,SRC,SRC,161,148,13,0.9192546583850931
PA610954,Poznanski-Benhamou,Daphna,SRC,SRC,15,15,0,1
PA610968,Amirshahi,Pouria,NI,NI,12,11,1,0.9166666666666666
PA610968,Amirshahi,Pouria,SRC,SRC,150,101,49,0.6733333333333333
PA642682,Assouly,Avi,SRC,SRC,71,71,0,1
PA642684,Maggi,Jean-Pierre,RRDP,RRDP,53,47,6,0.8867924528301887
PA642684,Maggi,Jean-Pierre,SRC,SRC,111,108,3,0.972972972972973
PA642699,Ballay,Alain,SER,SER,18,18,0,1
PA642699,Ballay,Alain,SRC,SRC,9,9,0,1
PA642705,Bailliart,Guy,SER,SER,18,18,0,1
PA642705,Bailliart,Guy,SRC,SRC,47,46,1,0.9787234042553191
PA642724,Barbier,Frédéric,SER,SER,20,20,0,1
PA642724,Barbier,Frédéric,SRC,SRC,121,118,3,0.9752066115702479
PA642736,Le Roy,Marie-Thérèse,SER,SER,40,38,2,0.95
PA642736,Le Roy,Marie-Thérèse,SRC,SRC,10,10,0,1
PA642739,Bui,Gwenegan,SRC,SRC,159,145,14,0.9119496855345912
PA642743,Feltesse,Vincent,SRC,SRC,73,73,0,1
PA642759,Arribagé,Laurence,LES-REP,Les Républicains,52,50,2,0.9615384615384616
PA642759,Arribagé,Laurence,UMP,UMP,42,42,0,1
PA642764,Aviragnet,Joël,SRC,SRC,64,64,0,1
PA642788,Véran,Olivier,SRC,SRC,145,144,1,0.993103448275862
PA642790,Ribeaud,Pierre,SER,SER,25,25,0,1
PA642790,Ribeaud,Pierre,SRC,SRC,26,26,0,1
PA642805,Povéda,Régine,SER,SER,28,26,2,0.9285714285714286
PA642805,Povéda,Régine,SRC,SRC,76,74,2,0.9736842105263158
PA642836,Gosselin-Fleury,Geneviève,SER,SER,15,15,0,1
PA642836,Gosselin-Fleury,Geneviève,SRC,SRC,197,195,2,0.9898477157360406
PA642844,Pichot,Sylvie,SRC,SRC,71,71,0,1
PA642876,Weiten,Patrick,UDI,UDI,21,21,0,1
PA642885,Olive,Robert,SER,SER,17,17,0,1
PA642885,Olive,Robert,SRC,SRC,97,92,5,0.9484536082474226
PA642910,Hobert,Gilda,RRDP,RRDP,86,84,2,0.9767441860465116
PA642940,Carrey-Conte,Fanélie,SER,SER,23,15,8,0.6521739130434783
PA642940,Carrey-Conte,Fanélie,SRC,SRC,232,155,77,0.6681034482758621
PA642962,Le Vern,Marie,SER,SER,13,13,0,1
PA642962,Le Vern,Marie,SRC,SRC,28,26,2,0.9285714285714286
