acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name
PA1008,-0.48046336531837885,0.12530113362057052,David,Alain,PO845419,SOC,Socialistes et apparentés,SOC,M.,ADA,4,Gironde,Ingénieur,https://www.hatvp.fr/pages_nominatives/david-alain,#F5B4CE,,Alain David
PA1567,-0.5568216860558092,0.12048582131881562,Guedj,Jérôme,PO845419,SOC,Socialistes et apparentés,SOC,M.,JGD,6,Essonne,Inspecteur général des affaires sociales,https://www.hatvp.fr/pages_nominatives/guedj-jerome,#F5B4CE,,Jérôme Guedj
PA1592,-0.19157747715649873,0.16404296651884723,Habib,David,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,DHA,3,Pyrénées-Atlantiques,Cadre,https://www.hatvp.fr/pages_nominatives/habib-david,#FFD96F,,David Habib
PA1630,0.34724373240284834,0.26920083651582183,Herbillon,Michel,PO845425,DR,Droite Républicaine,DR,M.,MHR,8,Val-de-Marne,Cadre supérieur,https://www.hatvp.fr/pages_nominatives/herbillon-michel,#8CB0DC,,Michel Herbillon
PA1654,-0.4545187099576636,0.18165026930803052,Hollande,François,PO845419,SOC,Socialistes et apparentés,SOC,M.,FHL,1,Corrèze,Conseiller référendaire à la Cour des comptes,https://www.hatvp.fr/pages_nominatives/hollande-francois-27434,#F5B4CE,,François Hollande
PA227089,0.056433701657985405,0.26651288078451457,Létard,Valérie,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,Mme,VLET,21,Nord,Cadre de la fonction publique territoriale,https://www.hatvp.fr/pages_nominatives/letard-valerie,#FFD96F,,Valérie Létard
PA266793,0.30534636627121997,0.28731184381222075,Bony,Jean-Yves,PO845425,DR,Droite Républicaine,DR,M.,JBY,2,Cantal,Exploitant agricole,https://www.hatvp.fr/pages_nominatives/bony-jean-yves-1013,#8CB0DC,,Jean-Yves Bony
PA266797,0.38575911553362113,0.28751832375108005,Gosselin,Philippe,PO845425,DR,Droite Républicaine,DR,M.,PGS,1,Manche,Maître de conférences à Sciences Po,https://www.hatvp.fr/pages_nominatives/gosselin-philippe,#8CB0DC,,Philippe Gosselin
PA266808,0.41748146756939886,0.31035257806592115,Rolland,Vincent,PO845425,DR,Droite Républicaine,DR,M.,VRO,2,Savoie,Collaborateur parlementaire,https://www.hatvp.fr/pages_nominatives/rolland-vincent-7763,#8CB0DC,,Vincent Rolland
PA267042,-0.0028202788615302003,0.23863874874432672,Favennec-Bécot,Yannick,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,YFA,3,Mayenne,Directeur de cabinet,https://www.hatvp.fr/pages_nominatives/favennec-becot-yannick,#FFD96F,,Yannick Favennec-Bécot
PA267200,0.28503951223035423,0.44319285837675215,Huyghe,Sébastien,PO845407,EPR,Ensemble pour la République,EPR,M.,SHY,5,Nord,Notaire,https://www.hatvp.fr/pages_nominatives/huyghe-sebastien,#7B4591,,Sébastien Huyghe
PA267285,0.35910692038143477,0.2504080179011345,Wauquiez,Laurent,PO845425,DR,Droite Républicaine,DR,M.,LWA,1,Haute-Loire,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/wauquiez-laurent,#8CB0DC,,Laurent Wauquiez
PA267318,0.15524470017133962,0.35346872229632426,Grelier,Jean-Carles,PO845454,DEM,Les Démocrates,Dem,M.,JGR,5,Sarthe,Avocat,https://www.hatvp.fr/pages_nominatives/grelier-jean-carles-9591,#F07E26,,Jean-Carles Grelier
PA267763,0.06444323837103572,0.22477033003070832,Bataille,Jean-Pierre,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,JPB,15,Nord,Pharmacien,https://www.hatvp.fr/pages_nominatives/bataille-jean-pierre-9443,#FFD96F,,Jean-Pierre Bataille
PA267780,0.07086071880095142,0.42615552973997267,Firmin Le Bodo,Agnès,PO845470,HOR,Horizons & Indépendants,HOR,Mme,AFI,7,Seine-Maritime,Pharmacien,https://www.hatvp.fr/pages_nominatives/firmin-le-bodo-agnes,#B5E2F9,,Agnès Firmin Le Bodo
PA267794,0.35857658427838446,0.31728342316863595,Tabarot,Michèle,PO845425,DR,Droite Républicaine,DR,Mme,MTA,9,Alpes-Maritimes,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/tabarot-michele,#8CB0DC,,Michèle Tabarot
PA2940,-0.6729350233476316,-0.051970099208227205,Voynet,Dominique,PO845439,ECOS,Écologiste et Social,EcoS,Mme,DVO,2,Doubs,Médecin,https://www.hatvp.fr/pages_nominatives/voynet-dominique-8816,#77AA79,,Dominique Voynet
PA2952,0.09745150055982041,0.18361883610762422,Warsmann,Jean-Luc,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,JWA,3,Ardennes,Directeur de mutuelle,https://www.hatvp.fr/pages_nominatives/warsmann-jean-luc,#FFD96F,,Jean-Luc Warsmann
PA309643,0.5355727004325513,0.019494785893876303,Besse,Véronique,PO840056,NI,Non inscrit,NI,Mme,VBE,4,Vendée,Journaliste,https://www.hatvp.fr/pages_nominatives/besse-veronique,#8D949A,,Véronique Besse
PA330008,0.42222564312774297,0.30480336435449445,Breton,Xavier,PO845425,DR,Droite Républicaine,DR,M.,XBR,1,Ain,Cadre territorial,https://www.hatvp.fr/pages_nominatives/breton-xavier,#8CB0DC,,Xavier Breton
PA330240,0.5819930463114596,0.09285028066973791,Ciotti,Éric,PO847173,UDR,UDR,UDR,M.,ECI,1,Alpes-Maritimes,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/ciotti-eric,#3367A7,,Éric Ciotti
PA330909,0.2657505761371254,0.27117255382614786,Descoeur,Vincent,PO845425,DR,Droite Républicaine,DR,M.,VDE,1,Cantal,Professeur agrégé de biologie,https://www.hatvp.fr/pages_nominatives/descoeur-vincent-3159,#8CB0DC,,Vincent Descoeur
PA331582,-0.004060425085425401,0.38371573660982417,Vigier,Philippe,PO845454,DEM,Les Démocrates,Dem,M.,PVG,4,Eure-et-Loir,Biologiste A.I.H.P.,https://www.hatvp.fr/pages_nominatives/vigier-philippe,#F07E26,,Philippe Vigier
PA331973,-0.5393440637595688,0.10320627988678932,Got,Pascale,PO845419,SOC,Socialistes et apparentés,SOC,Mme,PGT,5,Gironde,Journaliste,https://www.hatvp.fr/pages_nominatives/got-pascale,#F5B4CE,,Pascale Got
PA332228,0.18992505173004032,0.30180216416850997,Benoit,Thierry,PO845470,HOR,Horizons & Indépendants,HOR,M.,TBE,6,Ille-et-Vilaine,Représentant de commerce,https://www.hatvp.fr/pages_nominatives/benoit-thierry,#B5E2F9,,Thierry Benoit
PA332523,0.3484083685411938,0.34374732888627235,Dalloz,Marie-Christine,PO845425,DR,Droite Républicaine,DR,Mme,MDL,2,Jura,retraitée,https://www.hatvp.fr/pages_nominatives/dalloz-marie-christine,#8CB0DC,,Marie-Christine Dalloz
PA333285,-0.5763832959187049,0.11502939234613771,Garot,Guillaume,PO845419,SOC,Socialistes et apparentés,SOC,M.,GGR,1,Mayenne,Cadre administratif,https://www.hatvp.fr/pages_nominatives/garot-guillaume,#F5B4CE,,Guillaume Garot
PA335054,-0.6379815578827953,0.07338897277383902,Karamanli,Marietta,PO845419,SOC,Socialistes et apparentés,SOC,Mme,MKA,2,Sarthe,Professeur dans l'enseignement supérieur,https://www.hatvp.fr/pages_nominatives/karamanli-marietta,#F5B4CE,,Marietta Karamanli
PA335612,-0.505426206821681,-0.13430595613699634,Lecoq,Jean-Paul,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,M.,JLC,8,Seine-Maritime,Électricien,https://www.hatvp.fr/pages_nominatives/lecoq-jean-paul,#830E21,,Jean-Paul Lecoq
PA335999,-0.5027547435096192,0.0065357323329607005,Batho,Delphine,PO845439,ECOS,Écologiste et Social,EcoS,Mme,DBT,2,Deux-Sèvres,Cadre territorial,https://www.hatvp.fr/pages_nominatives/batho-delphine,#77AA79,,Delphine Batho
PA340343,-0.5039383257921514,0.08930908745655941,Saulignac,Hervé,PO845419,SOC,Socialistes et apparentés,SOC,M.,HSA,1,Ardèche,Cadre (entreprises publiques),https://www.hatvp.fr/pages_nominatives/saulignac-herve-8266,#F5B4CE,,Hervé Saulignac
PA341981,-0.576967817577296,0.12644076915908922,Récalde,Marie,PO845419,SOC,Socialistes et apparentés,SOC,Mme,mre,6,Gironde,Avocate,https://www.hatvp.fr/pages_nominatives/recalde-marie,#F5B4CE,,Marie Récalde
PA342196,-0.602008149441652,0.12195995128847711,Rouaux,Claudia,PO845419,SOC,Socialistes et apparentés,SOC,Mme,ROC,3,Ille-et-Vilaine,Gestionnaire à l'INRAE,https://www.hatvp.fr/pages_nominatives/rouaux-claudia,#F5B4CE,,Claudia Rouaux
PA342240,0.39045042493803145,0.29934884447695537,Bourgeaux,Jean-Luc,PO845425,DR,Droite Républicaine,DR,M.,JBO,7,Ille-et-Vilaine,Agriculteur,https://www.hatvp.fr/pages_nominatives/bourgeaux-jean-luc-18806,#8CB0DC,,Jean-Luc Bourgeaux
PA342384,-0.755437518985458,-0.33302032715535124,Martin,Élisa,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,Mme,EMR,3,Isère,"Professeur, profession scientifique",https://www.hatvp.fr/pages_nominatives/martin-elisa,#C00D0D,,Élisa Martin
PA342415,-0.5628164035886992,0.11404635684768841,Battistel,Marie-Noëlle,PO845419,SOC,Socialistes et apparentés,SOC,Mme,MNB,4,Isère,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/battistel-marie-noelle,#F5B4CE,,Marie-Noëlle Battistel
PA345722,0.16621154643266564,0.501705261425096,Le Grip,Constance,PO845407,EPR,Ensemble pour la République,EPR,Mme,CLG,6,Hauts-de-Seine,Conseillère parlementaire,https://www.hatvp.fr/pages_nominatives/le-grip-constance,#7B4591,,Constance Le Grip
PA346782,0.3993157987018023,0.36876696363838024,Juvin,Philippe,PO845425,DR,Droite Républicaine,DR,M.,PJU,3,Hauts-de-Seine,Professeur de médecine,https://www.hatvp.fr/pages_nominatives/juvin-philippe,#8CB0DC,,Philippe Juvin
PA368,0.24447862189772862,0.26705693995560836,Barnier,Michel,PO845425,DR,Droite Républicaine,DR,M.,MBAR,2,Paris,Ancien Premier ministre,https://www.hatvp.fr/pages_nominatives/barnier-michel-27734,#8CB0DC,,Michel Barnier
PA569,0.16593635859013242,0.31299919041309404,Bonnecarrère,Philippe,PO840056,NI,Non inscrit,NI,M.,PBC,1,Tarn,Avocat,https://www.hatvp.fr/pages_nominatives/bonnecarrere-philippe,#8D949A,,Philippe Bonnecarrère
PA588884,-0.5471856495511224,-0.10078757957428182,Autain,Clémentine,PO845439,ECOS,Écologiste et Social,EcoS,Mme,CAU,11,Seine-Saint-Denis,Journaliste et autre média,https://www.hatvp.fr/pages_nominatives/autain-clementine,#77AA79,,Clémentine Autain
PA605745,-0.6526686340808593,-0.17448729737885552,Sansu,Nicolas,PO845514,GDR,Gauche Démocrate et Républicaine,GDR,M.,nsa,2,Cher,Permanent politique,https://www.hatvp.fr/pages_nominatives/sansu-nicolas,#830E21,,Nicolas Sansu
PA605782,0.14550117790344472,0.37998406575346794,Marcangeli,Laurent,PO845470,HOR,Horizons & Indépendants,HOR,M.,LMC,1,Corse-du-Sud,Avocat,https://www.hatvp.fr/pages_nominatives/marcangeli-laurent,#B5E2F9,,Laurent Marcangeli
PA606507,0.06730259733053581,0.44783293115519657,Boudié,Florent,PO845407,EPR,Ensemble pour la République,EPR,M.,FBU,10,Gironde,Cadre supérieur du secteur public,https://www.hatvp.fr/pages_nominatives/boudie-florent,#7B4591,,Florent Boudié
PA606545,-0.7222127332723566,-0.08220047308148011,Roumégas,Jean-Louis,PO845439,ECOS,Écologiste et Social,EcoS,M.,JROM,1,Hérault,Enseignant 1er deg.- Professeur d'école,https://www.hatvp.fr/pages_nominatives/roumegas-jean-louis,#77AA79,,Jean-Louis Roumégas
PA606573,-0.5332214602234032,0.10356605715980662,Dombre Coste,Fanny,PO845419,SOC,Socialistes et apparentés,SOC,Mme,FDO,3,Hérault,Artisan Photographe,https://www.hatvp.fr/pages_nominatives/dombre-coste-fanny,#F5B4CE,,Fanny Dombre Coste
PA606793,-0.5710947674981026,0.09702244909667332,Baumel,Laurent,PO845419,SOC,Socialistes et apparentés,SOC,M.,LBA,4,Indre-et-Loire,Cadre supérieur du secteur public,https://www.hatvp.fr/pages_nominatives/baumel-laurent,#F5B4CE,,Laurent Baumel
PA607090,0.39293357213590724,0.30046147681073626,Vigier,Jean-Pierre,PO845425,DR,Droite Républicaine,DR,M.,JVI,2,Haute-Loire,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/vigier-jean-pierre,#8CB0DC,,Jean-Pierre Vigier
PA607193,-0.11793654572013182,0.37091017512090885,Errante,Sophie,PO840056,NI,Non inscrit,NI,Mme,SER,10,Loire-Atlantique,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/errante-sophie,#8D949A,,Sophie Errante
PA607395,0.04033771450758851,0.43590852870685565,Travert,Stéphane,PO845407,EPR,Ensemble pour la République,EPR,M.,str,3,Manche,Cadre secteur privé,https://www.hatvp.fr/pages_nominatives/travert-stephane,#7B4591,,Stéphane Travert
PA607553,-0.16322881887925303,0.008961702783552202,Potier,Dominique,PO845419,SOC,Socialistes et apparentés,SOC,M.,DPO,5,Meurthe-et-Moselle,Agriculteur,https://www.hatvp.fr/pages_nominatives/potier-dominique,#F5B4CE,,Dominique Potier
PA607619,-0.17701961589532264,0.15795230811600033,Molac,Paul,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,PMO,4,Morbihan,Professeur du secondaire,https://www.hatvp.fr/pages_nominatives/molac-paul,#FFD96F,,Paul Molac
PA608172,-0.5933507239819897,0.13084191002312062,Pirès Beaune,Christine,PO845419,SOC,Socialistes et apparentés,SOC,Mme,CPI,2,Puy-de-Dôme,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/pires-beaune-christine,#F5B4CE,,Christine Pirès Beaune
PA608264,-0.58252955604551,0.08642670915071561,Capdevielle,Colette,PO845419,SOC,Socialistes et apparentés,SOC,Mme,CCP,5,Pyrénées-Atlantiques,Avocate,https://www.hatvp.fr/pages_nominatives/capdevielle-colette,#F5B4CE,,Colette Capdevielle
PA608416,0.4724763340466149,0.35861772797488134,Hetzel,Patrick,PO845425,DR,Droite Républicaine,DR,M.,PHE,7,Bas-Rhin,Professeur des Universités,https://www.hatvp.fr/pages_nominatives/hetzel-patrick,#8CB0DC,,Patrick Hetzel
PA608826,0.3254627002873108,0.31802938649544754,Duby-Muller,Virginie,PO845425,DR,Droite Républicaine,DR,Mme,VDU,4,Haute-Savoie,Cadre du secteur privé,https://www.hatvp.fr/pages_nominatives/duby-muller-virginie,#8CB0DC,,Virginie Duby-Muller
PA609332,-0.5156112577162514,0.07471350829375291,Faure,Olivier,PO845419,SOC,Socialistes et apparentés,SOC,M.,OFU,11,Seine-et-Marne,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/faure-olivier,#F5B4CE,,Olivier Faure
PA610002,-0.7198817640267425,-0.07037472139609612,Sas,Eva,PO845439,ECOS,Écologiste et Social,EcoS,Mme,ESA,8,Paris,Cadre supérieur du secteur privé,https://www.hatvp.fr/pages_nominatives/sas-eva,#77AA79,,Eva Sas
PA610654,-0.6469247343288793,-0.25911915996549245,Nilor,Jean-Philippe,PO845413,LFI-NFP,La France insoumise - Nouveau Front Populaire,LFI-NFP,M.,JNI,4,Martinique,Collaborateur parlementaire,https://www.hatvp.fr/pages_nominatives/nilor-jean-philippe,#C00D0D,,Jean-Philippe Nilor
PA610968,-0.6977901406390814,-0.09943635949881012,Amirshahi,Pouria,PO845439,ECOS,Écologiste et Social,EcoS,M.,PAM,5,Paris,Cadre territorial de catégorie A,https://www.hatvp.fr/pages_nominatives/amirshahi-pouria,#77AA79,,Pouria Amirshahi
PA642695,0.006774901904625601,0.37932380170452895,Bothorel,Éric,PO845407,EPR,Ensemble pour la République,EPR,M.,EBO,5,Côtes-d'Armor,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/bothorel-eric,#7B4591,,Éric Bothorel
PA642725,0.27520563203851794,0.29495997233561627,Liégeon,Eric,PO845425,DR,Droite Républicaine,DR,M.,eli,5,Doubs,Exploitant agricole,https://www.hatvp.fr/pages_nominatives/liegeon-eric-28144,#8CB0DC,,Eric Liégeon
PA642764,-0.47406651805412164,0.13443554221049092,Aviragnet,Joël,PO845419,SOC,Socialistes et apparentés,SOC,M.,JAV,8,Haute-Garonne,Directeur d'un établissement pour l'enfance handicapée,https://www.hatvp.fr/pages_nominatives/aviragnet-joel,#F5B4CE,,Joël Aviragnet
PA642847,0.48059138144939983,0.35972269810560675,Bazin,Thibault,PO845425,DR,Droite Républicaine,DR,M.,TBA,4,Meurthe-et-Moselle,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/bazin-thibault,#8CB0DC,,Thibault Bazin
PA642935,0.11452504989330241,0.32842105792901394,Becht,Olivier,PO845407,EPR,Ensemble pour la République,EPR,M.,OBE,5,Haut-Rhin,Magistrat,https://www.hatvp.fr/pages_nominatives/becht-olivier,#7B4591,,Olivier Becht
PA642988,0.801568387824821,-0.11767017080696021,de Lépinau,Hervé,PO845401,RN,Rassemblement National,RN,M.,HLE,3,Vaucluse,Avocat,https://www.hatvp.fr/pages_nominatives/de-lepinau-herve-24309,#313567,,Hervé de Lépinau
PA643089,0.36922542623026683,0.33981773332222404,Thiériot,Jean-Louis,PO845425,DR,Droite Républicaine,DR,M.,JLH,3,Seine-et-Marne,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/thieriot-jean-louis,#8CB0DC,,Jean-Louis Thiériot
PA643104,0.39685605382527955,0.28445284075120547,Minard,Christelle,PO845425,DR,Droite Républicaine,DR,Mme,CMIN,2,Eure-et-Loir,Agricultrice,https://www.hatvp.fr/pages_nominatives/minard-christelle-21338,#8CB0DC,,Christelle Minard
PA643143,-0.5160606721367403,0.08311404123912461,Baptiste,Christian,PO845419,SOC,Socialistes et apparentés,SOC,M.,CBP,2,Guadeloupe,Directeur d'association,https://www.hatvp.fr/pages_nominatives/baptiste-christian,#F5B4CE,,Christian Baptiste
PA643157,-0.5622080033743505,0.08768095290963042,Naillet,Philippe,PO845419,SOC,Socialistes et apparentés,SOC,M.,PNI,1,Réunion,Inspecteur assurance-vie,https://www.hatvp.fr/pages_nominatives/naillet-philippe,#F5B4CE,,Philippe Naillet
PA643175,-0.17683385739574342,0.28442867490658075,Dupont,Stella,PO840056,NI,Non inscrit,NI,Mme,SDU,2,Maine-et-Loire,Comptable,https://www.hatvp.fr/pages_nominatives/dupont-stella,#8D949A,,Stella Dupont
PA643184,0.12293606879992121,0.5660253377305461,Klinkert,Brigitte,PO845407,EPR,Ensemble pour la République,EPR,Mme,BKL,1,Haut-Rhin,Ancien cadre,https://www.hatvp.fr/pages_nominatives/klinkert-brigitte-13215,#7B4591,,Brigitte Klinkert
PA643192,-0.633917155121364,0.06584469181762301,Jourdan,Chantal,PO845419,SOC,Socialistes et apparentés,SOC,Mme,CJO,1,Orne,Psychologue,https://www.hatvp.fr/pages_nominatives/jourdan-chantal-20670,#F5B4CE,,Chantal Jourdan
PA687214,0.21930243987472992,0.39902608978687143,Berrios,Sylvain,PO845470,HOR,Horizons & Indépendants,HOR,M.,SBE,1,Val-de-Marne,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/berrios-sylvain,#B5E2F9,,Sylvain Berrios
PA712014,0.045758004622871905,0.46862601934225107,Ledoux,Vincent,PO845407,EPR,Ensemble pour la République,EPR,M.,VLE,10,Nord,Sans profession déclarée,https://www.hatvp.fr/pages_nominatives/ledoux-vincent,#7B4591,,Vincent Ledoux
PA712015,0.33751572960138576,0.29363811216045377,Dive,Julien,PO845425,DR,Droite Républicaine,DR,M.,JDV,2,Aisne,Chef de projet dans l'industrie,https://www.hatvp.fr/pages_nominatives/dive-julien,#8CB0DC,,Julien Dive
PA717161,0.06738864100435682,0.48750638144908465,Borne,Élisabeth,PO845407,EPR,Ensemble pour la République,EPR,Mme,ELB,6,Calvados,Ingénieur et cadre technique d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#7B4591,,Élisabeth Borne
PA717379,0.12171758914432451,0.49424137730027007,Maillard,Sylvain,PO845407,EPR,Ensemble pour la République,EPR,M.,SMA,1,Paris,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/maillard-sylvain,#7B4591,,Sylvain Maillard
PA718674,0.05425656918518071,0.5587176648348212,Givernet,Olga,PO845407,EPR,Ensemble pour la République,EPR,Mme,OGI,3,Ain,Ingénieure,https://www.hatvp.fr/pages_nominatives/givernet-olga,#7B4591,,Olga Givernet
PA718784,0.37070118335573465,0.2942529293439712,Pauget,Éric,PO845425,DR,Droite Républicaine,DR,M.,EPA,7,Alpes-Maritimes,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/pauget-eric-6497,#8CB0DC,,Éric Pauget
PA718820,0.08264142303758272,0.6118685050699418,Cestrières,Pauline,PO845407,EPR,Ensemble pour la République,EPR,Mme,PCE,1,Aveyron,Agricultrice,https://www.hatvp.fr/pages_nominatives/cestrieres-pauline-30435,#7B4591,,Pauline Cestrières
PA718838,0.32483017442649004,0.24058642025383253,Brun,Fabrice,PO845425,DR,Droite Républicaine,DR,M.,FBR,3,Ardèche,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/brun-fabrice,#8CB0DC,,Fabrice Brun
PA718850,0.3573895421161157,0.20395637417612322,Cordier,Pierre,PO845425,DR,Droite Républicaine,DR,M.,PCD,2,Ardennes,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/cordier-pierre-2482,#8CB0DC,,Pierre Cordier
PA718884,0.37964732160276826,0.30956321052173486,Bazin-Malgras,Valérie,PO845425,DR,Droite Républicaine,DR,Mme,VBA,2,Aube,Commerçante,https://www.hatvp.fr/pages_nominatives/bazin-malgras-valerie,#8CB0DC,,Valérie Bazin-Malgras
PA719024,0.04209314538495431,0.36415983180600187,Blanchet,Christophe,PO845454,DEM,Les Démocrates,Dem,M.,CBA,4,Calvados,Commerçant,https://www.hatvp.fr/pages_nominatives/blanchet-christophe,#F07E26,,Christophe Blanchet
PA719032,0.11315018720912261,0.41860525475479055,Bouyx,Bertrand,PO845470,HOR,Horizons & Indépendants,HOR,M.,BBU,5,Calvados,Pharmacien,https://www.hatvp.fr/pages_nominatives/bouyx-bertrand,#B5E2F9,,Bertrand Bouyx
PA719052,0.18204653599605364,0.36363584481047473,Kervran,Loïc,PO845470,HOR,Horizons & Indépendants,HOR,M.,LKE,3,Cher,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/kervran-loic,#B5E2F9,,Loïc Kervran
PA719080,0.14198673138747953,0.5685802009178492,Marsaud,Sandra,PO845407,EPR,Ensemble pour la République,EPR,Mme,SMR,2,Charente,Cadre (entreprises publiques),https://www.hatvp.fr/pages_nominatives/marsaud-sandra,#7B4591,,Sandra Marsaud
PA719118,0.035752689333273205,0.5074977022637343,Cormier-Bouligeon,François,PO845407,EPR,Ensemble pour la République,EPR,M.,FCR,1,Cher,Juriste,https://www.hatvp.fr/pages_nominatives/cormier-bouligeon-francois,#7B4591,,François Cormier-Bouligeon
PA719138,-0.23648091768702822,0.09673686122140722,Castellani,Michel,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,MCA,1,Haute-Corse,Professeur des Universités,https://www.hatvp.fr/pages_nominatives/castellani-michel,#FFD96F,,Michel Castellani
PA719218,0.07845910812988961,0.42544006098359965,Berville,Hervé,PO845407,EPR,Ensemble pour la République,EPR,M.,HBR,2,Côtes-d'Armor,Economiste,https://www.hatvp.fr/pages_nominatives/berville-herve,#7B4591,,Hervé Berville
PA719272,0.14577955291571223,0.31039972601273286,Meunier,Frédérique,PO845425,DR,Droite Républicaine,DR,Mme,FME,2,Corrèze,Avocate,https://www.hatvp.fr/pages_nominatives/meunier-frederique-6851,#8CB0DC,,Frédérique Meunier
PA719286,-0.09772497569123541,0.15848359244976973,Colombani,Paul-André,PO845485,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,PCO,2,Corse-du-Sud,Médecin,https://www.hatvp.fr/pages_nominatives/colombani-paul-andre,#FFD96F,,Paul-André Colombani
PA719338,0.05396514805617331,0.5121215655865763,Melchior,Graziella,PO845407,EPR,Ensemble pour la République,EPR,Mme,GML,5,Finistère,Professeure agrégée,https://www.hatvp.fr/pages_nominatives/melchior-graziella,#7B4591,,Graziella Melchior
PA719372,0.18981968099304833,0.5722370105517604,Kasbarian,Guillaume,PO845407,EPR,Ensemble pour la République,EPR,M.,GKA,1,Eure-et-Loir,Consultant en stratégie d'entreprise,https://www.hatvp.fr/pages_nominatives/kasbarian-guillaume,#7B4591,,Guillaume Kasbarian
PA719388,0.11258319525198661,0.5826536206445246,Le Meur,Annaïg,PO845407,EPR,Ensemble pour la République,EPR,Mme,ALM,1,Finistère,Autre profession libérale,https://www.hatvp.fr/pages_nominatives/le-meur-annaig,#7B4591,,Annaïg Le Meur
PA719404,0.024303115397002303,0.5025691356906319,Le Gac,Didier,PO845407,EPR,Ensemble pour la République,EPR,M.,DGA,3,Finistère,Profession rattachée à l'enseignement,https://www.hatvp.fr/pages_nominatives/le-gac-didier-5234,#7B4591,,Didier Le Gac
PA719412,-0.007500833499740501,0.4754305975442877,Le Feur,Sandrine,PO845407,EPR,Ensemble pour la République,EPR,Mme,SFE,4,Finistère,Agriculteur-propriétaire exploitant,https://www.hatvp.fr/pages_nominatives/le-feur-sandrine,#7B4591,,Sandrine Le Feur
PA719436,0.7460558447531646,-0.09129669865391951,Meizonnet,Nicolas,PO845401,RN,Rassemblement National,RN,M.,NME,2,Gard,Ingénieur en informatique,https://www.hatvp.fr/pages_nominatives/meizonnet-nicolas-17348,#313567,,Nicolas Meizonnet
PA719472,0.10162020860282302,0.5232438782029857,Cazeneuve,Jean-René,PO845407,EPR,Ensemble pour la République,EPR,M.,JCZ,1,Gers,Ingénieur,https://www.hatvp.fr/pages_nominatives/cazeneuve-jean-rene,#7B4591,,Jean-René Cazeneuve
PA719512,0.05135899543689101,0.5089071185343065,Vignon,Corinne,PO845407,EPR,Ensemble pour la République,EPR,Mme,CVI,3,Haute-Garonne,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/vignon-corinne,#7B4591,,Corinne Vignon
PA719528,0.15404742354475623,0.38630221157010375,Portarrieu,Jean-François,PO845470,HOR,Horizons & Indépendants,HOR,M.,JPR,5,Haute-Garonne,Journaliste,https://www.hatvp.fr/pages_nominatives/portarrieu-jean-francois,#B5E2F9,,Jean-François Portarrieu
PA719550,0.27992681783583023,0.44405293593778683,Tanguy,Liliana,PO845407,EPR,Ensemble pour la République,EPR,Mme,LTA,7,Finistère,Cadre supérieur du secteur public,https://www.hatvp.fr/pages_nominatives/tanguy-liliana,#7B4591,,Liliana Tanguy
PA719558,-0.03570133583620721,0.36917448243232304,Balanant,Erwan,PO845454,DEM,Les Démocrates,Dem,M.,EBA,8,Finistère,Photographe et réalisateur,https://www.hatvp.fr/pages_nominatives/balanant-erwan,#F07E26,,Erwan Balanant
