acteur_id,dim1,dim2,nom,prenom,groupe_organe_ref,groupe_code,groupe_libelle,groupe_libelle_court,civilite,trigramme,circonscription_numero,departement,profession,uri_hatvp,groupe_couleur,position_politique,full_name
PA719930,-0.33680982344596055,0.14403220298060543,Vallaud,Boris,PO800496,SOC,Socialistes et apparentés (membre de l’intergroupe NUPES),SOC,M.,BVA,3.0,Landes,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/vallaud-boris,#DF84B5,Opposition,Boris Vallaud
PA719968,0.21445774393194414,-0.11114038579013762,Bonnet,Sylvie,PO800508,LR,Les Républicains,LR,Mme,SBN,4.0,Loire,Collaboratrice parlementaire,https://www.hatvp.fr/pages_nominatives/bonnet-sylvie-26241,#4565AD,Opposition,Sylvie Bonnet
PA720006,0.35998670079596196,0.21443687442650422,Geismar,Luc,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Loire-Atlantique,Directeur régional des ventes,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Luc Geismar
PA720014,0.5099836442201074,0.3676865358947485,Tiegna,Huguette,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Lot,"Docteur, Ingénieur Recherche et Dévelopement","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Huguette Tiegna
PA720022,0.5512371183025876,0.43657284426090276,Lauzzana,Michel,PO800538,RE,Renaissance,RE,M.,MLZ,1.0,Lot-et-Garonne,Médecin,https://www.hatvp.fr/pages_nominatives/lauzzana-michel,#61468F,Majoritaire,Michel Lauzzana
PA720038,0.36018556052602824,0.23125006877458051,Josso,Sandrine,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,SJO,7.0,Loire-Atlantique,Autre profession libérale,https://www.hatvp.fr/pages_nominatives/josso-sandrine,#CE5215,Minoritaire,Sandrine Josso
PA720054,0.43642631929686965,0.30564974765095587,Haury,Yannick,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",9.0,Loire-Atlantique,Pharmacien,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Yannick Haury
PA720066,0.5218952678349422,0.31471443326310844,Rist,Stéphanie,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Loiret,Médecin,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Stéphanie Rist
PA720074,0.38198128758852234,0.29434936775449766,Janvier,Caroline,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Loiret,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Caroline Janvier
PA720092,0.16657314299427411,0.14426768488141153,Ramos,Richard,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,RRA,6.0,Loiret,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/ramos-richard,#CE5215,Minoritaire,Richard Ramos
PA720100,0.13135747998828393,-0.055102412362259406,Pradié,Aurélien,PO800508,LR,Les Républicains,LR,M.,APR,1.0,Lot,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/pradie-aurelien,#4565AD,Opposition,Aurélien Pradié
PA720138,0.628430610996902,0.43254927590535003,Saint-Paul,Laetitia,PO800538,RE,Renaissance,RE,Mme,LSP,4.0,Maine-et-Loire,Officier de l'armée de Terre,https://www.hatvp.fr/pages_nominatives/saint-paul-laetitia,#61468F,Majoritaire,Laetitia Saint-Paul
PA720146,0.5443755525902376,0.35533403350496806,Masséglia,Denis,PO800538,RE,Renaissance,RE,M.,DMS,5.0,Maine-et-Loire,Ingénieur Arts et métiers,https://www.hatvp.fr/pages_nominatives/masseglia-denis,#61468F,Majoritaire,Denis Masséglia
PA720154,0.7887079364563899,0.5833771539704715,Dubré-Chirat,Nicole,PO800538,RE,Renaissance,RE,Mme,NDB,6.0,Maine-et-Loire,Retraitée de la fonction publique hospitalière et chargée de formation,https://www.hatvp.fr/pages_nominatives/dubre-chirat-nicole,#61468F,Majoritaire,Nicole Dubré-Chirat
PA720162,0.4341184438303158,0.22432708571505783,Bolo,Philippe,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Maine-et-Loire,Ingénieur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Philippe Bolo
PA720174,0.46592801420420743,0.28924377413598756,Guillemard,Philippe,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Meurthe-et-Moselle,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Philippe Guillemard
PA720190,0.48107148227784746,0.31361157833011344,Sorre,Bertrand,PO800538,RE,Renaissance,RE,M.,BSO,2.0,Manche,Enseignant 1er degré-directeur d'école (en disponibilité),https://www.hatvp.fr/pages_nominatives/sorre-bertrand,#61468F,Majoritaire,Bertrand Sorre
PA720222,0.5872688883890158,0.40356846265609103,Girardin,Éric,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Marne,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Éric Girardin
PA720230,0.4580623476700045,0.22345526537624422,Magnier,Lise,PO800514,HOR,Horizons et apparentés,HOR,Mme,LMG,4.0,Marne,Cadre territorial,https://www.hatvp.fr/pages_nominatives/magnier-lise,#32B3CA,Minoritaire,Lise Magnier
PA720256,0.38179184073825945,0.25772878559035384,Bannier,Géraldine,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,GBA,2.0,Mayenne,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/bannier-geraldine,#CE5215,Minoritaire,Géraldine Bannier
PA720286,-0.6113929857407356,0.058290842795208304,Fiat,Caroline,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Meurthe-et-Moselle,Salariée du secteur médical,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Caroline Fiat
PA720334,0.28680294917930776,0.21665894768368663,Pahun,Jimmy,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,JPA,2.0,Morbihan,Navigateur,https://www.hatvp.fr/pages_nominatives/pahun-jimmy,#CE5215,Minoritaire,Jimmy Pahun
PA720342,0.5088109560683348,0.36452873590259716,Le Peih,Nicole,PO800538,RE,Renaissance,RE,Mme,NPE,3.0,Morbihan,Agricultrice,https://www.hatvp.fr/pages_nominatives/le-peih-nicole,#61468F,Majoritaire,Nicole Le Peih
PA720354,0.39375149708696866,0.26580943924675876,Jacques,Jean-Michel,PO800538,RE,Renaissance,RE,M.,JJA,6.0,Morbihan,Infirmier des forces spéciales,https://www.hatvp.fr/pages_nominatives/jacques-jean-michel,#61468F,Majoritaire,Jean-Michel Jacques
PA720362,0.40908424020134637,0.28264832273209806,Belhaddad,Belkhir,PO800538,RE,Renaissance,RE,M.,BBL,1.0,Moselle,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/belhaddad-belkhir,#61468F,Majoritaire,Belkhir Belhaddad
PA720370,0.46209646385646674,0.3619313881064464,Mendes,Ludovic,PO800538,RE,Renaissance,RE,M.,LME,2.0,Moselle,Cadre supérieur (secteur privé),https://www.hatvp.fr/pages_nominatives/mendes-ludovic,#61468F,Majoritaire,Ludovic Mendes
PA720386,0.20072338868386072,-0.10214781984678281,Di Filippo,Fabien,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Moselle,Ancien cadre du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Fabien Di Filippo
PA720414,0.41574790455206073,0.29186547542767155,Perrot,Patrice,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Nièvre,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Patrice Perrot
PA720422,-0.6408289962504979,0.056863307298966805,Quatennens,Adrien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Nord,Employé (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#E42313,Opposition,Adrien Quatennens
PA720430,-0.7562591257248069,0.08636277097307062,Bernalicis,Ugo,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,UBE,2.0,Nord,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/bernalicis-ugo,#E42313,Opposition,Ugo Bernalicis
PA720446,0.5038087088230779,0.36280743855269243,Liso,Brigitte,PO800538,RE,Renaissance,RE,Mme,BLI,4.0,Nord,Commerçant,https://www.hatvp.fr/pages_nominatives/liso-brigitte,#61468F,Majoritaire,Brigitte Liso
PA720468,0.09161269570571622,-0.5250413117611193,Chenu,Sébastien,PO800520,RN,Rassemblement National,RN,M.,SCE,19.0,Nord,Conseiller en communication,https://www.hatvp.fr/pages_nominatives/chenu-sebastien,#35495E,Opposition,Sébastien Chenu
PA720480,0.43649645524235836,0.28655953574420706,Parmentier-Lecocq,Charlotte,PO800538,RE,Renaissance,RE,Mme,CLE,6.0,Nord,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/parmentier-lecocq-charlotte,#61468F,Majoritaire,Charlotte Parmentier-Lecocq
PA720552,0.46461144085048683,0.26112716589612844,Rauch,Isabelle,PO800514,HOR,Horizons et apparentés,HOR,Mme,IRA,9.0,Moselle,Consultante,https://www.hatvp.fr/pages_nominatives/rauch-isabelle-7394,#32B3CA,Minoritaire,Isabelle Rauch
PA720560,0.37939472580596445,0.26629246729205863,Goulet,Perrine,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,PGU,1.0,Nièvre,Autre cadre (secteur privé),https://www.hatvp.fr/pages_nominatives/goulet-perrine,#CE5215,Minoritaire,Perrine Goulet
PA720586,0.23924679730997053,-0.12297410621287241,Vatin,Pierre,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Oise,Permanent politique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Pierre Vatin
PA720614,0.06798758517588381,-0.618808252476989,Le Pen,Marine,PO800520,RN,Rassemblement National,RN,Mme,MLP,11.0,Pas-de-Calais,Avocate,https://www.hatvp.fr/pages_nominatives/le-pen-marine,#35495E,Opposition,Marine Le Pen
PA720630,0.18021701949226931,-0.13679352009277232,Minot,Maxime,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Oise,Employé (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Maxime Minot
PA720644,0.18111934529166754,-0.13548801797038604,Nury,Jérôme,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Orne,Cadre de la fonction publique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Jérôme Nury
PA720668,0.07835636118811772,-0.6960510017683572,Blairy,Emmanuel,PO800520,RN,Rassemblement National,RN,M.,EBLA,1.0,Pas-de-Calais,Fonctionnaire territorial,https://www.hatvp.fr/pages_nominatives/blairy-emmanuel-23519,#35495E,Opposition,Emmanuel Blairy
PA720684,0.22588184485110532,-0.15418160594591812,Dumont,Pierre-Henri,PO800508,LR,Les Républicains,LR,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Pas-de-Calais,Collaborateur parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#4565AD,Opposition,Pierre-Henri Dumont
PA720692,-0.37190825257004706,-0.07275660949874511,Roussel,Fabien,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",20.0,Nord,Attaché parlementaire,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#991414,Opposition,Fabien Roussel
PA720696,0.07979530799657321,0.025649166207149604,Descamps,Béatrice,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",21.0,Nord,Enseignant 1er deg.-directeur école,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F8D434,Opposition,Béatrice Descamps
PA720704,0.29330083983590965,0.18013549801694861,Vichnievsky,Laurence,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Puy-de-Dôme,Magistrat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Laurence Vichnievsky
PA720720,0.37431358070256854,0.23630708717661222,Poueyto,Josy,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,JPE,1.0,Pyrénées-Atlantiques,Retraitée de la fonction publique (hors enseignement),https://www.hatvp.fr/pages_nominatives/poueyto-josy-7484,#CE5215,Minoritaire,Josy Poueyto
PA720728,0.4037292043604547,0.23087893245095392,Mattei,Jean-Paul,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,JMT,2.0,Pyrénées-Atlantiques,Notaire,https://www.hatvp.fr/pages_nominatives/mattei-jean-paul,#CE5215,Minoritaire,Jean-Paul Mattei
PA720754,0.49263203875586553,0.33831929535554145,Studer,Bruno,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Bas-Rhin,Professeur du secondaire et technique,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Bruno Studer
PA720764,0.43466285291058426,0.27176918960366253,Lasserre,Florence,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Pyrénées-Atlantiques,Employée du secteur privé,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Florence Lasserre
PA720772,0.34823842481149764,0.24266755627397213,Bru,Vincent,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",6.0,Pyrénées-Atlantiques,Professeur de faculté,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#CE5215,Minoritaire,Vincent Bru
PA720822,0.032370303211432506,-0.7469049714601167,Bilde,Bruno,PO800520,RN,Rassemblement National,RN,M.,BBI,12.0,Pas-de-Calais,Juriste,https://www.hatvp.fr/pages_nominatives/bilde-bruno,#35495E,Opposition,Bruno Bilde
PA720838,-0.46221238683422944,-0.004985626121206701,Bourouaha,Soumya,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,Mme,SBH,4.0,Seine-Saint-Denis,Professeure,https://www.hatvp.fr/pages_nominatives/bourouaha-soumya-24210,#991414,Opposition,Soumya Bourouaha
PA720846,-0.7386636099023095,0.06192438309054431,Lachaud,Bastien,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,BLA,6.0,Seine-Saint-Denis,Professeur du secondaire et technique,https://www.hatvp.fr/pages_nominatives/lachaud-bastien,#E42313,Opposition,Bastien Lachaud
PA720862,0.4494526532254098,0.2827902945468744,Descrozaille,Frédéric,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Val-de-Marne,Autre cadre (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Frédéric Descrozaille
PA720892,-0.6805104991770531,0.06456811241165401,Panot,Mathilde,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,Mme,MPA,10.0,Val-de-Marne,Coordinatrice de projets associatifs,https://www.hatvp.fr/pages_nominatives/panot-mathilde,#E42313,Opposition,Mathilde Panot
PA720900,0.3286643603883392,0.34818910411348414,Rilhac,Cécile,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Val-d'Oise,Profession rattachée à l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Cécile Rilhac
PA720908,0.3542354565442872,0.17871484532905474,Moutchou,Naïma,PO800514,HOR,Horizons et apparentés,HOR,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Val-d'Oise,Avocat,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#32B3CA,Minoritaire,Naïma Moutchou
PA720932,0.5492616934622879,0.33314101162640636,Da Silva,Dominique,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",7.0,Val-d'Oise,Industriel-Chef d'entreprise,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Dominique Da Silva
PA720952,-0.47939568689818735,0.11657489060611992,Taché,Aurélien,PO800526,ECOLO,Écologiste - NUPES,Ecolo - NUPES,M.,ATA,10.0,Val-d'Oise,Fonctionnaire de catégorie A,https://www.hatvp.fr/pages_nominatives/tache-aurelien,#77AA79,Opposition,Aurélien Taché
PA720960,-0.09089563532917531,-0.035912254808966204,Serva,Olivier,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,OSE,1.0,Guadeloupe,Expert comptable,https://www.hatvp.fr/pages_nominatives/serva-olivier,#F8D434,Opposition,Olivier Serva
PA720976,-0.07494823418275441,-0.023310957210656402,Mathiasin,Max,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,M.,MMT,3.0,Guadeloupe,Fonction publique territoriale,https://www.hatvp.fr/pages_nominatives/mathiasin-max,#F8D434,Opposition,Max Mathiasin
PA720992,-0.39000666014409663,-0.027785269796760905,William,Jiovanny,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,JWI,1.0,Martinique,Profession libérale,https://www.hatvp.fr/pages_nominatives/william-jiovanny-20225,#991414,Opposition,Jiovanny William
PA721004,0.45569890131166574,0.27592663913731325,Lakrafi,Amélia,PO800538,RE,Renaissance,RE,Mme,ALK,10.0,Français établis hors de France,Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/lakrafi-amelia,#61468F,Majoritaire,Amélia Lakrafi
PA721024,0.5642987117962582,0.3938850723947008,Genetet,Anne,PO800538,RE,Renaissance,RE,Mme,AGN,11.0,Français établis hors de France,Médecin généraliste,https://www.hatvp.fr/pages_nominatives/genetet-anne,#61468F,Majoritaire,Anne Genetet
PA721046,-0.006019117979992001,-0.025417049600708903,Bassire,Nathalie,PO800532,LIOT,"Libertés, Indépendants, Outre-mer et Territoires",LIOT,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Réunion,Retraitée de l'enseignement,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#F8D434,Opposition,Nathalie Bassire
PA721062,-0.7132110761810013,0.09729988428226961,Ratenon,Jean-Hugues,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,JRA,5.0,Réunion,Employé (secteur privé),https://www.hatvp.fr/pages_nominatives/ratenon-jean-hugues,#E42313,Opposition,Jean-Hugues Ratenon
PA721094,0.5139106048261687,0.37011323608504026,Dunoyer,Philippe,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",1.0,Nouvelle-Calédonie,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Philippe Dunoyer
PA721118,-0.49115885616536004,-0.07764284101817041,Brotherson,Moetai,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Polynésie Française,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}","{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#991414,Opposition,Moetai Brotherson
PA721150,0.48137887405396496,0.32260482260689477,Holroyd,Alexandre,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",3.0,Français établis hors de France,Cadre,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Alexandre Holroyd
PA721158,0.477388185537885,0.33630445285566685,Anglade,Pieyre-Alexandre,PO800538,RE,Renaissance,RE,M.,PAE,4.0,Français établis hors de France,Agent contractuel au Parlement européen,https://www.hatvp.fr/pages_nominatives/anglade-pieyre-alexandre,#61468F,Majoritaire,Pieyre-Alexandre Anglade
PA721170,0.47445457890720105,0.27589271989340924,Vojetta,Stéphane,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",5.0,Français établis hors de France,Entrepreneur,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Stéphane Vojetta
PA721182,0.45246289600548617,0.25518616660643934,Petit,Frédéric,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,M.,FPE,7.0,Français établis hors de France,Ingénieur,https://www.hatvp.fr/pages_nominatives/petit-frederic,#CE5215,Minoritaire,Frédéric Petit
PA721202,-0.515644672481945,0.10183080816925232,Coquerel,Éric,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,ECO,1.0,Seine-Saint-Denis,Industriel-Chef d'entreprise,https://www.hatvp.fr/pages_nominatives/coquerel-eric,#E42313,Opposition,Éric Coquerel
PA721210,-0.5722691168042142,0.05223418626036411,Corbière,Alexis,PO800490,LFI-NUPES,La France insoumise - Nouvelle Union Populaire écologique et sociale,LFI - NUPES,M.,ACO,7.0,Seine-Saint-Denis,Professeur de lycée professionnel,https://www.hatvp.fr/pages_nominatives/corbiere-alexis,#E42313,Opposition,Alexis Corbière
PA721234,0.33017084567458715,0.18925000628520713,Petit,Maud,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,MPT,4.0,Val-de-Marne,Chargée de ressources humaines,https://www.hatvp.fr/pages_nominatives/petit-maud,#CE5215,Minoritaire,Maud Petit
PA721262,0.40361301091657076,0.30106302321007256,Vuilletet,Guillaume,PO800538,RE,Renaissance,RE,M.,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",2.0,Val-d'Oise,Cadre supérieur (secteur privé),"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Guillaume Vuilletet
PA721270,-0.33573981146431064,0.06369865498083661,Peu,Stéphane,PO800502,GDR-NUPES,Gauche démocrate et républicaine - NUPES,GDR - NUPES,M.,SPE,2.0,Seine-Saint-Denis,Employé,https://www.hatvp.fr/pages_nominatives/peu-stephane,#991414,Opposition,Stéphane Peu
PA721296,0.544711253479792,0.40302400232282026,Gouffier Valente,Guillaume,PO800538,RE,Renaissance,RE,M.,GGO,6.0,Val-de-Marne,Manager public,https://www.hatvp.fr/pages_nominatives/gouffier-valente-guillaume,#61468F,Majoritaire,Guillaume Gouffier Valente
PA721314,0.22093524645226284,-0.045725837052917204,Schellenberger,Raphaël,PO800508,LR,Les Républicains,LR,M.,RSC,4.0,Haut-Rhin,(33) - Cadre de la fonction publique,https://www.hatvp.fr/pages_nominatives/schellenberger-raphael,#4565AD,Opposition,Raphaël Schellenberger
PA721328,0.46879009116932574,0.40446263389565645,Brugnera,Anne,PO800538,RE,Renaissance,RE,Mme,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",4.0,Rhône,Fonctionnaire de catégorie A,"{'@xmlns:xsi': 'http://www.w3.org/2001/XMLSchema-instance', '@xsi:nil': 'true'}",#61468F,Majoritaire,Anne Brugnera
PA721336,0.41012650564354586,0.18011659264946023,Brocard,Blandine,PO800484,DEM,Démocrate (MoDem et Indépendants),Dem,Mme,BBC,5.0,Rhône,Employée (secteur privé),https://www.hatvp.fr/pages_nominatives/brocard-blandine,#CE5215,Minoritaire,Blandine Brocard
