acteur_id,groupe_code,groupe_libelle_court,nom,prenom,total_public_votes,yes_votes,no_votes,abstentions,non_voting,abstention_rate,non_voting_rate,yes_no_share
PA719372,RE,RE,Kasbarian,Guillaume,1448,377,1067,4,0,0.0027624309392265192,0,0.9972375690607734
PA719376,RE,RE,de Montchalin,Véronique,279,73,205,1,0,0.0035842293906810036,0,0.996415770609319
PA719382,HOR,HOR,Lamirault,Luc,1890,590,1288,12,0,0.006349206349206349,0,0.9936507936507937
PA719388,RE,RE,Le Meur,Annaïg,1723,523,1196,4,0,0.0023215322112594312,0,0.9976784677887406
PA719396,HOR,HOR,Larsonneur,Jean-Charles,573,199,368,6,0,0.010471204188481676,0,0.9895287958115183
PA719396,NI,NI,Larsonneur,Jean-Charles,88,45,37,6,0,0.06818181818181818,0,0.9318181818181818
PA719404,RE,RE,Le Gac,Didier,826,208,616,2,0,0.002421307506053269,0,0.9975786924939467
PA719408,LREMP,RDPI,Havet,Nadège,1,1,0,0,0,0,0,1
PA719412,RE,RE,Le Feur,Sandrine,1019,313,686,20,0,0.019627085377821395,0,0.9803729146221786
PA719436,RN,RN,Meizonnet,Nicolas,1321,763,332,226,0,0.17108251324753973,0,0.8289174867524602
PA719472,RE,RE,Cazeneuve,Jean-René,1779,477,1287,15,0,0.008431703204047217,0,0.9915682967959528
PA719488,DEM,Dem,Berta,Philippe,674,183,482,9,0,0.013353115727002967,0,0.9866468842729971
PA719512,RE,RE,Vignon,Corinne,1435,480,951,4,0,0.0027874564459930314,0,0.997212543554007
PA719528,HOR,HOR,Portarrieu,Jean-François,715,213,488,14,0,0.019580419580419582,0,0.9804195804195804
PA719550,RE,RE,Tanguy,Liliana,1816,599,1206,11,0,0.006057268722466961,0,0.9939427312775331
PA719558,DEM,Dem,Balanant,Erwan,1260,392,846,22,0,0.01746031746031746,0,0.9825396825396825
PA719578,LFI-NUPES,LFI - NUPES,Prud'homme,Loïc,579,406,141,32,0,0.055267702936096716,0,0.9447322970639033
PA719600,RE,RE,Poulliat,Éric,834,266,560,8,0,0.009592326139088728,0,0.9904076738609112
PA719608,NI,NI,Ménard,Emmanuelle,2245,1138,765,342,0,0.15233853006681514,0,0.8476614699331848
PA719624,RE,RE,Couillard,Bérangère,81,32,46,2,1,0.024691358024691357,0.012345679012345678,0.9629629629629629
PA719632,RE,RE,Panonacle,Sophie,813,260,542,11,0,0.013530135301353014,0,0.986469864698647
PA719640,DEM,Dem,Mette,Sophie,1888,602,1273,13,0,0.006885593220338983,0,0.993114406779661
PA719664,RE,RE,Lavergne,Pascal,1511,441,1062,8,0,0.005294506949040371,0,0.9947054930509597
PA719668,RE,RE,Mirallès,Patricia,1,0,0,0,1,0,1,0
PA719672,RE,RE,Sorez,Philippe,1227,361,857,9,0,0.007334963325183374,0,0.9926650366748166
PA719718,RE,RE,Maillart-Méhaignerie,Laurence,774,210,555,9,0,0.011627906976744186,0,0.9883720930232558
PA719756,RE,RE,Le Nabour,Christine,2179,666,1501,12,0,0.005507113354749885,0,0.9944928866452502
PA719778,HOR,HOR,Jolivet,François,623,190,430,3,0,0.004815409309791332,0,0.9951845906902087
PA719798,RE,RE,Labaronne,Daniel,1325,385,926,14,0,0.010566037735849057,0,0.9894339622641509
PA719814,RE,RE,Colboc,Fabienne,1617,500,1114,3,0,0.0018552875695732839,0,0.9981447124304267
PA719822,DEM,Dem,Thillaye,Sabine,911,268,633,10,0,0.010976948408342482,0,0.9890230515916575
PA719866,RE,RE,Abadie,Caroline,1403,462,931,10,0,0.007127583749109052,0,0.992872416250891
PA719874,DEM,Dem,Jacquier-Laforge,Élodie,1406,194,533,11,668,0.007823613086770981,0.4751066856330014,0.5170697012802276
PA719882,RE,RE,Meynier-Millefert,Marjolaine,1421,402,1007,12,0,0.00844475721323012,0,0.9915552427867699
PA719890,RE,RE,Brulebois,Danielle,1830,541,1280,9,0,0.004918032786885246,0,0.9950819672131147
PA719910,RE,RE,Belhamiti,Mounir,1110,361,743,6,0,0.005405405405405406,0,0.9945945945945946
PA719914,DEM,Dem,Darrieussecq,Geneviève,406,135,264,6,1,0.014778325123152709,0.0024630541871921183,0.9827586206896551
PA719918,DEM,Dem,Lainé,Fabien,442,129,308,5,0,0.011312217194570135,0,0.9886877828054299
PA719922,RE,RE,Causse,Lionel,705,199,498,8,0,0.011347517730496455,0,0.9886524822695035
PA719930,SOC,SOC,Vallaud,Boris,616,408,174,34,0,0.05519480519480519,0,0.9448051948051948
PA719930,SOC-A,SOC,Vallaud,Boris,106,55,48,3,0,0.02830188679245283,0,0.9716981132075472
PA719938,DEM,Dem,Fesneau,Marc,1,0,0,0,1,0,1,0
PA719968,LR,LR,Bonnet,Sylvie,128,60,48,20,0,0.15625,0,0.84375
PA720002,DEM,Dem,El Haïry,Sarah,1,0,0,0,1,0,1,0
PA720006,DEM,Dem,Geismar,Luc,1121,330,778,13,0,0.01159678858162355,0,0.9884032114183765
PA720014,RE,RE,Tiegna,Huguette,1138,329,804,5,0,0.004393673110720563,0,0.9956063268892794
PA720022,RE,RE,Lauzzana,Michel,1265,391,867,7,0,0.005533596837944664,0,0.9944664031620554
PA720038,DEM,Dem,Josso,Sandrine,1696,493,1181,22,0,0.012971698113207548,0,0.9870283018867925
PA720054,RE,RE,Haury,Yannick,636,195,440,1,0,0.0015723270440251573,0,0.9984276729559748
PA720066,RE,RE,Rist,Stéphanie,1049,308,738,3,0,0.002859866539561487,0,0.9971401334604385
PA720074,RE,RE,Janvier,Caroline,642,201,438,3,0,0.004672897196261682,0,0.9953271028037384
PA720092,DEM,Dem,Ramos,Richard,167,93,70,4,0,0.023952095808383235,0,0.9760479041916168
PA720100,LR,LR,Pradié,Aurélien,257,70,152,35,0,0.13618677042801555,0,0.8638132295719845
PA720138,RE,RE,Saint-Paul,Laetitia,800,277,514,9,0,0.01125,0,0.98875
PA720146,RE,RE,Masséglia,Denis,1758,532,1217,9,0,0.005119453924914676,0,0.9948805460750854
PA720154,RE,RE,Dubré-Chirat,Nicole,1878,552,1320,6,0,0.003194888178913738,0,0.9968051118210862
PA720162,DEM,Dem,Bolo,Philippe,937,279,645,13,0,0.013874066168623266,0,0.9861259338313767
PA720170,RE,RE,Grandjean,Carole,10,4,4,1,1,0.1,0.1,0.8
PA720174,RE,RE,Guillemard,Philippe,898,284,614,0,0,0,0,1
PA720190,RE,RE,Sorre,Bertrand,714,208,506,0,0,0,0,1
PA720222,RE,RE,Girardin,Éric,1634,512,1116,6,0,0.0036719706242350062,0,0.996328029375765
PA720230,HOR,HOR,Magnier,Lise,1320,374,913,33,0,0.025,0,0.975
PA720256,DEM,Dem,Bannier,Géraldine,1021,296,722,3,0,0.002938295788442703,0,0.9970617042115573
PA720286,LFI-NUPES,LFI - NUPES,Fiat,Caroline,1818,632,318,44,824,0.0242024202420242,0.45324532453245325,0.5225522552255225
PA720334,DEM,Dem,Pahun,Jimmy,1284,383,887,14,0,0.010903426791277258,0,0.9890965732087228
PA720342,RE,RE,Le Peih,Nicole,1562,465,1092,5,0,0.003201024327784891,0,0.9967989756722151
PA720354,RE,RE,Jacques,Jean-Michel,778,286,492,0,0,0,0,1
PA720362,RE,RE,Belhaddad,Belkhir,942,331,611,0,0,0,0,1
PA720370,RE,RE,Mendes,Ludovic,592,201,381,10,0,0.016891891891891893,0,0.9831081081081081
PA720386,LR,LR,Di Filippo,Fabien,630,228,329,73,0,0.11587301587301588,0,0.8841269841269841
PA720414,RE,RE,Perrot,Patrice,1048,335,705,8,0,0.007633587786259542,0,0.9923664122137404
PA720422,LFI-NUPES,LFI - NUPES,Quatennens,Adrien,418,268,129,21,0,0.050239234449760764,0,0.9497607655502392
PA720422,NI,NI,Quatennens,Adrien,57,45,11,1,0,0.017543859649122806,0,0.9824561403508771
PA720430,LFI-NUPES,LFI - NUPES,Bernalicis,Ugo,895,597,261,37,0,0.041340782122905026,0,0.958659217877095
PA720446,RE,RE,Liso,Brigitte,1219,378,838,3,0,0.002461033634126333,0,0.9975389663658737
PA720468,RN,RN,Chenu,Sébastien,955,364,135,80,376,0.08376963350785341,0.393717277486911,0.5225130890052356
PA720480,RE,RE,Parmentier-Lecocq,Charlotte,1206,334,865,7,0,0.005804311774461028,0,0.9941956882255389
PA720552,HOR,HOR,Rauch,Isabelle,691,208,483,0,0,0,0,1
PA720560,DEM,Dem,Goulet,Perrine,929,231,688,10,0,0.010764262648008612,0,0.9892357373519914
PA720586,LR,LR,Vatin,Pierre,666,235,359,72,0,0.10810810810810811,0,0.8918918918918919
PA720614,RN,RN,Le Pen,Marine,559,343,134,82,0,0.14669051878354203,0,0.853309481216458
PA720630,LR,LR,Minot,Maxime,1251,491,521,239,0,0.19104716227018384,0,0.8089528377298162
PA720634,UCPOL,UC,NA,NA,1,1,0,0,0,0,0,1
PA720644,LR,LR,Nury,Jérôme,388,181,153,54,0,0.13917525773195877,0,0.8608247422680413
PA720668,RN,RN,Blairy,Emmanuel,743,398,207,138,0,0.1857335127860027,0,0.8142664872139973
PA720684,LR,LR,Dumont,Pierre-Henri,420,162,216,42,0,0.1,0,0.9
PA720692,GDR-NUPES,GDR - NUPES,Roussel,Fabien,238,149,68,21,0,0.08823529411764706,0,0.9117647058823529
PA720696,LIOT,LIOT,Descamps,Béatrice,501,245,159,97,0,0.1936127744510978,0,0.8063872255489022
PA720704,DEM,Dem,Vichnievsky,Laurence,339,111,220,8,0,0.02359882005899705,0,0.976401179941003
PA720720,DEM,Dem,Poueyto,Josy,939,305,627,7,0,0.007454739084132056,0,0.9925452609158679
PA720728,DEM,Dem,Mattei,Jean-Paul,1467,421,1017,29,0,0.019768234492160874,0,0.9802317655078391
PA720754,RE,RE,Studer,Bruno,1328,413,912,3,0,0.002259036144578313,0,0.9977409638554217
PA720764,DEM,Dem,Lasserre,Florence,1016,287,714,15,0,0.014763779527559055,0,0.985236220472441
PA720772,DEM,Dem,Bru,Vincent,1304,348,930,26,0,0.019938650306748466,0,0.9800613496932515
PA720822,RN,RN,Bilde,Bruno,703,440,131,132,0,0.18776671408250356,0,0.8122332859174964
PA720838,GDR-NUPES,GDR - NUPES,Bourouaha,Soumya,524,378,118,28,0,0.05343511450381679,0,0.9465648854961832
PA720846,LFI-NUPES,LFI - NUPES,Lachaud,Bastien,943,636,238,69,0,0.07317073170731707,0,0.926829268292683
PA720862,RE,RE,Descrozaille,Frédéric,1243,382,861,0,0,0,0,1
PA720892,LFI-NUPES,LFI - NUPES,Panot,Mathilde,905,625,243,37,0,0.04088397790055249,0,0.9591160220994475
PA720900,RE,RE,Rilhac,Cécile,1493,493,977,23,0,0.015405224380442064,0,0.9845947756195579
PA720908,HOR,HOR,Moutchou,Naïma,1215,174,394,12,635,0.009876543209876543,0.522633744855967,0.4674897119341564
PA720932,RE,RE,Da Silva,Dominique,1548,444,1102,2,0,0.0012919896640826874,0,0.9987080103359173
PA720952,ECOLO,Ecolo - NUPES,Taché,Aurélien,307,200,97,10,0,0.03257328990228013,0,0.9674267100977199
PA720960,LIOT,LIOT,Serva,Olivier,200,120,51,29,0,0.145,0,0.855
PA720976,LIOT,LIOT,Mathiasin,Max,221,128,55,38,0,0.17194570135746606,0,0.8280542986425339
PA720992,GDR-NUPES,GDR - NUPES,William,Jiovanny,192,120,52,20,0,0.10416666666666667,0,0.8958333333333334
PA721004,RE,RE,Lakrafi,Amélia,823,256,562,5,0,0.006075334143377886,0,0.9939246658566221
PA721024,RE,RE,Genetet,Anne,1596,541,1048,7,0,0.0043859649122807015,0,0.9956140350877193
PA721046,LIOT,LIOT,Bassire,Nathalie,639,360,166,113,0,0.17683881064162754,0,0.8231611893583725
PA721062,LFI-NUPES,LFI - NUPES,Ratenon,Jean-Hugues,798,519,239,40,0,0.05012531328320802,0,0.949874686716792
PA721094,RE,RE,Dunoyer,Philippe,1356,430,921,5,0,0.003687315634218289,0,0.9963126843657817
PA721118,GDR-NUPES,GDR - NUPES,Brotherson,Moetai,188,139,36,13,0,0.06914893617021277,0,0.9308510638297872
PA721130,UMPPO,Les Républicains,Jacques,Micheline,1,1,0,0,0,0,0,1
PA721134,RE,RE,Lescure,Roland,1,0,0,0,1,0,1,0
PA721150,RE,RE,Holroyd,Alexandre,673,200,466,7,0,0.010401188707280832,0,0.9895988112927192
PA721158,RE,RE,Anglade,Pieyre-Alexandre,834,237,596,1,0,0.001199040767386091,0,0.9988009592326139
PA721166,LREMP,RDPI,Cazebonne,Samantha,1,1,0,0,0,0,0,1
PA721170,RE,RE,Vojetta,Stéphane,989,334,654,1,0,0.0010111223458038423,0,0.9989888776541962
PA721182,DEM,Dem,Petit,Frédéric,1125,290,829,6,0,0.005333333333333333,0,0.9946666666666667
PA721202,LFI-NUPES,LFI - NUPES,Coquerel,Éric,777,500,217,60,0,0.07722007722007722,0,0.9227799227799228
PA721210,LFI-NUPES,LFI - NUPES,Corbière,Alexis,626,443,155,28,0,0.04472843450479233,0,0.9552715654952076
PA721234,DEM,Dem,Petit,Maud,1080,347,612,121,0,0.11203703703703703,0,0.887962962962963
PA721262,RE,RE,Vuilletet,Guillaume,523,154,365,4,0,0.0076481835564053535,0,0.9923518164435946
PA721270,GDR-NUPES,GDR - NUPES,Peu,Stéphane,565,352,195,18,0,0.03185840707964602,0,0.968141592920354
PA721296,RE,RE,Gouffier Valente,Guillaume,1459,449,1002,8,0,0.0054832076764907475,0,0.9945167923235092
PA721314,LR,LR,Schellenberger,Raphaël,231,105,102,24,0,0.1038961038961039,0,0.8961038961038961
PA721328,RE,RE,Brugnera,Anne,1185,377,803,5,0,0.004219409282700422,0,0.9957805907172996
PA721336,DEM,Dem,Brocard,Blandine,815,245,542,28,0,0.0343558282208589,0,0.9656441717791411
PA721410,LR,LR,Bonnivard,Émilie,688,328,310,50,0,0.07267441860465117,0,0.9273255813953488
PA721426,RE,RE,Riotton,Véronique,1027,335,691,1,0,9.737098344693282e-4,0,0.9990262901655307
PA721442,LR,LR,Petex,Christelle,542,235,217,90,0,0.16605166051660517,0,0.8339483394833949
PA721458,RE,RE,Roseren,Xavier,1045,260,784,1,0,9.569377990430622e-4,0,0.999043062200957
PA721466,RE,RE,Le Gendre,Gilles,1350,439,898,13,0,0.00962962962962963,0,0.9903703703703703
PA721474,LR,LR,Viry,Stéphane,482,187,262,33,0,0.06846473029045644,0,0.9315352697095436
PA721482,RE,RE,Valence,David,2282,692,1560,30,0,0.013146362839614373,0,0.9868536371603857
PA721486,LIOT,LIOT,Naegelen,Christophe,418,230,104,84,0,0.20095693779904306,0,0.7990430622009569
PA721498,RE,RE,Guerini,Stanislas,1,0,0,0,1,0,1,0
PA721522,HOR,HOR,Batut,Xavier,194,102,91,1,0,0.005154639175257732,0,0.9948453608247423
PA721522,RE,RE,Batut,Xavier,723,198,519,6,0,0.008298755186721992,0,0.991701244813278
PA721530,DEM,Dem,Luquet,Aude,868,241,601,26,0,0.029953917050691243,0,0.9700460829493087
PA721584,RE,RE,Terlier,Jean,1261,374,886,1,0,7.930214115781126e-4,0,0.9992069785884219
PA721608,DEM,Dem,Bourlanges,Jean-Louis,545,186,350,9,0,0.01651376146788991,0,0.9834862385321101
PA721632,NI,NI,Lemoine,Patricia,28,3,25,0,0,0,0,1
PA721632,RE,RE,Lemoine,Patricia,1981,616,1356,9,0,0.004543160020191822,0,0.9954568399798082
PA721678,RE,RE,Reda,Robin,641,191,449,1,0,0.0015600624024961,0,0.9984399375975039
PA721710,RE,RE,Peyron,Michèle,2512,750,1756,6,0,0.0023885350318471337,0,0.9976114649681529
PA721722,RE,RE,Ghomi,Hadrien,1136,329,794,13,0,0.011443661971830986,0,0.988556338028169
PA721742,UCPOL,UC,Florennes,Isabelle,1,1,0,0,0,0,0,1
PA721750,RE,RE,Calvez,Céline,1145,359,785,1,0,8.733624454148472e-4,0,0.9991266375545852
PA721760,DEM,Dem,Gatel,Maud,1290,400,868,22,0,0.017054263565891473,0,0.9829457364341085
PA721764,RE,RE,Grégoire,Olivia,1,0,0,0,1,0,1,0
PA721816,LR,LR,Boucard,Ian,723,333,302,88,0,0.12171507607192254,0,0.8782849239280774
PA721828,NI,NI,Berete,Fanta,29,3,26,0,0,0,0,1
PA721828,RE,RE,Berete,Fanta,2446,767,1662,17,0,0.006950122649223222,0,0.9930498773507768
PA721836,DEM,Dem,Barrot,Jean-Noël,7,0,0,0,7,0,1,0
PA721844,RE,RE,Piron,Béatrice,1922,600,1309,13,0,0.006763787721123829,0,0.9932362122788762
PA721852,RE,RE,Lebec,Marie,1494,387,1099,7,1,0.004685408299866131,6.693440428380187e-4,0.9946452476572959
PA721880,RE,RE,Guévenoux,Marie,740,211,529,0,0,0,0,1
PA721896,GDR-NUPES,GDR - NUPES,Faucillon,Elsa,648,419,194,35,0,0.05401234567901234,0,0.9459876543209876
PA721908,RE,RE,Braun-Pivet,Yaël,357,6,1,0,350,0,0.9803921568627451,0.0196078431372549
PA721916,RE,RE,Pouzyreff,Natalia,1365,435,921,9,0,0.006593406593406593,0,0.9934065934065934
PA721932,RN,RN,Lorho,Marie-France,1362,794,335,233,0,0.171071953010279,0,0.828928046989721
PA721960,LFI-NUPES,LFI - NUPES,Obono,Danièle,900,577,269,54,0,0.06,0,0.94
PA721976,DEM,Dem,Millienne,Bruno,1490,431,1052,7,0,0.004697986577181208,0,0.9953020134228188
PA721984,DEM,Dem,Latombe,Philippe,486,179,287,20,0,0.0411522633744856,0,0.9588477366255144
PA722000,RE,RE,Buchou,Stéphane,873,244,623,6,0,0.006872852233676976,0,0.993127147766323
PA722038,RE,RE,Adam,Damien,1311,357,939,15,0,0.011441647597254004,0,0.988558352402746
PA722046,RE,RE,Bergé,Aurore,1196,315,878,3,0,0.002508361204013378,0,0.9974916387959866
PA722054,RE,RE,Hai,Nadia,1014,318,690,6,0,0.005917159763313609,0,0.9940828402366864
PA722070,HOR,HOR,Henriet,Pierre,42,23,19,0,0,0,0,1
PA722070,RE,RE,Henriet,Pierre,433,151,271,11,0,0.025404157043879907,0,0.9745958429561201
PA722102,RE,RE,Vidal,Annie,1423,446,967,10,0,0.007027406886858749,0,0.9929725931131412
PA722110,GDR-NUPES,GDR - NUPES,Wulfranc,Hubert,438,296,102,40,0,0.091324200913242,0,0.908675799086758
PA722134,RE,RE,Fiévet,Jean-Marie,1185,347,836,2,0,0.0016877637130801688,0,0.9983122362869198
PA722142,LFI-NUPES,LFI - NUPES,Ruffin,François,444,325,108,11,0,0.024774774774774775,0,0.9752252252252253
PA722150,RE,RE,Houlié,Sacha,1189,365,819,5,0,0.004205214465937763,0,0.9957947855340622
PA722162,DEM,Dem,Turquois,Nicolas,1572,428,1122,22,0,0.013994910941475827,0,0.9860050890585241
PA722190,RE,RE,Attal,Gabriel,1,0,0,0,1,0,1,0
PA722202,GDR-NUPES,GDR - NUPES,Jumel,Sébastien,699,509,140,50,0,0.0715307582260372,0,0.9284692417739628
PA722252,RE,RE,Rixain,Marie-Pierre,283,87,194,2,0,0.007067137809187279,0,0.9929328621908127
PA722284,DEM,Dem,Fuchs,Bruno,697,212,469,16,0,0.02295552367288379,0,0.9770444763271162
PA722292,RE,RE,Rudigoz,Thomas,1067,352,710,5,0,0.004686035613870665,0,0.9953139643861293
PA722308,LR,LR,Serre,Nathalie,664,254,343,67,0,0.10090361445783133,0,0.8990963855421686
PA722336,HOR,HOR,Thiébaut,Vincent,1108,362,729,17,0,0.015342960288808664,0,0.9846570397111913
PA722344,ECOLO,Ecolo - NUPES,Julien-Laferrière,Hubert,409,284,91,34,0,0.08312958435207823,0,0.9168704156479217
PA722344,NI,NI,Julien-Laferrière,Hubert,35,17,18,0,0,0,0,1
PA722358,RE,RE,Gassilloud,Thomas,573,195,370,8,0,0.013961605584642234,0,0.9860383944153578
PA722366,RE,RE,Fugit,Jean-Luc,2054,587,1460,7,0,0.0034079844206426485,0,0.9965920155793574
PA722374,DEM,Dem,Isaac-Sibille,Cyrille,1380,399,959,22,0,0.015942028985507246,0,0.9840579710144928
PA722382,RE,RE,Dirx,Benjamin,516,124,392,0,0,0,0,1
PA722390,LR,LR,Corneloup,Josiane,858,347,416,95,0,0.11072261072261072,0,0.8892773892773893
PA722398,RE,RE,Rebeyrotte,Rémy,1261,370,884,7,0,0.0055511498810467885,0,0.9944488501189532
PA732419,SOCPO,SER,Devinaz,Gilbert-Luc,1,1,0,0,0,0,0,1
PA736158,UCPOL,UC,Vermeillet,Sylvie,1,1,0,0,0,0,0,1
PA736165,LREMP,RDPI,Lévrier,Martin,1,1,0,0,0,0,0,1
PA736166,UCPOL,UC,de la Provôté,Sonia,1,1,0,0,0,0,0,1
PA736167,SOCPO,SER,de La Gontrie,Marie-Pierre,1,1,0,0,0,0,0,1
PA736168,RDSEP,RDSE,Guillotin,Véronique,1,1,0,0,0,0,0,1
PA736169,UMPPO,Les Républicains,Eustache-Brinio,Jacqueline,1,0,1,0,0,0,0,1
PA736173,CRCPO,CRCE-K,Gréaume,Michelle,1,1,0,0,0,0,0,1
PA736174,RTLIP,Les Indépendants,Capus,Emmanuel,1,1,0,0,0,0,0,1
PA736175,CRCPO,CRCE-K,Savoldelli,Pascal,1,1,0,0,0,0,0,1
PA736177,GESTP,GEST,Gontard,Guillaume,1,1,0,0,0,0,0,1
PA736179,LREMP,RDPI,Théophile,Dominique,1,1,0,0,0,0,0,1
PA736180,UMPPO,Les Républicains,Bansard,Jean-Pierre,1,1,0,0,0,0,0,1
PA736181,SOCPO,SER,Joly,Patrice,1,1,0,0,0,0,0,1
PA736182,UCPOL,UC,Lafon,Laurent,1,1,0,0,0,0,0,1
PA736184,UCPOL,UC,Saint-Pé,Denise,1,1,0,0,0,0,0,1
PA736185,UMPPO,Les Républicains,Malet,Viviane,1,0,0,1,0,1,0,0
PA736186,UMPPO,Les Républicains,Le Gleut,Ronan,1,1,0,0,0,0,0,1
PA736188,UMPPO,Les Républicains,Bazin,Arnaud,1,0,1,0,0,0,0,1
PA736190,RDSEP,RDSE,Carrère,Maryse,1,1,0,0,0,0,0,1
PA736191,SOCPO,SER,Féraud,Rémi,1,1,0,0,0,0,0,1
PA736192,RTLIP,Les Indépendants,Darcos,Laure,1,0,0,1,0,1,0,0
PA736193,UMPPO,Les Républicains,Renaud-Garabedian,Évelyne,1,1,0,0,0,0,0,1
PA736195,CRCPO,CRCE-K,Gay,Fabien,1,1,0,0,0,0,0,1
PA736196,RTLIP,Les Indépendants,Wattebled,Dany,1,1,0,0,0,0,0,1
PA736197,UMPPO,Les Républicains,de Cidrac,Marta,1,1,0,0,0,0,0,1
PA736198,UMPPO,Les Républicains,Bonfanti-Dossat,Christine,1,0,1,0,0,0,0,1
PA736200,UMPPO,Les Républicains,Piednoir,Stéphane,1,0,1,0,0,0,0,1
PA736201,ECOLO,Ecolo - NUPES,Taillé-Polian,Sophie,581,352,189,40,0,0.06884681583476764,0,0.9311531841652324
PA736202,UMPPO,Les Républicains,Berthet,Martine,1,1,0,0,0,0,0,1
PA736204,UCPOL,UC,Mizzon,Jean-Marie,1,1,0,0,0,0,0,1
PA736205,UMPPO,Les Républicains,Jourda,Muriel,1,0,1,0,0,0,0,1
PA736206,UCPOL,UC,Guidez,Jocelyne,1,1,0,0,0,0,0,1
PA736207,UMPPO,Les Républicains,Sol,Jean,1,1,0,0,0,0,0,1
PA736208,LREMP,RDPI,Rambaud,Didier,1,1,0,0,0,0,0,1
PA736211,UMPPO,Les Républicains,Lavarde,Christine,1,0,1,0,0,0,0,1
PA736213,UMPPO,Les Républicains,Leroy,Henri,1,0,1,0,0,0,0,1
PA736214,SOCPO,SER,Temal,Rachid,1,1,0,0,0,0,0,1
PA736216,UMPPO,Les Républicains,Brisson,Max,1,1,0,0,0,0,0,1
PA736217,SOCPO,SER,Tissot,Jean-Claude,1,1,0,0,0,0,0,1
PA736218,UMPPO,Les Républicains,Duplomb,Laurent,1,0,1,0,0,0,0,1
PA736219,SOCPO,SER,Artigalas,Viviane,1,1,0,0,0,0,0,1
PA736223,UCPOL,UC,Henno,Olivier,1,1,0,0,0,0,0,1
PA736224,UCPOL,UC,Menonville,Franck,1,1,0,0,0,0,0,1
PA736225,SOCPO,SER,Jomier,Bernard,1,1,0,0,0,0,0,1
PA736227,UMPPO,Les Républicains,Saury,Hugues,1,1,0,0,0,0,0,1
PA736228,RDSEP,RDSE,Gold,Éric,1,1,0,0,0,0,0,1
PA736229,SOCPO,SER,Kerrouche,Éric,1,1,0,0,0,0,0,1
PA736230,UCPOL,UC,Laugier,Michel,1,1,0,0,0,0,0,1
PA736231,UMPPO,Les Républicains,Boyer,Jean-Marc,1,1,0,0,0,0,0,1
PA736233,LREMP,RDPI,Iacovelli,Xavier,1,1,0,0,0,0,0,1
PA736234,SOCPO,SER,Conconne,Catherine,1,1,0,0,0,0,0,1
PA736235,RDSEP,RDSE,Delattre,Nathalie,1,1,0,0,0,0,0,1
PA736236,UCPOL,UC,Herzog,Christine,1,0,1,0,0,0,0,1
PA736237,UCPOL,UC,Sollogoub,Nadia,1,0,0,1,0,1,0,0
PA736238,UMPPO,Les Républicains,Hugonet,Jean-Raymond,1,0,0,1,0,1,0,0
PA736239,UMPPO,Les Républicains,Puissat,Frédérique,1,0,1,0,0,0,0,1
PA736241,SOCPO,SER,Jacquin,Olivier,1,1,0,0,0,0,0,1
PA736243,CRCPO,CRCE-K,Ouzoulias,Pierre,1,1,0,0,0,0,0,1
PA736245,UCPOL,UC,Cazabonne,Alain,1,1,0,0,0,0,0,1
PA736246,UMPPO,Les Républicains,Lassarade,Florence,1,0,0,1,0,1,0,0
PA747420,UCPOL,UC,Vérien,Dominique,1,1,0,0,0,0,0,1
PA747422,UCPOL,UC,Perrot,Évelyne,1,1,0,0,0,0,0,1
PA756685,CRCPO,CRCE-K,Brulin,Céline,1,1,0,0,0,0,0,1
PA757225,RE,RE,Seo,Mikaele,593,167,424,2,0,0.003372681281618887,0,0.9966273187183811
PA757676,CRCPO,CRCE-K,Apourceau-Poly,Cathy,1,1,0,0,0,0,0,1
PA758716,UMPPO,Les Républicains,Noël,Sylviane,1,0,1,0,0,0,0,1
PA760322,LREMP,RDPI,Buis,Bernard,1,1,0,0,0,0,0,1
PA763158,UMPPO,Les Républicains,Richer,Marie-Pierre,1,1,0,0,0,0,0,1
PA766947,SOCPO,SER,Gillé,Hervé,1,1,0,0,0,0,0,1
PA767418,UCPOL,UC,Martin,Pascal,1,1,0,0,0,0,0,1
PA770871,RDSEP,RDSE,Pantel,Guylène,1,1,0,0,0,0,0,1
PA773891,UMPPO,Les Républicains,Belrhiti,Catherine,1,0,1,0,0,0,0,1
PA774109,RE,RE,Beaune,Clément,15,11,3,0,1,0,0.06666666666666667,0.9333333333333333
PA774954,LR,LR,Blin,Anne-Laure,519,202,281,36,0,0.06936416184971098,0,0.930635838150289
PA774958,SOC,SOC,Leseul,Gérard,1092,681,292,119,0,0.10897435897435898,0,0.8910256410256411
PA774958,SOC-A,SOC,Leseul,Gérard,148,89,47,12,0,0.08108108108108109,0,0.918918918918919
PA774960,SOC,SOC,Santiago,Isabelle,489,305,134,50,0,0.10224948875255624,0,0.8977505112474438
PA774960,SOC-A,SOC,Santiago,Isabelle,45,22,22,1,0,0.022222222222222223,0,0.9777777777777777
PA774962,GDR-NUPES,GDR - NUPES,Lebon,Karine,911,629,221,61,0,0.06695938529088913,0,0.9330406147091108
PA775168,UMPPO,Les Républicains,Anglars,Jean-Claude,1,1,0,0,0,0,0,1
PA775170,UCPOL,UC,Arnaud,Jean-Michel,1,1,0,0,0,0,0,1
PA775172,CRCPO,CRCE-K,Bacchi,Jérémy,1,1,0,0,0,0,0,1
PA775174,UMPPO,Les Républicains,Bacci,Jean,1,0,1,0,0,0,0,1
PA775176,UMPPO,Les Républicains,Belin,Bruno,1,1,0,0,0,0,0,1
