acteur_id,dim1,dim2
PA793560,0.4093498974646569,-0.2291144000659389
PA793572,0.4064619268895511,-0.2165161043163249
PA793588,0.4800616119209626,-0.3252907958979895
PA793592,0.0873426740376587,0.7160391658094596
PA793608,0.0688038458472558,0.7013476859106362
PA793616,0.1079867933168709,0.9005691970474945
PA793624,-0.3377147771410511,-0.0892010393027563
PA793632,0.0873655712651962,0.6904995452991555
PA793644,0.3586458277280727,-0.1948616884179503
PA793656,0.0987948585779082,0.8034695012945923
PA793664,-0.4477265555072839,-0.1624715006816631
PA793672,0.1026144976818205,0.8158563488660262
PA793680,-0.7896056463181351,-0.1050674285899837
PA793688,-0.6917901565328023,-0.0830755835779806
PA793696,0.0746561853561262,0.6986974126168931
PA793708,-0.4495410937658449,-0.1151263021129715
PA793716,0.3776388823681579,-0.221788158254591
PA793724,-0.609550421774492,-0.0984258106517362
PA793736,-0.6127589056691728,-0.0615893463766203
PA793744,-0.8608330192564114,-0.111601064121622
PA793756,-0.7021776814628328,-0.070143659593852
PA793772,-0.7152377736628626,-0.1013778765484168
PA793780,-0.4606803951161292,-0.1119689389899226
PA793792,0.3448610243148563,-0.2051607239647641
PA793796,-0.1238824409088759,-0.0657284406051945
PA793816,-0.3403307651407545,-0.1125086324965552
PA793832,0.0949756325316904,0.9441530328032708
PA793844,0.0998209683250606,0.7956862541024787
PA793852,0.1350519810364074,0.8017681655277071
PA793860,0.4170517078848135,-0.2538933599645127
PA793872,-0.7579725714654167,-0.1136583863588738
PA793876,0.456983442212764,-0.2925469518761748
PA793884,-0.6266824156593663,-0.0678485078334288
PA793892,0.0832715978342874,0.6914759868331531
PA793904,0.0600760382530269,0.7028931188153767
PA793912,-0.9329594239771366,-0.0991565411805613
PA793928,0.1083301329466291,0.7847196691530559
PA793940,0.4570549469091672,-0.2908109037642188
PA793944,0.3743273440664698,-0.3407321762308822
PA793948,-0.4795787441883837,-0.1741157364181131
PA793964,0.0785294546020817,0.7893380465883095
PA793980,-0.4546729038768913,-0.1319824737206631
PA793992,0.3820366184363914,-0.1818629681008154
PA794004,0.4797788378760499,-0.360216327920893
PA794008,-0.4868754042369306,-0.1501059964705405
PA794022,-0.4104767682247133,-0.1414668488746719
PA794030,0.0513461227004015,0.6413439096808763
PA794038,0.2245752589892544,0.1148430310966383
PA794058,0.228912975562036,0.1112385581831462
PA794066,-0.5687181767059742,-0.0853469742320212
PA794082,-0.804158709346974,-0.0947841584321808
PA794094,-0.3454905439977679,-0.1446948180694694
PA794106,-0.7248302211117875,-0.1077334332177017
PA794114,0.3757166643949273,-0.1584968982258546
PA794118,0.2030023487801152,0.0712103722719293
PA794130,-0.6361108885383236,-0.0525628503530842
PA794138,-0.6799933769846004,-0.0832787406541035
PA794146,-0.5441199751213732,-0.1751198141865175
PA794154,-0.4783971046341359,-0.1768304230485854
PA794166,-0.7164191802932706,-0.104745435597157
PA794178,0.2263356253861275,0.0920034095906855
PA794194,0.414005144209199,-0.2674400610555572
PA794198,0.1065176783251147,0.8594261252099321
PA794206,0.4248844983477535,-0.3319891819790613
PA794214,0.5143689870658402,-0.3292644995829351
PA794222,0.0536922173131485,0.6670873488279843
PA794234,0.4067118320393535,-0.2230108854583019
PA794270,-0.3801209887361783,-0.1494398972911557
PA794278,0.3692877121142754,-0.2141725508668482
PA794286,0.0652627892486209,0.565270332142146
PA794314,0.1093923349484843,0.7992783506611973
PA794322,0.0727575367340978,0.5368356742105761
PA794330,0.4585178421161446,-0.3349373299372756
PA794354,0.0968134621878891,0.6653257113992039
PA794386,0.5628394800503101,-0.3400998843638443
PA794402,-0.8719043055871388,-0.093606124059702
PA794410,0.1981858430998306,0.1034776667071292
PA794418,0.1196431798893863,0.8489227921510469
PA794426,0.400590731122421,-0.2034829451604434
PA794434,0.0927640226308721,0.8540389677676157
PA794442,0.0873567192637278,0.7917036770769412
